uc_2024_id,uc_2025_id,lineage_status,agency_abbreviation,name_2024,name_2025,canonical_wave,category,diverged_fields,tag2024_is_generative_ai,tag2024_ai_sophistication,tag2024_deployment_scope,tag2024_entry_type,tag2025_is_generative_ai,tag2025_ai_sophistication,tag2025_deployment_scope,tag2025_entry_type
35911,133392,renamed,DOJ,PowerBI Premium,Business Intelligence Tools,3,expected_drift,is_generative_ai|ai_sophistication|entry_type,0,nlp_specific,bureau,custom_system,1,classical_ml,bureau,product_deployment
35912,133217,continued,DOJ,ServiceNow,ServiceNow,3,expected_drift,entry_type,1,nlp_specific,bureau,custom_system,1,nlp_specific,bureau,product_deployment
35913,133158,continued,DOJ,ShotSpotter (via access to external state/local systems),ShotSpotter (via access to external state/local systems),1,persistent_disagreement,entry_type,0,classical_ml,bureau,custom_system,0,classical_ml,bureau,product_deployment
35914,133159,continued,DOJ,Southwest Border Transaction Record Analysis Center (SWBTRAC),Southwest Border Transaction Record Analysis Center (SWBTRAC),1,persistent_disagreement,ai_sophistication|entry_type,0,predictive_analytics,bureau,custom_system,0,classical_ml,bureau,product_deployment
35915,133160,continued,DOJ,Spokeo,Spokeo,1,persistent_disagreement,ai_sophistication|entry_type,0,predictive_analytics,bureau,custom_system,0,classical_ml,bureau,product_deployment
35916,133161,continued,DOJ,Thomson Reuters CLEAR,Thomson Reuters CLEAR,1,persistent_disagreement,ai_sophistication|entry_type,0,predictive_analytics,bureau,custom_system,0,nlp_specific,bureau,product_deployment
35917,133162,continued,DOJ,TransUnion TLOxp Online Investigative Services,TransUnion TLOxp Online Investigative Services,1,persistent_disagreement,ai_sophistication|entry_type,0,predictive_analytics,bureau,custom_system,0,classical_ml,bureau,product_deployment
35918,133163,continued,DOJ,Veritone Redact,Veritone Redact,3,expected_drift,ai_sophistication,0,computer_vision,bureau,product_deployment,0,general_llm,bureau,product_deployment
35919,133164,continued,DOJ,Whooster,Whooster,1,persistent_disagreement,ai_sophistication|entry_type,0,predictive_analytics,bureau,custom_system,0,classical_ml,bureau,product_deployment
35920,133165,renamed,DOJ,Flock LPR (via HIDTA partners),Commercial LPR (via HIDTA partners),1,aligned,,0,computer_vision,bureau,product_deployment,0,computer_vision,bureau,product_deployment
35921,133166,renamed,DOJ,ELSAG - Leonardo (via HIDTA partners),ELSAG/Leonardo (via HIDTA partners),1,persistent_disagreement,ai_sophistication|entry_type,0,computer_vision,bureau,custom_system,0,classical_ml,bureau,product_deployment
35923,133167,renamed,DOJ,Thomson Reuters - Vigilant Vehicle Manager,Thomson Reuters Vigilant Vehicle Manager,3,expected_drift,is_generative_ai|ai_sophistication|entry_type,0,computer_vision,bureau,custom_system,1,agentic,bureau,product_deployment
35924,133321,renamed,DOJ,"Veritone Illuminate - Video/Audio-to-Text Translation
Machine Language Translation",Translation tool,3,expected_drift,ai_sophistication|entry_type,0,computer_vision,bureau,product_deployment,0,general_llm,bureau,custom_system
35925,133169,continued,DOJ,"SAS (Forecasting, predictive analytics, data/statistical analysis)","SAS (Forecasting, predictive analytics, data/statistical analysis)",3,aligned,,0,classical_ml,bureau,product_deployment,0,classical_ml,bureau,product_deployment
35926,133170,continued,DOJ,"R (Forecasting, predictive analytics, data/statistical analysis)","R (Forecasting, predictive analytics, data/statistical analysis)",3,aligned,,0,general_llm,bureau,custom_system,0,general_llm,bureau,custom_system
35927,133171,continued,DOJ,"Stata (Forecasting, predictive analytics, data/statistical analysis)","Stata (Forecasting, predictive analytics, data/statistical analysis)",3,aligned,,0,general_llm,bureau,custom_system,0,general_llm,bureau,custom_system
35928,133172,continued,DOJ,"Matlab (Forecasting, predictive analytics, data/statistical analysis)","Matlab (Forecasting, predictive analytics, data/statistical analysis)",3,aligned,,0,general_llm,bureau,custom_system,0,general_llm,bureau,custom_system
35929,133173,continued,DOJ,"Databricks (Forecasting, predictive analytics, data/statistical analysis)","Databricks (Forecasting, predictive analytics, data/statistical analysis)",1,aligned,,1,general_llm,bureau,product_deployment,1,general_llm,bureau,product_deployment
35930,133174,continued,DOJ,Salesforce,Salesforce,3,expected_drift,deployment_scope,0,classical_ml,pilot,product_deployment,0,classical_ml,bureau,product_deployment
35931,133175,continued,DOJ,ChatBot,ChatBot,1,aligned,,1,general_llm,bureau,custom_system,1,general_llm,bureau,custom_system
35932,133176,continued,DOJ,BMC Helix ITSM,BMC Helix ITSM,3,expected_drift,ai_sophistication|deployment_scope|entry_type,0,predictive_analytics,pilot,custom_system,0,classical_ml,bureau,product_deployment
35933,133177,continued,DOJ,Thomson Reuters CLEAR - License Plate Recognition,Thomson Reuters CLEAR - License Plate Recognition,1,persistent_disagreement,entry_type,0,computer_vision,bureau,custom_system,0,computer_vision,bureau,product_deployment
35935,133178,continued,DOJ,Veritone,Veritone,1,persistent_disagreement,ai_sophistication,0,computer_vision,bureau,product_deployment,0,nlp_specific,bureau,product_deployment
35937,133179,continued,DOJ,AWS/cloud.gov -  Network Routing,AWS/cloud.gov -  Network Routing,1,persistent_disagreement,entry_type,0,classical_ml,bureau,custom_system,0,classical_ml,bureau,product_deployment
35938,133180,continued,DOJ,Azure Platform/Tools - Network Routing,Azure Platform/Tools - Network Routing,3,expected_drift,ai_sophistication|entry_type,0,classical_ml,bureau,custom_system,0,general_llm,bureau,product_deployment
35939,133181,renamed,DOJ,Camtasia - Auto Captioning,Camtasia,3,expected_drift,ai_sophistication,0,nlp_specific,bureau,custom_system,0,general_llm,bureau,custom_system
35940,133182,continued,DOJ,Cloudflare Turnstile,Cloudflare Turnstile,1,persistent_disagreement,entry_type,0,classical_ml,bureau,custom_system,0,classical_ml,bureau,product_deployment
35941,133183,continued,DOJ,Dragon,Dragon,1,persistent_disagreement,entry_type,0,nlp_specific,bureau,custom_system,0,nlp_specific,bureau,product_deployment
35942,133184,renamed,DOJ,Evidence.com - Axon,Evidence.com,3,expected_drift,is_generative_ai|ai_sophistication,0,nlp_specific,bureau,product_deployment,1,general_llm,bureau,product_deployment
35944,133185,continued,DOJ,DEA Drug Signature Program Models,DEA Drug Signature Program Models,3,expected_drift,ai_sophistication,0,classical_ml,bureau,custom_system,0,general_llm,bureau,custom_system
35945,133187,renamed,DOJ,LPR 1,LPR: State Partner,1,persistent_disagreement,ai_sophistication|entry_type,0,computer_vision,bureau,custom_system,0,classical_ml,bureau,product_deployment
35946,133189,renamed,DOJ,LPR 2,LPR: Commercial Solution,1,persistent_disagreement,ai_sophistication|entry_type,0,computer_vision,bureau,custom_system,0,classical_ml,bureau,product_deployment
35947,133186,renamed,DOJ,LPR 3,LPR: DEA DEASIL Program,1,persistent_disagreement,ai_sophistication|entry_type,0,computer_vision,bureau,custom_system,0,classical_ml,bureau,product_deployment
35948,133188,renamed,DOJ,LPR 4,LPR: Federal Partner,1,persistent_disagreement,ai_sophistication|entry_type,0,computer_vision,bureau,custom_system,0,classical_ml,bureau,product_deployment
35949,133190,continued,DOJ,Friction Ridge Print Comparisons,Friction Ridge Print Comparisons,3,expected_drift,deployment_scope|entry_type,0,classical_ml,pilot,custom_system,0,classical_ml,bureau,product_deployment
35950,133191,continued,DOJ,Automated Count of Items in Photos,Automated Count of Items in Photos,3,expected_drift,ai_sophistication|deployment_scope,0,computer_vision,pilot,custom_system,0,general_llm,bureau,custom_system
35951,133192,continued,DOJ,Body Worn Camera (BWC) Audio-Video Software AI Tools,Body Worn Camera (BWC) Audio-Video Software AI Tools,1,persistent_disagreement,ai_sophistication,0,computer_vision,bureau,custom_system,0,classical_ml,bureau,custom_system
35952,133193,continued,DOJ,Supply Chain Analytics,Supply Chain Analytics,1,persistent_disagreement,entry_type,0,classical_ml,bureau,custom_system,0,classical_ml,bureau,product_deployment
35953,133194,renamed,DOJ,Data & Analytics Tools: Publicly-Available 1,Data & Analytics: Database Tools,3,aligned,,1,general_llm,bureau,product_deployment,1,general_llm,bureau,product_deployment
35965,133198,continued,DOJ,Data & Analytics: Chemistry Instrument Library,Data & Analytics: Chemistry Instrument Library,1,aligned,,0,classical_ml,bureau,custom_system,0,classical_ml,bureau,custom_system
35966,133199,continued,DOJ,Data & Analytics: Gunshot Detection System,Data & Analytics: Gunshot Detection System,1,persistent_disagreement,entry_type,0,classical_ml,bureau,custom_system,0,classical_ml,bureau,product_deployment
35967,133200,renamed,DOJ,Data & Analytics: Financial and Cryptocurrency Transactions 1,Financial and Cryptocurrency Analysis: Federal Partner,3,aligned,,1,agentic,bureau,custom_system,1,agentic,bureau,custom_system
35968,133201,renamed,DOJ,Data & Analytics: Financial and Cryptocurrency Transactions 2,Financial and Cryptocurrency Analysis: Commercial Solution,3,aligned,,1,agentic,bureau,custom_system,1,agentic,bureau,custom_system
35970,133202,continued,DOJ,Controlled Substances Act (CSA): Automation of Reports and Consolidated Orders System (ARCOS) Data Summarization,Controlled Substances Act (CSA): Automation of Reports and Consolidated Orders System (ARCOS) Data Summarization,3,aligned,,0,general_llm,bureau,custom_system,0,general_llm,bureau,custom_system
35971,133203,continued,DOJ,Controlled Substances Act (CSA): Transaction Data Ranking,Controlled Substances Act (CSA): Transaction Data Ranking,3,expected_drift,ai_sophistication,0,classical_ml,bureau,custom_system,0,general_llm,bureau,custom_system
35972,133204,renamed,DOJ,PenLink PLX,Intelligence Data Platform,1,persistent_disagreement,ai_sophistication|entry_type,0,classical_ml,bureau,custom_system,0,nlp_specific,bureau,product_deployment
35973,133205,renamed,DOJ,Generative AI / Large Language Model: Call Center Management and Service Delivery Support (Salesforce),Call Center Management and Service Delivery Support,3,expected_drift,ai_sophistication|entry_type,1,general_llm,bureau,product_deployment,1,agentic,bureau,custom_system
35974,133206,continued,DOJ,Generative AI R&D Sandbox,Generative AI R&D Sandbox,3,expected_drift,deployment_scope|entry_type,1,general_llm,pilot,custom_system,1,general_llm,bureau,product_deployment
35975,133207,continued,DOJ,Instructional System Design Online Courses,Instructional System Design Online Courses,3,aligned,,0,general_llm,bureau,custom_system,0,general_llm,bureau,custom_system
35976,133208,renamed,DOJ,Drone Technology,Autonomous Drone Detection and Monitoring,3,expected_drift,is_generative_ai|ai_sophistication|entry_type,0,classical_ml,bureau,custom_system,1,agentic,bureau,product_deployment
35977,133209,continued,DOJ,Nuclear Magnetic Resonance (NMR) Spectra Prediction,Nuclear Magnetic Resonance (NMR) Spectra Prediction,1,persistent_disagreement,ai_sophistication,0,predictive_analytics,bureau,custom_system,0,classical_ml,bureau,custom_system
35978,133210,renamed,DOJ,Automated Services and Application Monitoring,Automated IT Services and Application Monitoring,1,persistent_disagreement,ai_sophistication,0,predictive_analytics,bureau,custom_system,0,classical_ml,bureau,custom_system
35980,133329,renamed,DOJ,Generative AI / Large Language Model: Public Comment Summarization and Categorization (Docketscope),Summarization Tool,3,expected_drift,is_generative_ai|ai_sophistication|entry_type,1,general_llm,bureau,custom_system,0,nlp_specific,bureau,product_deployment
35981,133420,renamed,DOJ,FedRAMP Authorized Cloud Environment (AWS),AI Cloud Environments,1,aligned,,0,classical_ml,bureau,custom_system,0,classical_ml,bureau,custom_system
35983,133394,continued,DOJ,Bloomberg (AI Assisted Legal Research),Bloomberg (AI Assisted Legal Research),1,persistent_disagreement,ai_sophistication|deployment_scope|entry_type,0,classical_ml,department,generic_use_pattern,0,nlp_specific,bureau,custom_system
35984,133211,continued,DOJ,BriefCatch,BriefCatch,3,expected_drift,is_generative_ai|ai_sophistication|deployment_scope|entry_type,0,classical_ml,department,generic_use_pattern,1,nlp_specific,bureau,product_deployment
35985,133212,continued,DOJ,Cybersecurity Defense Tools,Cybersecurity Defense Tools,3,expected_drift,deployment_scope|entry_type,0,classical_ml,enterprise_wide,custom_system,0,classical_ml,bureau,product_deployment
35986,133213,continued,DOJ,eLitigation Tools,eLitigation Tools,1,persistent_disagreement,deployment_scope|entry_type,0,classical_ml,department,custom_system,0,classical_ml,bureau,product_deployment
35987,133214,continued,DOJ,Digital Forensics,Digital Forensics,1,persistent_disagreement,deployment_scope|entry_type,0,classical_ml,department,custom_system,0,classical_ml,bureau,product_deployment
35988,133335,renamed,DOJ,General Web Search,Search Tool,3,expected_drift,ai_sophistication|deployment_scope|entry_type,0,classical_ml,department,generic_use_pattern,0,nlp_specific,bureau,product_deployment
35989,133215,continued,DOJ,LexisNexis (AI assisted legal research),LexisNexis (AI assisted legal research),3,expected_drift,deployment_scope,0,classical_ml,department,product_deployment,0,classical_ml,bureau,product_deployment
35990,133216,renamed,DOJ,Percipio Skillsoft CAISY,Percipio Skillsoft,3,expected_drift,is_generative_ai|deployment_scope|entry_type,1,general_llm,department,product_deployment,0,general_llm,bureau,custom_system
35992,133405,renamed,DOJ,ThomsonReuters CLEAR (AI assisted legal research),AI-powered Legal Research,3,expected_drift,is_generative_ai|ai_sophistication|deployment_scope|entry_type,0,classical_ml,department,generic_use_pattern,1,nlp_specific,bureau,product_deployment
35993,133218,continued,DOJ,Westlaw (AI assisted legal research),Westlaw (AI assisted legal research),3,expected_drift,ai_sophistication|deployment_scope,1,general_llm,department,product_deployment,1,nlp_specific,bureau,product_deployment
35995,133219,continued,DOJ,Parallel Search from CaseText,Parallel Search from CaseText,1,persistent_disagreement,entry_type,0,classical_ml,bureau,generic_use_pattern,0,classical_ml,bureau,product_deployment
35996,133220,continued,DOJ,Qualtrics,Qualtrics,3,expected_drift,ai_sophistication|entry_type,1,general_llm,bureau,custom_system,1,nlp_specific,bureau,product_deployment
35997,133221,continued,DOJ,SimplyFile,SimplyFile,1,persistent_disagreement,ai_sophistication|entry_type,0,predictive_analytics,bureau,generic_use_pattern,0,classical_ml,bureau,product_deployment
36000,133222,continued,DOJ,Critical Mention,Critical Mention,3,expected_drift,ai_sophistication|entry_type,0,classical_ml,bureau,custom_system,0,general_llm,bureau,product_deployment
36002,133223,continued,DOJ,Flashpoint Ignite,Flashpoint Ignite,1,aligned,,0,classical_ml,bureau,custom_system,0,classical_ml,bureau,custom_system
36003,133224,renamed,DOJ,Veriato - Insider Threat Management and User Activity Monitoring,Insider Threat Management and User Activity Monitoring,3,aligned,,0,general_llm,bureau,product_deployment,0,general_llm,bureau,product_deployment
36004,133225,continued,DOJ,Object Classification Tool - Field Office Security Camera,Object Classification Tool - Field Office Security Camera,1,persistent_disagreement,ai_sophistication|entry_type,0,predictive_analytics,bureau,custom_system,0,computer_vision,bureau,product_deployment
36005,133341,renamed,DOJ,"Data and Analytics: Data Synthesis, Filtering, and Linking (Procurement ID: 15F06722C0000258 )",Procurement Data Triage Tool,1,persistent_disagreement,ai_sophistication|entry_type,0,classical_ml,bureau,custom_system,0,nlp_specific,bureau,product_deployment
36006,133227,renamed,DOJ,Facial Recognition Technology (Procurement ID: 15F06723P0001356 ),Facial Recognition Technology,1,aligned,,0,computer_vision,bureau,custom_system,0,computer_vision,bureau,custom_system
36008,133229,continued,DOJ,License Plate Reader 1,License Plate Reader 1,1,persistent_disagreement,entry_type,0,computer_vision,bureau,custom_system,0,computer_vision,bureau,product_deployment
36009,133230,continued,DOJ,Enterprise Telecommunications Information System,Enterprise Telecommunications Information System,3,expected_drift,ai_sophistication|entry_type,0,classical_ml,bureau,custom_system,0,general_llm,bureau,product_deployment
36010,133231,renamed,DOJ,Facial Recognition Technology and Data Mapping Tools - 1 (Procurement ID: 15F06720P0001515),Facial Recognition Technology and Data Mapping Tools,1,persistent_disagreement,entry_type,0,computer_vision,bureau,custom_system,0,computer_vision,bureau,product_deployment
36011,133232,continued,DOJ,Human Language Extraction and Translation Technology,Human Language Extraction and Translation Technology,1,persistent_disagreement,ai_sophistication|entry_type,0,computer_vision,bureau,custom_system,0,nlp_specific,bureau,bespoke_application
36012,133233,continued,DOJ,Attrition and Background Models Capability,Attrition and Background Models Capability,3,expected_drift,ai_sophistication|deployment_scope,0,predictive_analytics,enterprise_wide,custom_system,0,classical_ml,bureau,custom_system
36013,133234,renamed,DOJ,Audio and Video Recording Management Tool (Procurement ID: 15F06724F0002009),Audio and Video Recording Management Tool,1,persistent_disagreement,entry_type,0,computer_vision,bureau,custom_system,0,computer_vision,bureau,product_deployment
36014,133235,renamed,DOJ,License Plate Reader 2 (Procurement ID: 15F06720P0001767D),License Plate Reader 2,1,persistent_disagreement,entry_type,0,computer_vision,bureau,custom_system,0,computer_vision,bureau,product_deployment
36015,133236,renamed,DOJ,"License Plate Reader 3 
(APP-00325)",License Plate Reader 3,1,persistent_disagreement,entry_type,0,computer_vision,bureau,custom_system,0,computer_vision,bureau,product_deployment
36016,133237,continued,DOJ,National Crime Information Center,National Crime Information Center,1,persistent_disagreement,ai_sophistication,0,nlp_specific,bureau,custom_system,0,classical_ml,bureau,custom_system
36017,133238,continued,DOJ,National Data Exchange,National Data Exchange,1,persistent_disagreement,entry_type,0,nlp_specific,bureau,custom_system,0,nlp_specific,bureau,product_deployment
36018,133239,continued,DOJ,National Instant Criminal Background Check System,National Instant Criminal Background Check System,1,persistent_disagreement,entry_type,0,classical_ml,bureau,custom_system,0,classical_ml,bureau,product_deployment
36019,133240,renamed,DOJ,Next Generation Identification (NGI),Next Generation Identification,1,persistent_disagreement,ai_sophistication|entry_type,0,computer_vision,bureau,custom_system,0,classical_ml,bureau,product_deployment
36020,133241,continued,DOJ,TIPS,TIPS,1,persistent_disagreement,ai_sophistication,0,nlp_specific,bureau,custom_system,0,classical_ml,bureau,custom_system
36021,133242,renamed,DOJ,Facial Recognition Technology and Data Mapping Tools - 2 (Procurement ID: 15F06720P0001275),Facial Recognition Technology and Data Mapping Tools - 2,1,persistent_disagreement,entry_type,0,computer_vision,bureau,custom_system,0,computer_vision,bureau,product_deployment
36022,133243,renamed,DOJ,Autonomous Detection and Monitoring (Procurement ID: 15F06721P0002431),"Language Translation,  Optical Character Recognition (OCR), Object Detection, Language Detection, Alert Noise Reduction",3,expected_drift,is_generative_ai|ai_sophistication|entry_type,0,classical_ml,bureau,custom_system,1,agentic,bureau,product_deployment
36026,133244,continued,DOJ,ASCVD (Atherosclerotic Cardiovascular Disease) Risk Estimator,ASCVD (Atherosclerotic Cardiovascular Disease) Risk Estimator,3,expected_drift,ai_sophistication|deployment_scope|entry_type,0,predictive_analytics,pilot,custom_system,0,classical_ml,bureau,product_deployment
36027,133245,renamed,DOJ,Automated Medication Dispensing Cabinet (Pyxis),Automated Medication Dispensing Cabinet,1,persistent_disagreement,entry_type,0,classical_ml,bureau,custom_system,0,classical_ml,bureau,product_deployment
36028,133246,continued,DOJ,Automated Staffing Tool,Automated Staffing Tool,1,persistent_disagreement,entry_type,0,classical_ml,bureau,custom_system,0,classical_ml,bureau,product_deployment
36029,133247,continued,DOJ,Aztec Learning Software,Aztec Learning Software,1,persistent_disagreement,ai_sophistication,0,predictive_analytics,bureau,custom_system,0,classical_ml,bureau,custom_system
36030,133248,continued,DOJ,BRAVO Classification,BRAVO Classification,1,persistent_disagreement,ai_sophistication|entry_type,0,predictive_analytics,bureau,custom_system,0,classical_ml,bureau,product_deployment
36031,133249,continued,DOJ,Building Automation Systems,Building Automation Systems,1,persistent_disagreement,entry_type,0,classical_ml,bureau,custom_system,0,classical_ml,bureau,product_deployment
36033,133250,continued,DOJ,Community Treatment Pipeline Screening,Community Treatment Pipeline Screening,1,persistent_disagreement,ai_sophistication|entry_type,0,predictive_analytics,bureau,custom_system,0,classical_ml,bureau,product_deployment
36034,133251,continued,DOJ,Descript,Descript,3,expected_drift,is_generative_ai|ai_sophistication|deployment_scope|entry_type,0,classical_ml,pilot,custom_system,1,general_llm,bureau,product_deployment
36037,133252,continued,DOJ,Google Translate,Google Translate,1,persistent_disagreement,ai_sophistication|entry_type,0,nlp_specific,bureau,custom_system,0,classical_ml,bureau,product_deployment
36039,133253,continued,DOJ,InterQual,InterQual,1,aligned,,0,classical_ml,bureau,custom_system,0,classical_ml,bureau,custom_system
36040,133254,continued,DOJ,Medical Claims Adjudication,Medical Claims Adjudication,1,persistent_disagreement,entry_type,0,classical_ml,bureau,custom_system,0,classical_ml,bureau,product_deployment
36041,133255,continued,DOJ,Medical Designations Calculator,Medical Designations Calculator,1,persistent_disagreement,entry_type,0,classical_ml,bureau,custom_system,0,classical_ml,bureau,product_deployment
36042,133256,continued,DOJ,NLETs Arrest Classification,NLETs Arrest Classification,1,persistent_disagreement,ai_sophistication|entry_type,0,predictive_analytics,bureau,custom_system,0,classical_ml,bureau,product_deployment
36043,133257,continued,DOJ,Pathfinder,Pathfinder,1,persistent_disagreement,entry_type,0,classical_ml,bureau,custom_system,0,classical_ml,bureau,product_deployment
36044,133258,continued,DOJ,Prisoner Assessment Tool Targeting Estimated Risk and Needs (PATTERN),Prisoner Assessment Tool Targeting Estimated Risk and Needs (PATTERN),3,expected_drift,ai_sophistication,0,predictive_analytics,bureau,custom_system,0,agentic,bureau,custom_system
36045,133259,continued,DOJ,Psychological Test Interpretation - Pearson Assessments,Psychological Test Interpretation - Pearson Assessments,1,persistent_disagreement,entry_type,0,classical_ml,bureau,custom_system,0,classical_ml,bureau,product_deployment
36046,133260,continued,DOJ,reCAPTCHA,reCAPTCHA,1,persistent_disagreement,entry_type,0,classical_ml,bureau,custom_system,0,classical_ml,bureau,product_deployment
36047,133261,continued,DOJ,Static-99 Sex Offender Data System (SODS),Static-99 Sex Offender Data System (SODS),1,aligned,,0,classical_ml,bureau,custom_system,0,classical_ml,bureau,custom_system
36048,133262,continued,DOJ,The R Project for Statistical Computing,The R Project for Statistical Computing,1,persistent_disagreement,ai_sophistication,0,nlp_specific,bureau,custom_system,0,classical_ml,bureau,custom_system
36049,133263,continued,DOJ,Thomson Reuters Drafting Assistant Tool for MS Word,Thomson Reuters Drafting Assistant Tool for MS Word,1,persistent_disagreement,entry_type,1,general_llm,bureau,generic_use_pattern,1,general_llm,bureau,custom_system
36050,133264,renamed,DOJ,"TruNarc, Smiths Detection","TruNarc, Smith Detection",1,aligned,,0,classical_ml,bureau,product_deployment,0,classical_ml,bureau,product_deployment
36051,133265,continued,DOJ,Trunet Systems,Trunet Systems,1,persistent_disagreement,entry_type,0,classical_ml,bureau,custom_system,0,classical_ml,bureau,product_deployment
36052,133266,continued,DOJ,Truview,Truview,1,persistent_disagreement,entry_type,0,classical_ml,bureau,custom_system,0,classical_ml,bureau,product_deployment
36053,133267,continued,DOJ,UAS Threat Detector,UAS Threat Detector,1,persistent_disagreement,entry_type,0,classical_ml,bureau,custom_system,0,classical_ml,bureau,product_deployment
36054,133268,continued,DOJ,UpToDate,UpToDate,1,persistent_disagreement,ai_sophistication|entry_type,0,classical_ml,bureau,custom_system,0,nlp_specific,bureau,product_deployment
36056,133269,continued,DOJ,Wellsaid,Wellsaid,3,expected_drift,is_generative_ai|ai_sophistication|deployment_scope|entry_type,0,classical_ml,pilot,custom_system,1,general_llm,bureau,product_deployment
36057,133270,renamed,DOJ,Perimeter Detection Fence,Perimeter Detection Fence (FLIR),1,aligned,,0,classical_ml,bureau,custom_system,0,classical_ml,bureau,custom_system
36058,133271,continued,DOJ,Exiger Supply Chain Risk Management - DDIQ Research Engine,Exiger Supply Chain Risk Management - DDIQ Research Engine,3,expected_drift,ai_sophistication|entry_type,0,nlp_specific,bureau,custom_system,0,general_llm,bureau,product_deployment
36059,133272,continued,DOJ,Exiger Supply Chain Risk Management - DDIQ Due Diligence Analytics,Exiger Supply Chain Risk Management - DDIQ Due Diligence Analytics,3,expected_drift,ai_sophistication|entry_type,0,nlp_specific,bureau,custom_system,0,general_llm,bureau,product_deployment
36061,133273,continued,DOJ,CoPilot,CoPilot,3,expected_drift,deployment_scope|entry_type,1,general_llm,pilot,product_deployment,1,general_llm,bureau,custom_system
36063,133274,continued,DOJ,Savan Group Intelligent Records Consolidation Tool,Savan Group Intelligent Records Consolidation Tool,1,persistent_disagreement,ai_sophistication,0,nlp_specific,bureau,custom_system,0,classical_ml,bureau,custom_system
36068,133275,continued,DOJ,Enhanced Proactive Financial Analysis Techniques for Fusion Desktop,Enhanced Proactive Financial Analysis Techniques for Fusion Desktop,3,expected_drift,ai_sophistication|deployment_scope,0,predictive_analytics,pilot,custom_system,0,nlp_specific,bureau,custom_system
36069,133276,renamed,DOJ,FinCEN SAR Summarization,FinCEN Data Summarization,3,expected_drift,deployment_scope,1,general_llm,pilot,custom_system,1,general_llm,bureau,custom_system
36070,133277,renamed,DOJ,Generation of Graphs and Charts for OCDETF applications,Generation of Graphs and Charts,3,expected_drift,is_generative_ai|deployment_scope,1,general_llm,pilot,custom_system,0,general_llm,bureau,custom_system
36071,133278,renamed,DOJ,Generation of Large Test Data Sets for OCDETF applications,Generation of Large Test Data Sets,3,expected_drift,deployment_scope,1,general_llm,pilot,custom_system,1,general_llm,bureau,custom_system
36072,133279,continued,DOJ,Machine Learning for Decision Support for Fusion Desktop,Machine Learning for Decision Support for Fusion Desktop,3,expected_drift,ai_sophistication|deployment_scope,0,predictive_analytics,pilot,custom_system,0,classical_ml,bureau,custom_system
36073,133280,renamed,DOJ,Machine Learning for Decision Support for OCDETF MIS,Machine Learning for Decision Support for DOJ MIS,3,expected_drift,is_generative_ai|ai_sophistication|deployment_scope,0,predictive_analytics,pilot,custom_system,1,classical_ml,bureau,custom_system
36074,133281,renamed,DOJ,Narrative Analysis for OCDETF Fusion Desktop,Narrative Analysis for Fusion Desktop,3,expected_drift,is_generative_ai|ai_sophistication|deployment_scope,1,general_llm,pilot,custom_system,0,nlp_specific,bureau,custom_system
36075,133282,renamed,DOJ,Narrative Analysis for OCDETF MIS,Narrative Analysis for DOJ MIS,3,expected_drift,is_generative_ai|ai_sophistication|deployment_scope,1,general_llm,pilot,custom_system,0,nlp_specific,bureau,custom_system
36076,133283,continued,DOJ,Train ML on Intelligence Analyst Best Practices,Train ML on Intelligence Analyst Best Practices,3,expected_drift,deployment_scope,0,classical_ml,pilot,custom_system,0,classical_ml,bureau,custom_system
36077,133284,renamed,DOJ,Azure AI Speech to Text Managed Service - Voice Transcription to Text,Speech to Text Managed Service - Voice Transcription to Text,3,expected_drift,is_generative_ai|ai_sophistication|entry_type,0,nlp_specific,bureau,custom_system,1,general_llm,bureau,bespoke_application
36078,133285,renamed,DOJ,Azure OpenAI Services - Analysis of audit reports,Inspection Productivity Tool,3,expected_drift,is_generative_ai|entry_type,1,general_llm,bureau,product_deployment,0,general_llm,bureau,custom_system
36079,133422,renamed,DOJ,Azure OpenAI Services - Component-specific chatbot service,AI Chatbot,3,expected_drift,deployment_scope|entry_type,1,general_llm,pilot,product_deployment,1,general_llm,bureau,custom_system
36081,133287,continued,DOJ,Informatica - CLAIRE,Informatica - CLAIRE,1,persistent_disagreement,entry_type,0,classical_ml,bureau,custom_system,0,classical_ml,bureau,product_deployment
36082,133288,continued,DOJ,Nlets Nationwide License Plate Reader Pointer Index,Nlets Nationwide License Plate Reader Pointer Index,1,persistent_disagreement,entry_type,0,computer_vision,bureau,custom_system,0,computer_vision,bureau,product_deployment
36083,133289,continued,DOJ,Axon,Axon,3,expected_drift,ai_sophistication,0,classical_ml,bureau,product_deployment,0,general_llm,bureau,product_deployment
36084,133290,continued,DOJ,SAS Enterprise Miner - Grant risk assessment model,SAS Enterprise Miner - Grant risk assessment model,1,persistent_disagreement,ai_sophistication,0,predictive_analytics,bureau,product_deployment,0,classical_ml,bureau,product_deployment
36085,133291,continued,DOJ,MACO Project: Law Enforcement CAD Data Autocoder,MACO Project: Law Enforcement CAD Data Autocoder,3,error_2025_queue,is_generative_ai|ai_sophistication,1,general_llm,bureau,custom_system,0,nlp_specific,bureau,custom_system
36086,133322,renamed,DOJ,"MS Streams Transcription ML Service - Meeting the Basic Needs of Crime Victims in Underserved Communities:
Piloting New Approaches to Support Victim Services",Transcription,3,expected_drift,deployment_scope|entry_type,0,nlp_specific,pilot,generic_use_pattern,0,nlp_specific,bureau,custom_system
