uc_2024_id,uc_2025_id,lineage_status,agency_abbreviation,bureau,name_2024,purpose_benefits,outputs,commercial_ai,dev_method,dev_stage,name_2025,problem_statement_2025,expected_benefits_2025,system_outputs_2025,ai_classification_2025,vendor_name_2025,system_name_2025,bureau_2025,entry_type_2025,is_generative_ai_2025,ai_sophistication_2025,deployment_scope_2025,scope_detail_2025,is_enterprise_wide_2025,is_general_llm_access_2025,is_coding_tool_2025,is_cots_commercial_2025,tool_product_name_2025,tool_vendor_2025,is_microsoft_copilot_2025,is_openai_2025,is_anthropic_2025,is_google_2025,is_github_copilot_2025,is_aws_ai_2025,architecture_type_2025,use_type_2025,is_public_facing_2025,entry_type_2024,is_generative_ai_2024,ai_sophistication_2024,deployment_scope_2024,scope_detail_2024,is_enterprise_wide_2024,is_general_llm_access_2024,is_coding_tool_2024,is_cots_commercial_2024,tool_product_name_2024,tool_vendor_2024,is_microsoft_copilot_2024,is_openai_2024,is_anthropic_2024,is_google_2024,is_github_copilot_2024,is_aws_ai_2024,architecture_type_2024,use_type_2024,is_public_facing_2024,confidence_2024,reasoning_2024,tagged_by_agent_2024
36197,133494,continued,DOT,FAA AVS,JASC Code classification in Safety Difficulty Reports (SDR),"AVS identified a need to derive the joint aircraft system codes (JASC) chapter codes from the narrative description within service difficulty reports (SDR), a form of safety event reporting from aircraft operators. A team of graduate students at George Ma",,None of the Above,,Ideation,JASC Code classification in Safety Difficulty Reports (SDR),"AVS identified a need to derive the joint aircraft system codes (JASC) chapter codes from the narrative description within service difficulty reports (SDR), a form of safety event reporting from aircraft operators. A team of graduate students at George Ma",,,Other,,,FAA AVS,custom_system,0,classical_ml,bureau,FAA AVS,0,0,0,0,,,0,0,0,0,0,0,unknown,administrative,0,custom_system,0,classical_ml,bureau,FAA AVS,0,0,0,,,,0,0,0,0,0,0,inference_only,mission_critical,0,high,"""AVS identified a need to derive"" — classical ML, bureau (FAA AVS).",wave1-C
36198,133495,continued,DOT,FAA ANG,Offshore Precipitation Capability (OPC),"The AI/ML tool helps detect and predict where precipitation currently is and where it will be at the future at various altitudes in parts of the NAS that do not have traditional ground based weather radar. 
Benefits are better weather dectection and avoid","The output of the system is meant to simulate weather radar where cooler colors (blues and greens) correspond to light precip where hotter colors (yellow, oranges and red) indicate heavy precip and/or more intense precipitation. A similar process is down",None of the Above,Developed with a combination of in-house and contract/external resources.,Acquisition and/or Development,Offshore Precipitation Capability (OPC),"The AI/ML tool helps detect and predict where precipitation currently is and where it will be at the future at various altitudes in parts of the NAS that do not have traditional ground based weather radar. 
Benefits are better weather dectection and avoid",,"The output of the system is meant to simulate weather radar where cooler colors (blues and greens) correspond to light precip where hotter colors (yellow, oranges and red) indicate heavy precip and/or more intense precipitation. A similar process is down",Other,,,FAA ANG,custom_system,0,classical_ml,bureau,FAA ANG,0,0,0,0,,,0,0,0,0,0,0,unknown,administrative,0,custom_system,0,computer_vision,bureau,FAA ANG,0,0,0,0,,,0,0,0,0,0,0,custom_trained,mission_critical,0,high,"""AI/ML tool helps detect and predict"" — computer vision, bureau (FAA ANG).",wave1-C
36199,133496,continued,DOT,FAA AVS,Course Deviation Identification for Multiple Airport Route Separation (MARS),The Multiple Airport Route Separation (MARS) program is developing a safety case for reduced separation standards between Performance Based Navigation (PBN) routes in terminal airspace. These new standards may enable deconfliction of airports in high-dema,,None of the Above,,Ideation,Course Deviation Identification for Multiple Airport Route Separation (MARS),The Multiple Airport Route Separation (MARS) program is developing a safety case for reduced separation standards between Performance Based Navigation (PBN) routes in terminal airspace. These new standards may enable deconfliction of airports in high-dema,,,Other,,,FAA AVS,custom_system,0,classical_ml,bureau,FAA AVS,0,0,0,0,,,0,0,0,0,0,0,unknown,administrative,0,custom_system,0,classical_ml,bureau,FAA AVS,0,0,0,,,,0,0,0,0,0,0,inference_only,mission_critical,0,medium,"""Multiple Airport Route Separation (MARS) program"" — classical ML, bureau (FAA AVS).",wave1-C
36200,133497,continued,DOT,FAA AVS,Improve and Speed up the Certification Service Oversight Process Using Intelligent Document Review,"Before digitization: 
* The Certification Services Oversight Process (CSOP) is a manually intensive paper process 

* Requires the public and small businesses to provide input for Certification requests

* No external applicant tracking which results in p","""Before digitization: 

* The Certification Services Oversight Process (CSOP) is a manually intensive paper process 

* Requires the public and small businesses to provide input for Certification requests

* No external applicant tracking which results in",None of the Above,Developed with a combination of in-house and contract/external resources.,Initiated,Improve and Speed up the Certification Service Oversight Process Using Intelligent Document Review,"Before digitization: 
* The Certification Services Oversight Process (CSOP) is a manually intensive paper process 

* Requires the public and small businesses to provide input for Certification requests

* No external applicant tracking which results in p",,"""Before digitization: 

* The Certification Services Oversight Process (CSOP) is a manually intensive paper process 

* Requires the public and small businesses to provide input for Certification requests

* No external applicant tracking which results in",Other,,,FAA AVS,custom_system,0,classical_ml,bureau,FAA AVS,0,0,0,0,,,0,0,0,0,0,0,unknown,mission_critical,0,custom_system,0,classical_ml,bureau,FAA AVS,0,0,0,0,,,0,0,0,0,0,0,custom_trained,mission_critical,0,medium,"""Before digitization:"" — classical ML, bureau (FAA AVS).",wave1-C
36201,133498,continued,DOT,FAA ANG,Determining Surface Winds with Machine Learning Software,Successfully demonstrated use of an AI capability to analyze camera images of a wind sock to produce highly accurate surface wind speed and direction information in remote areas that don’t have a weather observing sensor.,,None of the Above,,Acquisition and/or Development,Determining Surface Winds with Machine Learning Software,Successfully demonstrated use of an AI capability to analyze camera images of a wind sock to produce highly accurate surface wind speed and direction information in remote areas that donâ€™t have a weather observing sensor.,,,Other,,,FAA ANG,custom_system,0,computer_vision,bureau,FAA ANG,0,0,0,0,,,0,0,0,0,0,0,unknown,administrative,0,custom_system,0,classical_ml,bureau,FAA ANG,0,0,0,,,,0,0,0,0,0,0,inference_only,mission_critical,0,medium,"""Successfully demonstrated use of an AI"" — classical ML, bureau (FAA ANG).",wave1-C
36202,133499,continued,DOT,FAA ANG,Remote Oceanic Meteorological Information Operations (ROMIO),"ROMIO is an operational demonstration to evaluate the feasibility to uplink convective weather information to aircraft operating over the ocean and remote regions. Capability converted weather satellite data, lightning and weather prediction model data in",,None of the Above,,Acquisition and/or Development,Remote Oceanic Meteorological Information Operations (ROMIO),"ROMIO is an operational demonstration to evaluate the feasibility to uplink convective weather information to aircraft operating over the ocean and remote regions. Capability converted weather satellite data, lightning and weather prediction model data in",,,Other,,,FAA ANG,custom_system,0,classical_ml,bureau,FAA ANG,0,0,0,0,,,0,0,0,0,0,0,unknown,administrative,0,custom_system,0,predictive_analytics,bureau,FAA ANG,0,0,0,,,,0,0,0,0,0,0,inference_only,mission_critical,0,high,"""ROMIO is an operational demonstration to"" — predictive analytics, bureau (FAA ANG).",wave1-C
36203,133500,continued,DOT,NHTSA,Head Kinematics Prediction,"Description: Utilize deep learning models for predicting head kinematics directly from crash videos. The utilization of deep learning techniques enables the extraction of 3D kinematics from 2D views, offering a viable alternative for calculating head kine",Angular velocity - injury prediction,None of the Above,,Research or  Administrative Action Complete,Head Kinematics Prediction,"Description: Utilize deep learning models for predicting head kinematics directly from crash videos. The utilization of deep learning techniques enables the extraction of 3D kinematics from 2D views, offering a viable alternative for calculating head kine",,Angular velocity - injury prediction,Other,,,NHTSA,custom_system,0,classical_ml,bureau,NHTSA,0,0,0,0,,,0,0,0,0,0,0,unknown,administrative,0,custom_system,0,predictive_analytics,bureau,NHTSA,0,0,0,,,,0,0,0,0,0,0,inference_only,mission_critical,0,high,"""Description: Utilize deep learning models for"" — predictive analytics, bureau (NHTSA).",wave1-C
36204,133501,continued,DOT,NHTSA,Crash Parameter Prediction,"Description: Utilize deep learning for predicting crash parameters, Delta-V (change in velocity) and PDOF (principal direction of force), directly from real-world crash images. Delta-V and PDOF are two most important parameters affecting injury outcome. D",Delta-V & PDOF,None of the Above,,Acquisition and/or Development,Crash Parameter Prediction,"Description: Utilize deep learning for predicting crash parameters, Delta-V (change in velocity) and PDOF (principal direction of force), directly from real-world crash images. Delta-V and PDOF are two most important parameters affecting injury outcome. D",,Delta-V & PDOF,Other,,,NHTSA,custom_system,0,computer_vision,bureau,NHTSA,0,0,0,0,,,0,0,0,0,0,0,unknown,administrative,0,custom_system,0,predictive_analytics,bureau,NHTSA,0,0,0,,,,0,0,0,0,0,0,inference_only,mission_critical,0,high,"""Description: Utilize deep learning for predicting"" — predictive analytics, bureau (NHTSA).",wave1-C
36205,133502,continued,DOT,FRA,Crushed Aggregate Gradation Evaluation System,"Description: Deep learning computer vision algorithms aimed at analyzing aggregate particle size grading.
Input: Images of ballast cross sections",Ballast fouling index,None of the Above,,Acquisition and/or Development,Crushed Aggregate Gradation Evaluation System,"Description: Deep learning computer vision algorithms aimed at analyzing aggregate particle size grading.
Input: Images of ballast cross sections",,Ballast fouling index,Other,,,FRA,custom_system,0,computer_vision,bureau,FRA,0,0,0,0,,,0,0,0,0,0,0,unknown,administrative,0,custom_system,0,computer_vision,bureau,FRA,0,0,0,,,,0,0,0,0,0,0,inference_only,mission_critical,0,high,"""Description: Deep learning computer vision algorithms"" — computer vision, bureau (FRA).",wave1-C
36206,133503,continued,DOT,FRA,Automatic Track Change Detection Demonstration and Analysis,"Description: DeepCNet-based neural network to identify and classify track-related  features (e.g., track components, such as fasteners and ties) for """"change detection"""" applications. Input: Line-scan images from rail-bound inspection systems.",Notification of changes from status quo or between different inspections based on geolocation.,None of the Above,,Initiated,Automatic Track Change Detection Demonstration and Analysis,"Description: DeepCNet-based neural network to identify and classify track-related  features (e.g., track components, such as fasteners and ties) for """"change detection"""" applications. Input: Line-scan images from rail-bound inspection systems.",,Notification of changes from status quo or between different inspections based on geolocation.,Other,,,FRA,custom_system,0,computer_vision,bureau,FRA,0,0,0,0,,,0,0,0,0,0,0,unknown,mission_critical,0,custom_system,0,classical_ml,bureau,FRA,0,0,0,,,,0,0,0,0,0,0,inference_only,mission_critical,0,high,"""Description: DeepCNet-based neural network to identify"" — classical ML, bureau (FRA).",wave1-C
36207,133504,continued,DOT,FRA,Predictive Analytics Using Autonomous Track Geometry Measurement System (ATGMS) Data,"Description: Leveraging large volumes of these recursive track geometry measurements to develop and implement automated machine-learning-based processes for analyzing, predicting, and reporting track locations of concern, including those with significant","Inspection report that includes the trending of track geometry measures and time to failure (i.e., maintenance and safety limits).",None of the Above,,Initiated,Predictive Analytics Using Autonomous Track Geometry Measurement System (ATGMS) Data,"Description: Leveraging large volumes of these recursive track geometry measurements to develop and implement automated machine-learning-based processes for analyzing, predicting, and reporting track locations of concern, including those with significant",,"Inspection report that includes the trending of track geometry measures and time to failure (i.e., maintenance and safety limits).",Classical/Predictive Machine Learning,,,FRA,custom_system,1,agentic,bureau,FRA,0,0,0,0,,,0,0,0,0,0,0,unknown,administrative,0,custom_system,0,predictive_analytics,bureau,FRA,0,0,0,,,,0,0,0,0,0,0,rag_pipeline,mission_critical,0,high,"""Description: Leveraging large volumes of these"" — predictive analytics, bureau (FRA).",wave1-C
36208,133505,continued,DOT,FAA AJO,Integration of small Unmanned Aircraft System (sUAS) Geospacial Information System (GIS) Technologie,This use case will be used to enable new methods and tools that support the maintenance of life cycle of National Airpsace System (NAS) infrastructure.,Used to enable non-Georefereced data to be integrated into digital form.,None of the Above,,Operation and Maintenance,Integration of small Unmanned Aircraft System (sUAS) Geospacial Information System (GIS) Technologie,This use case will be used to enable new methods and tools that support the maintenance of life cycle of National Airpsace System (NAS) infrastructure.,,Used to enable non-Georefereced data to be integrated into digital form.,Other,,,FAA AJO,custom_system,0,classical_ml,bureau,FAA AJO,0,0,0,0,,,0,0,0,0,0,0,unknown,it_operations,0,custom_system,0,classical_ml,bureau,FAA AJO,0,0,0,,,,0,0,0,0,0,0,inference_only,mission_critical,0,medium,"""use case will be used to"" — classical ML, bureau (FAA AJO).",wave1-C
36209,133506,continued,DOT,FHWA,"Geolocating and Identifying Vehicle Hard Brake, Acceleration and Seat Belt Usage with CV Data","Description:  The ongoing work leverages AI/ML in big traffic data analytics to identify roadway geolocations where potential safety issue may exist through the integration of connected vehicle data, speed and Individual Vehicle Record data, historical cr",Maps and Reports,None of the Above,,Acquisition and/or Development,"Geolocating and Identifying Vehicle Hard Brake, Acceleration and Seat Belt Usage with CV Data","Description:  The ongoing work leverages AI/ML in big traffic data analytics to identify roadway geolocations where potential safety issue may exist through the integration of connected vehicle data, speed and Individual Vehicle Record data, historical cr",,Maps and Reports,Other,,,FHWA,custom_system,0,classical_ml,bureau,FHWA,0,0,0,0,,,0,0,0,0,0,0,unknown,administrative,0,custom_system,0,classical_ml,bureau,FHWA,0,0,0,,,,0,0,0,0,0,0,rag_pipeline,mission_critical,0,medium,"""Description: The ongoing work leverages AI/ML"" — classical ML, bureau (FHWA).",wave1-C
36210,133507,continued,DOT,FHWA Turner-Fairbank,"Path to Advanced Novel Data Analytics (PANDA), a data science lab.",Description: A data science lab established at Turner-Fairbank Highway Research Center.,Promote usage of AI/ML tools on Databricks platform and implement research use cases across multiple highway desciplines.,None of the Above,,Acquisition and/or Development,"Path to Advanced Novel Data Analytics (PANDA), a data science lab.",Description: A data science lab established at Turner-Fairbank Highway Research Center.,,Promote usage of AI/ML tools on Databricks platform and implement research use cases across multiple highway desciplines.,Classical/Predictive Machine Learning,,,FHWA Turner-Fairbank,custom_system,0,classical_ml,bureau,FHWA Turner-Fairbank,0,0,0,0,,,0,0,0,0,0,0,unknown,administrative,0,custom_system,0,classical_ml,bureau,FHWA Turner-Fairbank,0,0,0,,,,0,0,0,0,0,0,inference_only,mission_critical,0,medium,"""Description: A data science lab established"" — classical ML, bureau (FHWA Turner-Fairbank).",wave1-C
36211,133508,continued,DOT,FHWA,Exploratory Advanced Research group of projects,"Description: The Exploratory Advanced Research (EAR) Program addresses the need for longer term, higher risk research with the potential for transformative improvements to transportation systems. The EAR Program currently funds several projects that focus",Inputs and outputs vary across the projects.,None of the Above,,Acquisition and/or Development,Exploratory Advanced Research group of projects,"Description: The Exploratory Advanced Research (EAR) Program addresses the need for longer term, higher risk research with the potential for transformative improvements to transportation systems. The EAR Program currently funds several projects that focus",,Inputs and outputs vary across the projects.,Other,,,FHWA,custom_system,0,classical_ml,bureau,FHWA,0,0,0,0,,,0,0,0,0,0,0,unknown,research,0,custom_system,0,classical_ml,bureau,FHWA,0,0,0,,,,0,0,0,0,0,0,inference_only,mission_critical,0,medium,"""Description: The Exploratory Advanced Research (EAR)"" — classical ML, bureau (FHWA).",wave1-C
36212,133509,continued,DOT,"CAIO, FAA, OST-R, Volpe, OCIO",Enterprise Knowledge Graph and Advanced AI Data Structures Collaboration Group,"DOT-Private Sector collaboration to develop advanced AI data structure expertise, lessons learned, and best practices to accelerate AI development across the agency.",High-quality and efficient data structures increase AI model efficiency and accuracy.,None of the Above,Developed with a combination of in-house and contract/external resources.,Initiated,Enterprise Knowledge Graph and Advanced AI Data Structures Collaboration Group,"DOT-Private Sector collaboration to develop advanced AI data structure expertise, lessons learned, and best practices to accelerate AI development across the agency.",,High-quality and efficient data structures increase AI model efficiency and accuracy.,Other,,,"CAIO, FAA, OST-R, Volpe, OCIO",custom_system,0,classical_ml,bureau,"CAIO, FAA, OST-R, Volpe, OCIO",0,0,0,0,,,0,0,0,0,0,0,unknown,administrative,0,custom_system,0,classical_ml,enterprise_wide,"CAIO, FAA, OST-R, Volpe, OCIO",1,0,0,0,,,0,0,0,0,0,0,custom_trained,mission_critical,0,medium,"""DOT-Private Sector collaboration to develop advanced"" — classical ML, enterprise wide (CAIO, FAA, OST-R, Volpe, OCIO).",wave1-C
36213,133510,continued,DOT,CAIO,Transportation Use Case Knowledge Repository (TrUCKR),"TrUCKR is the CAIO managed DOT platform for tracking the Department's unclassified AI use case development, maturity, assessments, clearances, risk evaluations and mitigations, and authorities to operate across the use case lifecycle for operations, resea","TrUCKR is the Department's data source for prioritizing and driving the acceleration of AI, monitoring AI governance and compliance, and internal and external collaboration.",None of the Above,,Research or  Administrative Action Complete,Transportation Use Case Knowledge Repository (TrUCKR),"TrUCKR is the CAIO managed DOT platform for tracking the Department's unclassified AI use case development, maturity, assessments, clearances, risk evaluations and mitigations, and authorities to operate across the use case lifecycle for operations, resea",,"TrUCKR is the Department's data source for prioritizing and driving the acceleration of AI, monitoring AI governance and compliance, and internal and external collaboration.",Other,,,CAIO,custom_system,0,classical_ml,bureau,CAIO,0,0,0,0,,,0,0,0,0,0,0,unknown,administrative,0,custom_system,0,classical_ml,department,Department of Transportation,0,0,0,,,,0,0,0,0,0,0,inference_only,mission_critical,0,high,"""TrUCKR is the CAIO managed DOT"" — classical ML, department (CAIO).",wave1-C
36214,133511,continued,DOT,"CAIO, NETT",NETT Council AI Coordination and Activities (AICA) Working Group,The AICA Working Group consists of Operating Administration (OA) and Secretarial Offices AI leaders and subject matter experts across the Department.  It is chaired by the CAIO and vice-chaired by representatives from the DOT Office of Research and Techno,"Provides DOT with the necessary administrative infrastructure for coordinating Executive Order and other federal guidance and mandates, tracking AI activities, and collaborating on AI initiatives and compliance, governance, and guidance documents.",None of the Above,,Research or  Administrative Action Complete,NETT Council AI Coordination and Activities (AICA) Working Group,The AICA Working Group consists of Operating Administration (OA) and Secretarial Offices AI leaders and subject matter experts across the Department.  It is chaired by the CAIO and vice-chaired by representatives from the DOT Office of Research and Techno,,"Provides DOT with the necessary administrative infrastructure for coordinating Executive Order and other federal guidance and mandates, tracking AI activities, and collaborating on AI initiatives and compliance, governance, and guidance documents.",Other,,,"CAIO, NETT",custom_system,0,classical_ml,bureau,"CAIO, NETT",0,0,0,0,,,0,0,0,0,0,0,unknown,administrative,0,generic_use_pattern,0,classical_ml,department,Department of Transportation,0,0,0,,,,0,0,0,0,0,0,unknown,mission_critical,0,low,"""AICA Working Group consists of Operating"" — classical ML, department (CAIO, NETT).",wave1-C
36215,133512,continued,DOT,"CAIO, OST-M, OCIO, OIE",DOT Workforce Acquisitions and Training Team,The Workforce Acquisitions and Training Team members are DOT OA and Secretarial Office leaders responsible for AI talent acquisition and training and inspiring the workforce to accelerate AI adoption.,Provides DOT with coordination and collaboration on AI hiring and training initiatives.,None of the Above,,Initiated,DOT Workforce Acquisitions and Training Team,The Workforce Acquisitions and Training Team members are DOT OA and Secretarial Office leaders responsible for AI talent acquisition and training and inspiring the workforce to accelerate AI adoption.,,Provides DOT with coordination and collaboration on AI hiring and training initiatives.,Other,,,"CAIO, OST-M, OCIO, OIE",custom_system,0,classical_ml,bureau,"CAIO, OST-M, OCIO, OIE",0,0,0,0,,,0,0,0,0,0,0,unknown,administrative,0,generic_use_pattern,0,classical_ml,department,Department of Transportation,0,0,0,,,,0,0,0,0,0,0,unknown,mission_critical,0,low,"""Workforce Acquisitions and Training Team members"" — classical ML, department (CAIO, OST-M, OCIO, OIE).",wave1-C
36216,133513,continued,DOT,"CAIO, OCIO, OST-P, OST-M, NETT","NETT Council Safety, Rights, and Security Review (SR2) Committee","The SR2 Committee reviews and approves the operational deployment of all AI use cases and the public sharing of use case data, models, and code. The SR2 Committee is also responsible for performing the Security Review required by Executive Order 14110 Sec","Provides the Department with expert oversight of AI use case safety, security, rights, privacy, and data.",None of the Above,,Acquisition and/or Development,"NETT Council Safety, Rights, and Security Review (SR2) Committee","The SR2 Committee reviews and approves the operational deployment of all AI use cases and the public sharing of use case data, models, and code. The SR2 Committee is also responsible for performing the Security Review required by Executive Order 14110 Sec",,"Provides the Department with expert oversight of AI use case safety, security, rights, privacy, and data.",Other,,,"CAIO, OCIO, OST-P, OST-M, NETT",custom_system,0,classical_ml,bureau,"CAIO, OCIO, OST-P, OST-M, NETT",0,0,0,0,,,0,0,0,0,0,0,unknown,cybersecurity,0,generic_use_pattern,0,classical_ml,department,Department of Transportation,0,0,0,,,,0,0,0,0,0,0,unknown,mission_critical,0,low,"""SR2 Committee reviews and approves the"" — classical ML, department (CAIO, OCIO, OST-P, OST-M, NETT).",wave1-C
36217,133514,continued,DOT,"CAIO, OST-M, FHWA, OCIO",DOT AI Procurement Team,The Procurement Team members are DOT OA and Secretarial Office leaders responsible for AI procurement and acquisitions.,Provides DOT with internal and external coordination and collaboration on AI procurement and acquisition policy and procedures.,None of the Above,,Acquisition and/or Development,DOT AI Procurement Team,The Procurement Team members are DOT OA and Secretarial Office leaders responsible for AI procurement and acquisitions.,,Provides DOT with internal and external coordination and collaboration on AI procurement and acquisition policy and procedures.,Other,,,"CAIO, OST-M, FHWA, OCIO",custom_system,0,classical_ml,bureau,"CAIO, OST-M, FHWA, OCIO",0,0,0,0,,,0,0,0,0,0,0,unknown,administrative,0,generic_use_pattern,0,classical_ml,department,Department of Transportation,0,0,0,,,,0,0,0,0,0,0,unknown,administrative,0,low,"""Procurement Team members are DOT OA"" — classical ML, department (CAIO, OST-M, FHWA, OCIO).",wave1-C
36218,133515,continued,DOT,"CAIO, OST-R, OCIO",DOT AI Emerging Technology Team,"The AI Emerging Technology Team members are DOT OA and Secretarial Office leaders most knowledgeable in leading-edge AI technology, capacity, and capabilities.","Provides DOT with internal and external coordination and collaboration on establishing and maintaining leading-edge AI technology, capacity, and capabilities.",None of the Above,,Acquisition and/or Development,DOT AI Emerging Technology Team,"The AI Emerging Technology Team members are DOT OA and Secretarial Office leaders most knowledgeable in leading-edge AI technology, capacity, and capabilities.",,"Provides DOT with internal and external coordination and collaboration on establishing and maintaining leading-edge AI technology, capacity, and capabilities.",Other,,,"CAIO, OST-R, OCIO",custom_system,0,classical_ml,bureau,"CAIO, OST-R, OCIO",0,0,0,0,,,0,0,0,0,0,0,unknown,administrative,0,generic_use_pattern,0,classical_ml,department,Department of Transportation,0,0,0,,,,0,0,0,0,0,0,unknown,mission_critical,0,low,"""AI Emerging Technology Team members are"" — classical ML, department (CAIO, OST-R, OCIO).",wave1-C
36220,133517,continued,DOT,"CAIO, OST-P, OCIO, OST-R",DOT Generative AI (GenAI) Policy,Provide DOT-wide generative AI (GenAI) policy.,Establish guidelines and safeguards for GenAI use within the Department.,None of the Above,,Ideation,DOT Generative AI (GenAI) Policy,Provide DOT-wide generative AI (GenAI) policy.,,Establish guidelines and safeguards for GenAI use within the Department.,Generative AI,,,"CAIO, OST-P, OCIO, OST-R",custom_system,1,general_llm,bureau,"CAIO, OST-P, OCIO, OST-R",0,1,0,0,,,0,0,0,0,0,0,unknown,administrative,0,custom_system,1,general_llm,department,Department of Transportation,0,0,0,,,,0,0,0,0,0,0,inference_only,mission_critical,0,medium,"""Provide DOT-wide generative AI (GenAI) policy"" — LLM use, department (CAIO, OST-P, OCIO, OST-R).",wave1-C
36221,133518,continued,DOT,FAA AJO,Surface Safety Metric (DOT Key Performance Indicator),"Creating weighting scheme values based on safety data for measuring and monitoring safety risk in the National Air Space. The weights are used to generate safety indices for surface and airborne settings, for both commercial and non-commercial flights.",Safety indices for Commercial and Non-Commercial accident and incident categories with the SSM Safety Performance Target.,None of the Above,No contract/external resources used in development.,Operation and Maintenance,Surface Safety Metric (DOT Key Performance Indicator),"Creating weighting scheme values based on safety data for measuring and monitoring safety risk in the National Air Space. The weights are used to generate safety indices for surface and airborne settings, for both commercial and non-commercial flights.",,Safety indices for Commercial and Non-Commercial accident and incident categories with the SSM Safety Performance Target.,Other,,,FAA AJO,custom_system,0,classical_ml,bureau,FAA AJO,0,0,0,0,,,0,0,0,0,0,0,unknown,it_operations,0,custom_system,0,classical_ml,bureau,FAA AJO,0,0,0,0,,,0,0,0,0,0,0,inference_only,mission_critical,0,medium,"""Creating weighting scheme values based on"" — classical ML, bureau (FAA AJO).",wave1-C
36222,133519,continued,DOT,FAA AJO,Power Platform Use,Speeds up the development of code structure.,Provides programming language recommendations (C#) to support coding/software development.,None of the Above,,Operation and Maintenance,Power Platform Use,Speeds up the development of code structure.,,Provides programming language recommendations (C#) to support coding/software development.,Generative AI,,,FAA AJO,custom_system,0,general_llm,bureau,FAA AJO,0,1,0,0,,,0,0,0,0,0,0,unknown,administrative,0,custom_system,0,classical_ml,bureau,FAA AJO,0,0,0,,,,0,0,0,0,0,0,inference_only,mission_critical,0,medium,"""Speeds up the development of code"" — classical ML, bureau (FAA AJO).",wave1-C
36223,133520,continued,DOT,FAA AJO,Tech Ops LLM Document Search,"The AI system designed for Tech-Ops personnel is a comprehensive support tool that enhances efficiency by providing rapid, contextually accurate answers drawn from a central Knowledge Library. This Knowledge Library contains Technical Instruction Manuals,","Direct Answers to Queries: When a technician inputs a question in plain language, the AI generates a concise, relevant answer drawn directly from the Technical Instruction Manuals, Maintenance Handbooks, or other materials in the Knowledge Library. This r",None of the Above,Developed with a combination of in-house and contract/external resources.,Acquisition and/or Development,Tech Ops LLM Document Search,"The AI system designed for Tech-Ops personnel is a comprehensive support tool that enhances efficiency by providing rapid, contextually accurate answers drawn from a central Knowledge Library. This Knowledge Library contains Technical Instruction Manuals,",,"Direct Answers to Queries: When a technician inputs a question in plain language, the AI generates a concise, relevant answer drawn directly from the Technical Instruction Manuals, Maintenance Handbooks, or other materials in the Knowledge Library. This r",Other,,,FAA AJO,custom_system,1,general_llm,bureau,FAA AJO,0,1,0,0,Aretec SEARCH,Aretec,0,0,0,0,0,0,custom_trained,administrative,0,custom_system,1,general_llm,bureau,FAA AJO,0,0,0,0,,,0,0,0,0,0,0,inference_only,mission_critical,0,medium,"""AI system designed for Tech-Ops personnel"" — LLM use, bureau (FAA AJO).",wave1-C
36224,133521,continued,DOT,FAA AHR,Human Resources Policy Manual (HRPM) LLM Document Search,To allow employees to quickly and easily (via natural language processing) ask Human Resource policy questions and quickly receive back an easy to understand response.,The system outputs HR policy in response to questions which are input by users (employees).,None of the Above,Developed with a combination of in-house and contract/external resources.,Acquisition and/or Development,Human Resources Policy Manual (HRPM) LLM Document Search,To allow employees to quickly and easily (via natural language processing) ask Human Resource policy questions and quickly receive back an easy to understand response.,,The system outputs HR policy in response to questions which are input by users (employees).,Natural Language Processing (NLP),,,FAA AHR,custom_system,1,general_llm,bureau,FAA AHR,0,1,0,0,Aretec SEARCH,Aretec,0,0,0,0,0,0,custom_trained,administrative,0,custom_system,1,general_llm,bureau,FAA AHR,0,0,0,0,,,0,0,0,0,0,0,inference_only,administrative,0,medium,"""To allow employees to quickly and"" — LLM use, bureau (FAA AHR).",wave1-C
36225,133522,continued,DOT,FAA AFN,Financials LLM Document Search,Improving efficiency and productivity in budget and finance.,financial data retrieved from the text resources,None of the Above,No contract/external resources used in development.,Initiated,Financials LLM Document Search,Improving efficiency and productivity in budget and finance.,,financial data retrieved from the text resources,Generative AI,,,FAA AFN,product_deployment,1,general_llm,bureau,FAA AFN,0,1,0,1,Aretec SEARCH,Aretec,0,0,0,0,0,0,inference_only,administrative,0,custom_system,1,general_llm,bureau,FAA AFN,0,0,0,0,,,0,0,0,0,0,0,inference_only,mission_critical,0,medium,"""Improving efficiency and productivity in budget"" — LLM use, bureau (FAA AFN).",wave1-C
