agency,use_case_name,bureau_component,stage_normalized,ai_classification_normalized,is_generative_ai,is_general_llm_access,is_coding_tool,ai_sophistication,tool_product_name,system_name,vendor_name,development_type,has_custom_code,problem_statement,expected_benefits,system_outputs
USDA,VegScape/CropCASMA Data Portals,"Research, Education and Economics",pilot,Classical/Predictive Machine Learning,0,0,0,classical_ml,,,George Mason University,c) Developed with both contracting and in-house resources,Yes,"Shows crop conditions and soil moisture availability, which serve as inputs to increase the quality of crop modeling","Supplements weekly Crop Progress and Condition Reports, provides direct input into disaster assessments on agriculture, and provides early disaster anomaly warnings",Provides both quantitative and qualitative output products in support of Crop Progress and Condition and Disaster Assessment reporting
USDA,Vegetation Specifications Suite (VegSpec),Farm Production and Conservation,pilot,Classical/Predictive Machine Learning,0,0,0,classical_ml,,Vegetation Specification Suite (VegSpec),"Precision Sustainable Agriculture Group, North Carolina State University",c) Developed with both contracting and in-house resources,Yes,"Consistent technical expertise is lacking in the development of conservation practices for producers that need to implement emergency and disaster assistance conservation programs, as well as other voluntary conservation programs","Empowers producers to make informed decisions on plant materials used in their operations for conservation, disaster recovery, or production purposes. Consistent and tailored specifications with cost estimations.","Reports generating seed mixes, bare root specifications, recommendations, and estimated costs for projects."
USDA,Video Surveillance System,"Office of Safety, Security, and Protection",deployed,Computer Vision,0,0,0,computer_vision,,Video Surveillance System,GlobalComm,c) Developed with both contracting and in-house resources,No,The purpose of this system is to conduct facial recognition video surveillance to provide enhanced security.,Benefits include reduced labor hours for technicians and enhanced surveillance capability.,"The system outputs a positive match to the security control center, indicating identification of the selected individual. An alarm notification is sent to alert security personnel."
USDA,Washington state forest inventory maps,Natural Resources and Environment,pilot,Classical/Predictive Machine Learning,0,0,0,classical_ml,,,University of Washington - Natural Resource Spatial Informatics Group,c) Developed with both contracting and in-house resources,No,"The AI use case produces informational forest maps for the state of Washington, which may be used to support environmental monitoring and planning.",The AI system improves access and usability of forest data by creating informational maps for end users.,"The AI system outputs 28 different forest inventory maps including (but not limited to) trees per acre, aboveground biomass, tree height, timber volume, and species composition."
USDA,Wildfire effects and postfire forest dynamics,Natural Resources and Environment,pilot,Classical/Predictive Machine Learning,0,0,0,classical_ml,,,,b) Developed in-house,No,Predicting what a forest will be like after it burns is difficult since forests respond to disturbance in a variety of complex ways and forest conditions change over the first few decades after a fire.,Improving our understanding of how forests in the Pacific Northwest respond in the years after a wildfire to provide information for management of fire-affected areas.,Outputs identified predictors of different post-fire forest outcomes.
USDA,Wildlife Deterrent System,Natural Resources and Environment,pilot,Computer Vision,0,0,0,computer_vision,,,Chiral Software,c) Developed with both contracting and in-house resources,Yes,"The purpose of the AI device is to keep coyotes out of a fenced area by blocking their entry through a gap in the fence, while still allowing other wildlife to pass through.","The benefits include making ecological research possible that couldn't be done otherwise, and saving time by reducing the need to watch camera footage and manually control the fence.","The model performs video object detection of coyotes, and activates a barrier to prevent passage of the coyote."
USDA,XyloTron/XyloPhone Wood Identification System,Natural Resources and Environment,pilot,Computer Vision,0,0,0,computer_vision,,,,b) Developed in-house,Yes,The purpose of these tools is to identify different types of wood based on their cross-section. These tools will help industries follow laws and support law enforcement in meeting national (e.g. Lacey Act) and international (e.g. CITES) regulations.,Corrects product claims for wood products and improves US forest products industry health by providing an even playing field for domestic products.,The tools will output a prediction of the type of wood.
USDA,Yearly Incident Procurement Classification Report,Natural Resources and Environment,pilot,Classical/Predictive Machine Learning,0,0,0,classical_ml,,,,b) Developed in-house,Yes,"As part of planning for the upcoming fire season, all previous year incident-related procurements are categorized manually. This is a time-consuming process and humans may not be able to identify more nuanced, purchasing patterns.","The goal is to identify patterns and cost savings opportunities for purchases in the upcoming fire season, which in turn could lead to quicker resource allocation to incident locations.",The outputs are classification numbers representing common purchase categories identified by procurement staff.
VA,3D Quorum,VHA: Veterans Health Administration,deployed,Computer Vision,0,0,0,computer_vision,,,,a) Purchased from a vendor,No,Identifies clinically relevant regions of interest through overlapping slices (3mm) to ensure no loss of 3D data. Reduces the number of 3D images to be reviewed by the Radiologist by 2/3.,Early breast cancer detection and enhances patient outcomes.,Generates 6mm 'SmartSlices' from the original high-resolution 3D data. Identifies clinically relevant regions of interest through overlapping slices (3mm) to ensure no loss of 3D data.
VA,3M/Solventum 360 Encompass Computer Assisted Coding - Auto Suggestion,VHA: Veterans Health Administration,deployed,Classical/Predictive Machine Learning,0,0,0,nlp_specific,,,,a) Purchased from a vendor,No,Improving medical coding workflow processes.,"Increasing the efficiency of medical coders when reviewing/validating the appropriate ICD-10 CM, CPT, and HCPCS codes for encounters based on associated clinical documentation.","Suggested ICD-10 CM, CPT, and HCPCS codes for a medical coder to select based on associated clinical documentation."
VA,AGFA DR 800 with MUSICA Dynamic,VHA: Veterans Health Administration,deployed,Computer Vision,0,0,0,computer_vision,,,,a) Purchased from a vendor,No,It can accelerate X-ray workflows. The optional image processing allows users to conveniently select image processing settings for different patient sizes and examinations. The image processing algorithms in the new device are similar to those previously cleared and used in Agfa’s radiography portfolio today which includes the DR 600 (K152639) and DR 400 (K141192). The addition of the dynamic image processing is identical to the predicate device (K140380).,Accelerate X-Ray workflows.,Recommendations for image processing settings.
VA,AI Incident Management,OIT: Office of Information & Technology,pilot,Classical/Predictive Machine Learning,0,0,0,classical_ml,,,,a) Purchased from a vendor,Yes,"The proposed AI system, referred to as the AI Incident Management (AIM), is designed to aid in faster problem determination and remediation during High Priority (HPI) and Critical Priority (CPI)  Incidents impacting the performance or availability of critical systems.","By leveraging historical data, real-time performance monitoring, and advanced machine learning models, the system will identify potential causes and suggest remediation actions in real time, significantly reducing downtime and improving system reliability and resiliency.","1.         Aggregate data from multiple monitoring and incident management tools.
2.         Use a Large Language Model (LLM) to analyze, correlate, and interpret this data.
3.         Provide actionable insights and recommendations to IT personnel during incident triage."
VA,AI Microlearning (OttoLearn),"OALC: Office of Acquisitions Logistics, and Construction",deployed,Agentic AI,1,0,0,predictive_analytics,Palantir AIP,,,a) Purchased from a vendor,No,"The VA Acquisition Academy’s (VAAA) Acquisition Intern Program (AIP) trains 1102 contract specialists. The 12-month program (including one-month post training support) consists of face-to-face and virtual classroom training at the VA Acquisition Academy and On-The-Job Training (OJT) at contracting sites across the United States. Periods of academic training are followed by longer periods of OJT. Unfortunately, due to the dynamic nature of the acquisition field offices, interns are often not able to focus on the acquisition lifecycle steps and content they learned during the previous classroom training block. With the introduction of a comprehensive national certification exam (FAC-C/P exam) in 2023, we needed to help our interns better retain the information they learned during the academic training blocks while out on OJT. This use case is intended to combat learning loss during long periods of OJT, which may have a severely negative impact on interns’ ability to pass the FAC-C/P certification exam.","Increased first time pass rate of taking the FAC-C/P certification exam. 
During the pilot year, the interns that used the software the most passed the certification exam at a rate of 94%, while those in the same class who used the software the least passed at a rate of 76%.","The only outputs are the training use outputs (usage rates, mastery levels, knowledge gaps, etc.)"
VA,AI Transcription and Summary in Veteran Narrative Medicine Program,VHA: Veterans Health Administration,pilot,Natural Language Processing,0,0,0,nlp_specific,,,,a) Purchased from a vendor,No,"1) The MyLife MyStory program tends to be time intensive, often requiring about four hours of the interviewers' time per patient, which limits the number of Veterans who can receive the program. 
2) The narratives that are produced in MyLife MyStory are sometimes lengthy. When provided with an AI-generated summary, busy clinicians accessing the narrative in a patient's chart may come away with a clearer understanding of the patient's story.","1) Greater efficiency in the MyLife MyStory program with preserved acceptability, allowing for more Veterans to enjoy and benefit from the program.  
2) Due to the inclusion of patient-approved, AI-generated summaries, busy clinicians accessing MyLife MyStory narratives in patients' charts will more often come away with a clear understanding of the patients' experiences through their stories","1) Transcriptions of patient interviews, generated using natural language processing.  
2) An AI-generated summary of each patient's narrative."
VA,AIDOC BriefCase,VHA: Veterans Health Administration,deployed,Computer Vision,0,0,0,computer_vision,,,,a) Purchased from a vendor,No,"BriefCase is a radiological computer-assisted triage and notification software device. The software is based on an algorithm programmed component and is intended to run on a linux-based server in a cloud environment. The BriefCase receives filtered DICOM Images, and processes them chronologically by running the algorithms on each series to detect suspected cases. Following the AI processing, the output of the algorithm analysis is transferred to an image review software (desktop application). When a suspected case is detected, the user receives a pop-up notification and is presented with a compressed, low quality, grayscale image that is captioned “not for diagnostic use, for prioritization only” which is  displayed as a preview function. This preview is meant for informational purposes only, does not contain any marking of the findings, and is not intended for primary diagnosis beyond notification. Presenting the users with worklist prioritization facilitates efficient triage by prompting the user to assess the relevant original images in the PACS. Thus, the suspect case receives attention earlier than would have been the case in the standard of care practice alone.
https://www.accessdata.fda.gov/cdrh_docs/pdf23/K230020.pdf","Presenting the users with worklist prioritization facilitates efficient triage by prompting the user to assess the relevant original images in the PACS. Thus, the suspect case receives attention earlier than would have been the case in the standard of care practice alone.","When a suspected case is detected, the user receives a pop-up notification and is presented with a compressed, low quality, grayscale image that is captioned “not for diagnostic use, for prioritization only” which is displayed as a preview function. This preview is meant for informational purposes only, does not contain any marking of the findings, and is not intended for primary diagnosis beyond notification."
VA,ARANZ Medical Silhouette Wound Management System,VHA: Veterans Health Administration,deployed,Computer Vision,0,0,0,computer_vision,,,,a) Purchased from a vendor,No,"Evaluate parameter, depth, and area of a wound (image): The ARANZ Medical Silhouette system is employed in the VA for monitoring and tracking wounds.","Enhance patient outcome by providing non-biased wound metrics and healing data. Automatically
detecting wounds in this manner can save the user time and improve the consistency
of wound detection and the measurements that result.",Charts and graphs representing wound progression and healing: Silhouette employs Machine Learning (ML) algorithms to automatically detect the wound boundary in an image of a wound that has been captured by the user.
VA,Abridge Ambient Scribe,OIT: Office of Information & Technology,pilot,Generative AI,1,0,0,general_llm,,,,a) Purchased from a vendor,Yes,"This solution is intended to solve the following problems: 
- Clinician burnout by decreasing clinical documentation burden which is resulting in 
- Clinicians focusing on their computer rather than the Veteran during the visit by reducing clinical documentation during patient visits
- Poor quality and unstandardized clinical documentation","- Reduced clinician burnout 
- Improved Veteran satisfaction with healthcare experiences 
- Future: Improved billing/coding which can provide financial benefit to the VA",Draft clinical notes based on audio from clinical encounters.
VA,"Acumen Hypotension Prediction Index - EV1000 Clinical Platform, Acumen Hypotension Prediction Index - Hemosphere Advanced Monitoring Platform, Acumen Hypotension Prediction Index, Hemosphere Advanced Monitoring Platform - Pressure",VHA: Veterans Health Administration,deployed,Classical/Predictive Machine Learning,0,0,0,classical_ml,,,,a) Purchased from a vendor,No,The Edwards Lifesciences Acumen Hypotension Prediction Index feature provides the clinician with physiological insight into a patient’s likelihood of future hypotensive events (defined as mean arterial pressure < 65 mmHg for at least one minute in duration) and the associated hemodynamics. The Acumen HPI feature is intended for use in surgical or non-surgical patients receiving advanced hemodynamic monitoring. The Acumen HPI feature is considered to be additional quantitative information regarding the patient’s physiological condition for reference only and no therapeutic decisions should be made based solely on the Hypotension Prediction Index (HPI) parameter.,Support hypotension monitoring.,Provides a prediction of patient's likelihood of future hypotensive events.
VA,"Alignment System Cranial, Alignment Software Cranial, Cirq Alignment Software Cranial Biopsy, Cirq Alignment Software Cranial sEEG, Varioguide Alignment Software Cranial",VHA: Veterans Health Administration,deployed,Computer Vision,0,0,0,computer_vision,,,,a) Purchased from a vendor,No,Alignment System Cranial is intended to support the surgeon in planning and achieving a trajectory with surgical instruments during cranial stereotactic procedures. The indications for use are biopsy of intracranial lesions and placement of stereoelectroencephalography (SEEG) electrodes.,Accelerate surgery planning workflows.,This Machine Learning (ML) based functionality is used as an aid in the registration step (in surface matching) by allowing a pre-registration based on guide points (which are delivered by this algorithm). This pre-registration step is not mandatory.
VA,"Analytics, Data, and Decision Support Unified Platform (ADDSUP)","OALC: Office of Acquisitions Logistics, and Construction",deployed,Classical/Predictive Machine Learning,0,0,0,classical_ml,,,,c) Developed with both contracting and in-house resources,No,Reduce unmanaged and inefficient spend and duplicative contracts. Provide proper analytics of VA spend and Data Sharing across the agency.,"- Increased Spend Under Management and improved cost avoidance ($20B realized so far).
- Improved acquisition time and quality of acquisition packages.",Data analytics resulting from the canvasing of over 900K acquisition documents. Prescriptive analytics identifying proper acquisition strategies.
VA,"Aplio i900, Aplio i800 and Aplio i700 Software V8.1 Diagnostic Ultrasound System",VHA: Veterans Health Administration,deployed,Computer Vision,0,0,0,computer_vision,,,,a) Purchased from a vendor,No,"The Diagnostic Ultrasound System Aplio i900 Model TUS-AI900, Aplio i800 Model TUS-AI800, Aplio i700 Model TUS-AI700 are indicated for the visualization of structures and dynamic processes within the human body, using ultrasound, and to provide image information for diagnosis in the following clinical applications: fetal, abdominal, intra-operative (abdominal), pediatric, small organs (thyroid, breast and testicle), trans-vaginal, trans-rectal, neonatal cephalic, adult cephalic, cardiac (both adult and pediatric), peripheral vascular, transesophageal, musculo-skeletal (both conventional and superficial), laparoscopic and Thoracic/Pleural. This system provides high-quality ultrasound images in the following modes: B mode, M mode, Continuous Wave, Color Doppler, Pulsed Wave Doppler , Power Doppler and Combination Doppler, as well as Speckle-tracking, Tissue Harmonic Imaging, Combined Modes, Shear wave, Elastography, and Acoustic attenuation mapping. This system is suitable for use in hospital and clinical settings by physicians or legally qualified persons who have received the appropriate training. In addition to the aforementioned indications for use, when the Endoscopic Ultrasound (EUS) transducer GF-UCT180 is connected, Aplio i800 Model TUS-AI800/E3 provides image information for the diagnosis of the upper gastrointestinal tract and surrounding organs.",Accelerate ultrasound workflows.,Generates automated measurements of imaged structures.
VA,App Feedback categorization model,VHA: Veterans Health Administration,deployed,Natural Language Processing,0,0,0,nlp_specific,,,,b) Developed in-house,Yes,Consolidating feedback provided by patients and providers for VA Mobile Apps. Simple aggregation of data that provides a dashboard for clients to view and monitor trends.,Reducing hours spent manually reviewing app feedback.,Classification of app feedback in Power BI dashboard.
VA,App feedback model for NLP tasks,VHA: Veterans Health Administration,deployed,Natural Language Processing,0,0,0,nlp_specific,,,,b) Developed in-house,Yes,"The objective is to utilize Natural Language Processing (NLP) with comment reviews for Appfeedback, specifically to identify named entities (NER), profanity, and stop words, and provide an automated approach to pre-processing and cleaning text for downstream analytics tools.
The system uses spaCy's en_core_web_sm model, an open-source software and model, to analyze text reviews from various sources, including external sources (Google and Apple stores) and internal sources (FeedbackUI and VA Mobile). The model provides an out-of-the-box approach for NLP tasks, including NER, profanity detection, and stop word removal.
The data sources include:
Text reviews from the VA's mobile applications on the Google and Apple stores (external sources)
Reviews from FeedbackUI (internal source, available in the OIA_MobileHealth database)
Reviews from VA Mobile (internal source, available via CSV files on the Mobile VA's internal website)
Users: The users of this system are likely the OCC Data Science Team, who are responsible for developing and maintaining the pipeline.
Target Audience: The target audience mobile application developers and other internal stakeholders who may be interested in analyzing and understanding the sentiment and feedback from these reviews.
Problem to be solved: Consolidating feedback provided by patients and providers for VA Mobile Apps. Simple aggregation of data that provides a dashboard for clients to view and monitor trends.",Decrease working hours in manual review of feedback.,Identified issues shown within Power BI dashboard.
VA,"Aquilion ONE (TSX-306A/3) V10.12 with Spectral Imaging System, Vitrea Software Package, VSTP-001A",VHA: Veterans Health Administration,deployed,Computer Vision,0,0,0,computer_vision,,,,a) Purchased from a vendor,No,"This device is indicated to acquire and display cross-sectional volumes of the whole body, including the head, with the capability to provide images of whole organs in a single rotation. Whole organs 
include, but are not limited to, brain, heart, pancreas, etc.",Reduces image noise.,Denoised images.
VA,Articulate 360: AI Assistant,VBA: Veterans Benefits Administration,deployed,Generative AI,1,0,0,general_llm,,,,a) Purchased from a vendor,No,"The ability to efficiently and quickly create interactive and engaging eLearning for VBA claims processors. Engaging eLearning helps reduce instructor burden and time in traditional classroom settings, which increases productivity. Efficient training development also helps reduce instructional design burden, especially amidst decreased hiring abilities.","The Articulate AI Assistant helps build more engaging eLearning courses in a timely manner. The AI assistant can help generate text to voice audio, create images, create outlines, create polls/quizzes, etc. This enhances the end-user experience of training and increases efficiency in training development, which in turn provides cost savings related to the amount of time taken to develop training.","Text-to-voice audio, images, outlines, polls, quizzes, and sounds for training/eLearning."
VA,Ask Sage – Generative AI Platform for VA Administrative Efficiency,VHA: Veterans Health Administration,pilot,Generative AI,1,1,0,general_llm,Ask Sage,,,a) Purchased from a vendor,No,"VA staff often spend significant time searching for information, drafting communications, and compiling documentation. These tasks can be repetitive, time-consuming, and prone to inconsistencies when performed manually. Ask Sage addresses this by providing a secure, conversational interface that can quickly produce draft materials, summarize complex information, and retrieve relevant guidance, enabling staff to focus on higher-value work.","Increased administrative efficiency through faster document drafting and information retrieval.

Greater consistency and quality in written materials and policy summaries.

Reduced workload for staff, allowing more focus on mission-critical duties.

Cost savings from reduced staff time spent on repetitive, manual tasks.

Improved timeliness and responsiveness in internal and external communications.","Draft correspondence, reports, and summaries for staff review.

Condensed explanations of policies, regulations, and procedures.

Suggested formats, outlines, and checklists for administrative processes.

Contextual research support and topic briefings."
VA,Audit Service Connection Designations Associated with Prescriptions,VHA: Veterans Health Administration,pilot,Classical/Predictive Machine Learning,0,0,0,classical_ml,,,,c) Developed with both contracting and in-house resources,No,"Reduce waste or fraud. The model predicts the service connection flag associated with prescriptions. It uses drug information, and service connected disabilities.","Cost savings, increased efficiency, and increased revenue.","The model predicts the service connection flag associated with prescriptions. It uses drug information, and service connected disabilities. The outputs are binary – Yes/No."
VA,Auto Doc ID,VBA: Veterans Benefits Administration,deployed,Classical/Predictive Machine Learning,0,0,0,computer_vision,,,,a) Purchased from a vendor,Yes,The purpose of the tool is to convert inbound images into a standard format that is required for downstream processing for auto document classification and OCR/Data Extraction.  After all document processing is completed and we are preparing the final output the images are converted back into a searchable PDF. Auto Doc ID provides suggestions to operators to decrease turn around time and increase quality.,"- Time savings and higher quality
- Improved OCR/Data Extraction Accuracy - clearer, properly aligned images increase recognition success for auto classification of Document ID.
- Standardization for Automation - converting all documents into TIF IV ensures reliable document classification and processing.
- Reduced Manual Corrections - automated alignment, noise removal, and skew correction minimize human intervention.
- Preservation of Original Document Integrity - annotations are applied without altering original text, supporting compliance and readability.
•	Overall, the impacts are limited to operational efficiency and data accuracy. Correct extraction reduces manual data entry for document classification. The AI has no role in determining eligibility, adjudicating claims, or making benefit decisions""","Suggested doc ID. It provides document type suggestions in the ImageSort application to guide operators. D3P does not perform content-based analysis but makes technical image-quality determinations, such as:
- Detecting and correcting image orientation (auto-rotation)
- Identifying and removing image noise (de-speckling)
- Determining and correcting crooked images (de-skewing)
- Detecting whether images are in color, grayscale, or black-and-white
- Preparing images for annotations by adjusting size and margins without altering the original text
- All inbound images are standardized into TIF IV format for consistent downstream processing. 
It does not interpret meaning, generate content, or make adjudicative decisions."
VA,AutoContour Model RADAC V3,VHA: Veterans Health Administration,deployed,Computer Vision,0,0,0,computer_vision,,,,a) Purchased from a vendor,No,AutoContour is intended to assist radiation treatment planners in contouring and reviewing structures within medical images in preparation for radiation therapy treatment planning.,Accelerate radiation therapy treatment planning workflows.,Generates contours for radiation therapy planning.
VA,Automated Claims Processing,NCA: National Cemetery Administration,deployed,Natural Language Processing,0,0,0,nlp_specific,,,,a) Purchased from a vendor,Yes,"The purpose of the AI is to automate aspects of NCA benefits and application processing to decrease the case processing time and increase the customer service delivered to Veterans and their next of kin. Currently, it is applicable to the Pre-Need and Presidential Memorial Certificate programs. In the future, other business lines may be included, such as the Headstones, Markers, Medallions, and Urns and Plaques programs. This benefits NCA by automating aspects of the workload (data entry, case creation, document digitization, letter creation, and status updates).","The outcomes support expedited service delivery of benefits to Veterans and their next of kin. About 30% of Veteran applicants receive their Pre-Need eligibility determinations within 24 hours, without human intervention.","The Hyperscience platform (optical character recognition (OCR), natural language processing (NLP), and machine learning (ML)) extracts document data, uses application programming interfaces (APIs) to query data from other VA systems, and applies robotic process automation (RPA) to enter data into existing legacy NCA systems: Eligibility Office Automation System and Web Presidential Memorial Certificates. As the case is processed, automation creates documents that combine relevant claimant information (for use by claim agents), updates statuses, and creates letters, as appropriate. No original content is created through these processes."
VA,Automated Decision Support,VBA: Veterans Benefits Administration,deployed,Classical/Predictive Machine Learning,0,0,0,classical_ml,,,,c) Developed with both contracting and in-house resources,Yes,"Identify medical evidence for claims processing. Automated Decision Support (ADS) is the utilization of technology to maximize operational efficiency by reducing administrative tasks to produce desired outcomes. These tools will improve the efficiency of the existing claims process, reduce future claims backlog, and will result in faster, more accurate and consistent decisions for Veterans and beneficiaries. ADS is not intended to replace trained claims processors – it provides tools to assist with development tasks at a time when VBA is receiving more claims than ever before.",Automated Decision Support (ADS) automates some of the up-front time-consuming development activities of retrieving information and identifying potentially relevant VA Schedule of Rating Disabilities (VASRD)-related evidence of record. It accelerates the ordering of exams and assists in marking claims as Ready for Decision (RFD). This can lead to faster and more consistent decisions for Veterans and unlock VBA’s ability to uncover data trends.,"Depending on claim criteria, ADS may produce the following five documents:
- Automated Review Summary Document (ARSD) - Summarizes relevant medical and service information from Veteran documents with page numbers and hyperlinks to the original source documents. It also explains the ADS outcome.
- Health Data Repository (HDR) document - Indexes Veteran medical records data from VistA sources (VAMC and Community Care visits)
- Standard Commercial-Off-The-Shelf (COTS) Integration Platform (SCIP) document - Indexes Veteran medical images from VistA sources
- Electronic Health Record-Text (EHR-Text) document - Indexes Veteran medical records data from EHR sites
- Electronic Health Record-Image (EHR-Image) document - Indexes Veteran medical images from EHR sites
ADS also takes action in the Veterans Benefits Management System (VBMS) to update end product (EP) status, order or draft Compensation & Pension (C&P) exams, and add notes. No final benefits decisions are made by ADS and no payments are initiated by ADS."
VA,Avicenna CINA,VHA: Veterans Health Administration,deployed,Computer Vision,0,0,0,computer_vision,,,,a) Purchased from a vendor,No,The device is intended to assist hospital networks and trained radiologists in workflow triage by flagging and communicating suspected positive findings of (1) head CT images for Intracranial Hemorrhage (ICH) and (2) CT angiographies of the head for large vessel occlusion (LVO).,Accelerate detection of ICH and LVO.,"The user is presented with notifications on cases with suspected ICH or LVO findings. Notifications include compressed preview images - these are meant for informational purposes only and are not intended for diagnostic use beyond notification. The device does not alter the original medical image, and it is not intended to be used as a diagnostic device."
VA,Avigilon Camera/Search Function - OSSO,"OSP: Office of Operations, Security, and Preparedness",deployed,Computer Vision,0,0,0,computer_vision,,,,a) Purchased from a vendor,No,A search function in a security video surveillance system that searches for points of interest in the video.,"The integration of artificial intelligence (AI) into VA Police operations has significantly enhanced efficiency and response capabilities. Traditionally, personnel were required to manually review recorded video and images which was a time-consuming process. With AI, these records can now be autonomously searched, drastically reducing manpower hours.

Moreover, during emergent situations, AI has proven instrumental in locating persons of interest, such as missing individuals or patients. This capability has greatly improved the VA Police’s ability to respond swiftly and effectively, ultimately enhancing safety and operational readiness.",Video or images of requested searches from the video surveillance systems.
VA,Axon Body Camera and DMS - OSSO,VHA: Veterans Health Administration,deployed,Computer Vision,0,0,0,computer_vision,,,,a) Purchased from a vendor,No,"AI is used to aid in Redaction of recorded Video footage and recorded Audio footage. Additionally, AI is used via transcribing recorded videos.","AI assisted redaction cuts down on the manpower costs to speed up the process of redacting recorded footage. The redaction protects individual's privacy. Additionally, AI is used in transcribing recorded audio this removes the requirements of a FTE to complete this process.","To have better outputs in searching the systems data repository for case files, evidence locker, and DMS; to have a better result when doing the redaction of evidence, files, videos and photos; and on the Fleet system only to have better results in identifying licenses plates in the licenses plate recognition part of the system."
VA,BTSSS 3542 Review,VHA: Veterans Health Administration,deployed,Classical/Predictive Machine Learning,0,0,0,classical_ml,,,,c) Developed with both contracting and in-house resources,No,"Power Automate AI model that was trained on ZZpatients filled out on VA form 3542, and scans the PDF's to rename them for travel staff. Decrease the time that FTE was spent on renaming files and creating a dashboard to search and sort the files filled out by patients.","Reducing FTE time on process, increase 10 day metric for BTSSS submissions",Microsoft Power Platform AI modeling.
VA,Beckman Coulter DxH 800,VHA: Veterans Health Administration,deployed,Computer Vision,0,0,0,computer_vision,,,,a) Purchased from a vendor,No,"Generating blood cell measurements. The DxH 800 System provides automated complete blood count, leukocyte differential, nucleated red blood cell (NRBC) enumeration and reticulocyte analysis as well as an automated method for enumeration of the Total Nucleated Cells (TNC) and Red Blood Cells (RBC) in body fluids.",Accelerate blood cell measurements.,"The DxH 800 System provides automated complete blood count, leukocyte differential, nucleated red blood cell (NRBC) enumeration and reticulocyte analysis as well as an automated method for enumeration of the Total Nucleated Cells (TNC) and Red Blood Cells (RBC) in body fluids."
VA,BioPlex 2200 ANA Screen with Medical Decision Support Software for Use with BioPlex 2200 Multi-Analyte Detection System,VHA: Veterans Health Administration,deployed,Classical/Predictive Machine Learning,0,0,0,classical_ml,,,,a) Purchased from a vendor,No,"The BioPlex 2200 Medical Decision Support Software (MDSS) is a pattern recognition algorithm that can enhance the performance of the Antinuclear Antibody (ANA) Screening associated diagnostic patterns, among its multiple assay results.",Support antibody screening procedures.,The MDSS can suggest one or more possible disease associations after identifying patterns from antibody results.
VA,"Biograph Vision, Biograph MCT Family Of PET/CTs",VHA: Veterans Health Administration,deployed,Computer Vision,0,0,0,computer_vision,,,,a) Purchased from a vendor,No,"The Biograph Vision and Biograph mCT systems provide registration and fusion of high-resolution metabolic and anatomic information from the two major components of each system (Positron emission tomography (PET) and computed tomography (CT)). These systems are designed for whole body oncology, neurology and cardiology examinations.",Accelerate imaging workflows.,Aligned and fused images.
VA,"Brainlab Elements Image Fusion, Contouring (4.5);Image Fusion (4.5);Fibertracking (2.0);BOLD MRI Mapping (1.0);Image Fusion Angio (1.0)",VHA: Veterans Health Administration,deployed,Computer Vision,0,0,0,computer_vision,,,,a) Purchased from a vendor,No,"Brainlab Elements are software applications indicated for the processing of medical image data to support the intended user group to perform image guided surgery and radiation treatment planning. The Brainlab Elements 6.0 are applications that transfer Digital Imaging and Communications in Medicine (DICOM) data to and from picture archiving and communication systems (PACS) and other storage media devices. They include modules for 2D & 3D image viewing, image processing, image co-registration, image segmentation and a 3D visualization of medical image data for treatment planning procedures.",Accelerate imaging workflows.,Tumor segmentation estimates.
VA,Butterfly iQ3 Ultrasound System,VHA: Veterans Health Administration,deployed,Computer Vision,0,0,0,computer_vision,,,,a) Purchased from a vendor,No,"The Butterfly iQ3 Ultrasound System is indicated for use by qualified and trained healthcare professionals to enable diagnostic ultrasound imaging and measurement of anatomical structures and fluids of adult and pediatric patients for the following clinical applications: Peripheral Vessel (including carotid, deep vein thrombosis and arterial studies), Small Organs (including thyroid, scrotum and breast), Cardiac, Abdominal, Lung, Procedural Guidance, Urology, Fetal/Obstetric, Gynecological, Musculoskeletal (conventional), Musculoskeletal (superficial) and Ophthalmic.",Accelerates ultrasound workflows.,The purpose of the Auto B-line Counter is to provide automated detection and automatic calculation of the number of B-lines to a user in a given rib space and also provides the users the capabilities of reviewing the detected B-lines (via visual overlays). The overlay of B-lines does not mark images for detection of specific pathologies. The Auto B-line Counter enables the automated identification and count of B-lines during a lung scan and is integrated into the existing Butterfly iQ/iQ+ mobile application for use with the Butterfly iQ or iQ+ transducers.
VA,"CARTO 3 EP Navigation System Software V8.0 (FG-5400-00, FG-5400-00U)",VHA: Veterans Health Administration,deployed,Classical/Predictive Machine Learning,0,0,0,classical_ml,,,,a) Purchased from a vendor,No,"The CARTO 3 EP Navigation System V8.0, is a catheter-based atrial and ventricular mapping system designed to acquire and analyze navigation catheter’s location and intracardiac ECG signals and use this information to display 3D anatomical and electroanatomical maps of the human heart. The intended use of the CARTO 3 System is catheter-based cardiac electrophysiological (EP) procedures.",Supports identification of and viewing heart activity patterns.,The CARTO 3 System provides information about the electrical activity of the heart and catheter location during the procedure.
