id,agency_abbreviation,bureau,use_case_name,purpose_benefits,outputs,commercial_ai,dev_method,dev_stage,topic_area,lineage_status
35132,TREAS,Internal Revenue Service,Winnie Chatbot for Employee IT FAQs,"This project implemented the Winnie chatbot, which provides self-service Frequently Asked Questions (FAQ) to IRS staff regarding various Information Technology (IT) topics. The Intent Engine (using Natural Language Processing (NLP) and AI algorithms) classifies users' utterances (questions) into intents (requests). The answers provided to the users are not created by Generative AI. The responses of the chatbot and business logic is predetermined by content owners. This AI tool aims to classify/navigate to a correct predetermined response.","The NLP algorithm functions by classifying user inputs into predefined topics using advanced natural language processing techniques. It evaluates the input against a set of trained models and assigns a response based on a confidence score calculated by the algorithm. Only responses associated with these pre-established topics are provided, ensuring accuracy and consistency. The algorithm does not generate new or ad-hoc answers outside the defined topics, making it reliable for controlled environments where precision and adherence to predetermined content are critical.",None of the above.,Developed with contracting resources.,Operation and Maintenance,Mission-Enabling,continued
35133,TREAS,Internal Revenue Service,DATA Act Bot for Procurement Data Matching,"Purpose:  The Digital Accountability and Transparency Act (DATA) Act Bot automates verifying that IRS Federal Procurement Data System (FPDS) reporting matches the information in contract documents (e.g. dollar amounts, dates, location of work). Supervised learning and natural language processing are used to extract unstructured information from contract documents. F1 accuracy scores are used to measure performance of validation models for each specific data element.

Benefits: The AI improves operational efficiency by validating consistency and accuracy of contract metadata.","AI model validates that contract spending information reported to USASpending.gov matches contract documents. The system validates the consistency of contract metadata such as contract number, modification number, dollar amounts, contract work / place of performance location address, and contract dates.",None of the above.,Developed with contracting resources.,Operation and Maintenance,Mission-Enabling,continued
35134,TREAS,Internal Revenue Service,Taxpayer Services Form 1040 Voicebot,"This project is implementing 1040 IVR voice bot for Taxpayer Sevices (TS), formally known as Wage & Investments (W&I), which allows them to check their individual tax information, such as Late Filing Season Individual Income Tax Return Menu, Non-Filing Season Individual Income Tax Return Menu. Taxpayer could be directed to the appropriate Customer Service Representative based on their request. . The Intent Engine (using NLP and AI algorithms) classifies taxpayers' utterances (questions) into intents (requests).  The responses of the voicebot and business logic is predetermined by content owners. This AI tool aims to classify/navigate to a correct predetermined response.",Provide caller with information based on business logic/rules.,None of the above.,Developed with contracting resources.,Operation and Maintenance,Mission-Enabling,retired_2024
35135,TREAS,Internal Revenue Service,Where's My Refund and Where's My Amended Return Voicebot,"This project is implementing Where's My Refund (WMR) and Where's My Ammended Return (WMAR) voice bots for Accounts Management (AM). WMR voicebot allows taxpayers to obtain the status of their refund and fact of filing information. Taxpayers can initiate a Refund Trace, or re-issuance of their refund check, for their current year refunds. WMAR voicebot allows taxpayers to request the status of their amended tax return. The Intent Engine (using NLP and AI algorithms) classifies taxpayers' utterances (questions) into intents (requests). The answers provided to the taxpayers are not created by Generative AI. The responses of the voicebot and business logic is predetermined by content owners. This AI tool aims to classify/navigate to a correct predetermined response.",Provider caller with status on their WMR/WMAR.,None of the above.,Developed with contracting resources.,Operation and Maintenance,Mission-Enabling,retired_2024
35136,TREAS,Internal Revenue Service,Simulation of the Nation (SimoN) Synthetic Data Engine,"The Internal Revenue Service (IRS) Enterprise Services (ES), Enterprise Systems Testing (EST) is the testing authority for Information Technology (IT) and provides enterprise-wide testing solutions and critical support across the enterprise for numerous systems and applications.  

The Synthetic Data Engine, or Simulation of the Nation (SimoN) is designed to generate volumes of synthetic tax data to represent a wide range of use cases, without copying Federal Tax Information (FTI) from production systems is an IRS directive.  SimoN is also able to age data to support multi-year tax code concerns for more comprehensive testing sequences spanning multiple tax years. This will improve the volume, diversity and quality of test data being created and processed in a systemic manner. To date, SimoN has produced over 700,000 unique and valid Individual Master File (IMF) tax returns, and over 50,000 unique and valid Business Master File (BMF) returns for testing. SimoN also supports Social Security Administration (SSA) interconnects and SS4 interconnects which allow the data produced to be fully linked between business and individuals. Over 320 dimensions of socioeconomic data are synthesized and validated against United States (U.S.) Census metrics to ensure a validated and realistic synthetic dataset. 

The SimoN solution consumes publicly available statistical data about businesses and the population of the U.S. This includes tax household composition, income and education levels and other data points. The solution combines statistical data with Artificial Intelligence (AI) and Machine Learning (ML) to generate businesses and simulated households with a variety of tax scenarios. The solution then stores the business and population data in a database.  The data is extracted to files for submission to the test environment systems simulating eFile and SSA feeds with no review of data created.

At no point, is Production data (i.e., Personally Identifiable Information (PII), Federal Taxpayer Information (FTI) or Controlled Unclassified Information (CUI) used as input to the Artificial Intelligence/Machine Language (AI/ML) process of SimoN, nor does the simulated output data feed Production systems. In addition to generating synthetic data, this system is designed to simulate the aging of the population. The aging model includes a variety of socioeconomic events, such as births, deaths, marriages, job changes and address changes. SimoN also has multiple levels of automated testing and data validations to ensure the data produced is usable by IRS test systems and simulates businesses and population.","SimoN is capable of outputting 3 tax years of IMF and BMF returns starting in Tax Year 2022. With each XML Schema Definition (XSD) that is released under the Modernized e-File (MeF), SimoN implements each XSD version and provides full regression support for testing in successive years. Each XSD version has automated tests that run to ensure verifications can be run to reduce the likelihood of AI generated synthetic returns that might have data anomalies. 

Also, to help seed test systems with synthetic individuals and synthetic businesses, SimoN can output the Data Master 1 (DM1) file simulating a feed from Social Security Administration (SSA) and Application for Employer Identification Number file (Form SS-4) containing transcribed form information so that the test system can be initialized with the appropriate backend reference data for validation of IMF and BMF entities, as well as the ability to validate incoming synthetic tax returns.",None of the above.,Developed with contracting resources.,Operation and Maintenance,Mission-Enabling,renamed
35137,TREAS,Internal Revenue Service,Machine Translation,"To better facilitate and automate content translation efforts at the IRS, a cloud-based commercial off-the-shelf (COTS) solution is being leveraged for use by the Linguistic, Policy, Tools and Services (LPTS) Team. 

The Machine Translation (MT) application leverages AWS Neural Translate and is being assessed and evaluated by the primary users, the Linguistic Policy, Tools and Services (LPTS) organization, through integration with their existing processes. The MT application focuses on translation for existing text and labels into Spanish with the ultimate goal of becoming an enterprise solution for a variety of non-English translations.",The MT application focuses on translation for existing text and labels into Spanish and other languages with the ultimate goal of becoming an enterprise solution for a variety of non-English translations.,None of the above.,Developed with contracting resources.,Operation and Maintenance,Mission-Enabling,continued
35138,TREAS,Internal Revenue Service,Economic Impact Payment (EIP) FAQ Voicebot,"This project developed self-service application that responds to general taxpayer inquiries regarding the Economic Impact Payment (EIP) and includes options to route the call to live assistor during normal business hours.
The Intent Engine/AI System (using NLP and AI algorithms) classifies taxpayers' utterances (questions) into intents (requests). The answers provided to the taxpayers are not created by Generative AI. The responses of the voicebot and business logic is predetermined by content owners. This AI tool aims to classify/navigate to a correct predetermined response.",Provide caller with information on Economic Impact Payment (EIP).,None of the above.,Developed with contracting resources.,Operation and Maintenance,Mission-Enabling,retired_2024
35139,TREAS,Internal Revenue Service,One-Time Payment Voicebot,"This project developed self-service application that responds to general taxpayer inquiries regarding the One Time Payment (OTP) and includes options to route the call to live assistor during normal business hours.
The Intent Engine (using NLP and AI algorithms) classifies taxpayers' utterances (questions) into intents (requests).  The answers provided to the taxpayers are not created by Generative AI. The responses of the voicebot and business logic is predetermined by content owners. This AI tool aims to classify/navigate to a correct predetermined response.",The system generates predefined responses that address common taxpayer inquiries about one-time payments. It also provides routing to live agents during business hours if the taxpayer's issue cannot be resolved by the voicebot.,None of the above.,Developed with contracting resources.,Operation and Maintenance,Mission-Enabling,retired_2024
35140,TREAS,Internal Revenue Service,FAQs / Notice Clarifications Voicebot,"This project developed self-service application that responds to general taxpayer inquiries regarding the Notice Clarifications and includes options to route the call to live assistor during normal business hours.
The Intent Engine (using NLP and AI algorithms) classifies taxpayers' utterances (questions) into intents (requests). The answers provided to the taxpayers are not created by Generative AI. The responses of the voicebot and business logic is predetermined by content owners. This AI tool aims to classify/navigate to a correct predetermined response.","The system produces predefined answers to taxpayer questions about notices and other clarifications. If the question cannot be resolved automatically, the system escalates to a live agent or prompts the taxpayer for further clarification.",None of the above.,Developed with contracting resources.,Operation and Maintenance,Mission-Enabling,retired_2024
35141,TREAS,Internal Revenue Service,Advance Child Tax Credit (AdvCTC) Voicebot,"This project developed self-service application that answers common taxpayer questions about the Advance Child Care Tax Credit.
The Intent Engine (using NLP and AI algorithms) classifies taxpayers' utterances (questions) into intents (requests). The answers provided to the taxpayers are not created by Generative AI. The responses of the voicebot and business logic is predetermined by content owners. This AI tool aims to classify/navigate to a correct predetermined response.",The system generates predefined responses that address common taxpayer inquiries about Advance Child Care Tax Credit. It also provides routing to live agents during business hours if the taxpayer's issue cannot be resolved by the voicebot.,None of the above.,Developed with contracting resources.,Operation and Maintenance,Mission-Enabling,retired_2024
35142,TREAS,Internal Revenue Service,Small Business/Self Employed (SBSE) FAQ Voicebot,"This project developed self-service application that resides on ACI platform which answers general taxpayer inquiries regarding the One Time Payment (OTP), the Notice Clarifications and includes options to route the call to live assistor during normal business hours.
The Intent Engine (using NLP and AI algorithms) classifies taxpayers' utterances (questions) into intents (requests). The answers provided to the taxpayers are not created by Generative AI. The responses of the voicebot and business logic is predetermined by content owners. This AI tool aims to classify/navigate to a correct predetermined response.",The system outputs include predefined responses to FAQs related to notices and one-time payments. It routes call to live agents during business hours if necessary and provides guidance based on the identified intent of the taxpayer.,None of the above.,Developed with contracting resources.,Operation and Maintenance,Mission-Enabling,retired_2024
35143,TREAS,Internal Revenue Service,Insolvency and Offer in Compromise Voicebot,"This project developed self-service application that responds to general taxpayer inquiries regarding the OIC Program as well as insolvent taxpayers with their most requested services with the options to route the call to live assistor during normal business hours.
The Intent Engine (using NLP and AI algorithms) classifies taxpayers' utterances (questions) into intents (requests). The answers provided to the taxpayers are not created by Generative AI. The responses of the voicebot and business logic is predetermined by content owners. This AI tool aims to classify/navigate to a correct predetermined response.","The outputs consist of responses to questions about Offers in Compromise (OIC) (deployed 5/31/24) and Insolvency (deployed 6/14/24), based on predefined FAQs. When the system cannot resolve an inquiry, it either prompts the user for clarification or routes the call to a live assistor.",None of the above.,Developed with contracting resources.,Operation and Maintenance,Mission-Enabling,retired_2024
35144,TREAS,Internal Revenue Service,Financial Relief Voicebot,"This project developed self-service application that responds to general taxpayer inquiries regarding the Financial Relief and includes options to route the call to live assistor during normal business hours.
The Intent Engine (using NLP and AI algorithms) classifies taxpayers' utterances (questions) into intents (requests). The answers provided to the taxpayers are not created by Generative AI. The responses of the voicebot and business logic is predetermined by content owners. This AI tool aims to classify/navigate to a correct predetermined response.","The system generates predefined answers to inquiries about financial relief options for taxpayers. The system navigates through predefined responses, asks clarifying questions if needed, and routes calls to live agents for complex issues.",None of the above.,Developed with both contracting and in-house resources.,Acquisition and/or Development,Mission-Enabling,retired_2024
35145,TREAS,Internal Revenue Service,Generative AI Toolbox for Contract Document Assistance,"Exploring / planning potential use of generative AI to assist with contract document tasks such as:
- Assisting with drafting contract statements of work.
- Reviewing contracts and supporting documents for completeness, consistency, and policy compliance.
- Reducing barriers for small businesses / new entrants to bid on Treasury contracts by offering AI powered proposal writing assistance.","The AI system generates accurate, contextually relevant, and human readable text outputs based on user input queries and uploaded documents. Its outputs include: Document Summaries., Draft Responses, Content Rewrite, Question-Answer Pairs, Data Extraction, Analysis and Recommendations.",Summarizing the key points of a lengthy report using AI.,,Acquisition and/or Development,Government Services (includes Benefits and Service Delivery),renamed
35146,TREAS,Internal Revenue Service,Integrate Google Doc AI for Digitalization,"This Digital Enablement Platform (DEP) implementation has the goal to increase access to high quality data extraction, reduce reliance on paper and manually intensive processes utilizing artificial intelligence. Therefore, eliminating the need for transcription and manual data corrections by the Business.
DEP Artificial Intelligence (AI) will include updates to the existing business unit processes to leverage the UiPath Robotic Process Automation (RPA) platform. The UiPath RPA platform will also integrate with Google Document AI to implement a new extraction engine that will work in conjunction with and in support of the DEP.
The UiPath Automation Suite software for RPA platform in the Integrated Enterprise Portal (IEP) Amazon Web Services (AWS) provides support for multiple optical character recognition (OCRs), included the native UiPath OCR engine for intelligent document processing. Eliminating the need for transcription and manual data corrections by the Business.
Humans in the loop will validate AI OCR classification and extraction within the UiPath Action Center. Any extraction confidence levels that fail both UiPath and Google DocAI confidence level requirements necessitate human verification as well as 10 percent of all documents that are processed through the DEP AI system.
The benefit of the DEP AI system revolves around the of transition to being a modern, digitally capable, customer-centric agency. It will ensure taxpayers file accurate returns as well as allowing for the IRS to identify inconsistencies and streaming correspondence. 
The DEP AI aims to enhance efficiency by transitioning to end-to-end digital processes, eliminating paper backlogs, and improving accuracy in translating return data. These digital tools will be accessible to individuals with disabilities and offered in taxpayers’ preferred languages. Additionally, this commitment to digitalization reduces the environmental impact by minimizing paper usage and storage. Overall, the decision benefits taxpayers, improves operations, and contributes to environmental conservation efforts.
IRS business units tied to paper-driven processes as well as U.S. taxpayers.",The output is a metadata file that contains the data that has been extracted from the images we have scanned.,None of the above.,Developed with contracting resources.,Implementation and Assessment,Mission-Enabling,renamed
35147,TREAS,Internal Revenue Service,Modernization Accelerator - Legacy Applications Chatbot & Code Conversion,"The IRS Enterprise has many systems that use a legacy coding language, which is much older than typical modern coding languages. This makes it difficult to find skilled and knowledgeable people to maintain or modernize applications. A large language model (LLM) can help speed up this translation so we can more rapidly modernize while retaining the functional objectives of the legacy code. This use case will consist of an iterative multi-phase approach to help accelerate the modernization of sample legacy code by building a Generative AI (GenAI) Sandbox environment that will allow us to ingest a subset of IRS legacy documentation to build a LLM GenAI chatbot. This will accelerate knowledge discovery for future legacy modernization initiatives. In addition, we will leverage GenAI to ingest a subset of IRS Assembler Language Code (ALC) legacy code to evaluate, validate, and optimize GenAI capabilities to not only transform legacy code into English readable pseudocode, and convert it into a modern language. This initial use case will be limited to IRS use only within a sandbox environment and not intended for production.

Existing Code to Java
LLM within IRS boundary","The AI accelerator outputs a document that describes the functionality of the ALC code ingested; identifying loops and conditions as well as key architectural and functional diagrams that can assist a developer understanding complex legacy code.
The Retrieval Augmented Generation (RAG) Chatbot will generate responses grounded in the files that are ingested, including confidence scores, to aide business analysis efforts",None of the above.,Developed with contracting resources.,Implementation and Assessment,Mission-Enabling,continued
35148,TREAS,Internal Revenue Service,Modernization Accelerator - International Business Machines (IBM) Cognitive Data Mapper (CDM) and AWS SageMaker+LLAMA,"The Business Masterfile Modernization (BMF Mod) project will reproduce the legacy BMF system, written in 60-year-old mainframe technology, into a modern, cloud-based system. BMF Mod will also add additional features to the system as new technology permits.

Note that this software will only be used in an isolated development (sandbox) environment, to assist developers in programming the new modernized system. It will not be promoted into Production. 

These Artificial Intelligence/Machine Language (AI/ML) tools analyze the existing legacy BMF system code, after it has been prepared by other non-AI/ML International Business Machines (IBM) tools, to automatically produce: Business logic in natural language, which describe what actions or data transformations the code performs: Modernized Java code to implement the business rules; Microservice recommendations, meaning that code snippets are grouped together by function and access patterns, to split very large programs that are hard to understand into smaller chunks that can be more easily maintained.

These tools take in code from the existing BMF system, after it has been prepared by other non-AI/ML IBM tools, and analyze the code to produce the business logic, code, and microservice recommendations.
IBM Cognitive Data Mapper (CDM) uses Natural Language Processing (NLP) Machine Learning (ML) models to automatically analyze the source system's data and metadata, map to a target model or business glossary, and/or classify the information. CDM will be used for automated data mapping to automatically identify and establish relationships between data elements in different data sources and source systems.
Amazon Web Services (AWS) SageMaker with LLAMA accepts prepared code from other non-AI/ML IBM tools, then further analyzes the code to extract business logic and convert the code to modern Java.

The tools analyze existing code from the BMF system, which are very large programs, and suggest how to translate the code into smaller, more manageable and understandable business logic, code, and microservices.

All output business logic, code, and microservice recommendations will be reviewed by both IBM and IRS employees prior to being used in development of the new modernized BMF system. The outputs will be put into a spreadsheet that can be shared with subject matter experts, who will then manually check accuracy of the work. Code will also be packaged and extensively tested to ensure accuracy.

These AI/ML tools will accelerate our development process, allowing us to deliver a modernized system a few years faster than otherwise. The output business logic and microservice recommendations are also very useful as documentation artifacts, helping to understand how the BMF system functions.

Approval will allow BMF Mod work to continue. Without approval we would need to extend our modernization plans to account for performing these functions manually.

While these AI/ML tools are only intended to be used by IBM consultants working on the BMF Mod program, its impacts will benefit all BMF stakeholders including IRS business operating divisions, Treasury, and taxpayers.","IBM CDM uses Natural Language Processing (NLP) Machine Learning (ML) models to automatically analyze the source system's data and metadata, map to a target model or business glossary, and/or classify the information. CDM will be used for automated data mapping to automatically identify and establish relationships between data elements in different data sources and source systems.
AWS SageMaker with LLAMA accepts prepared code from other non-AI/ML IBM tools, then further analyzes the code to extract business logic and convert the code to modern Java.",None of the above.,Developed with contracting resources.,Acquisition and/or Development,Mission-Enabling,renamed
35149,TREAS,Internal Revenue Service,Joint Committee on Taxation Research Aide,The Joint Committee on Taxation Review (JCTR) Research Aide is a generative AI (GenAI) system that uses Retrieval Augmented Generation (RAG) search to answer questions on JCTR policies and procedures that are provided in natural language. This tool has a use case specific user interface (UI) that uses the Certara platform via Application Programming Interface (API) to perform the RAG search and generation.,"This system uses an embedding model to produce a vector representation of texts for contextual searching, and Large Language Model to generate a response to user inquiries. Outputs of the tool include the model generated response to a user's inquiry, as well as the text from relevant documents identified in the retrieval stage and used by the model in generating said response.",None of the above.,Developed with contracting resources.,Acquisition and/or Development,Mission-Enabling,renamed
35150,TREAS,Internal Revenue Service,Technical Demo of Large Language Models for Code Development,"Problem: IRS developers spend significant time developing code and unit tests. IRS developers do not currently benefit from AI-assisted code development, which can greatly improve the accuracy and efficiency of development work. 

Use Case: Using llamafile and collama IDE plugins within VS Code, developers will be able to utilize code completion and suggestion, code generation, code refactoring, code documentation, debugging and unit testing capabilities to optimize the developer experience and produce high-integrity code solutions.

Why now? Developers need some interim solution to leverage Generative AI (GenAI) capability while the long-term Enterprise Solution is being developed.","Text Generation, Summarization, Code Completion, Unit Tests, Text Translation, Text-to-Text Transformation.",None of the above.,,Initiated,Mission-Enabling,retired_2024
35151,TREAS,Internal Revenue Service,Internal Revenue Manual Research Aid (IRMA),IRMA - Internal Revenue Manual (IRM) Research Aide is a generative AI (GenAI) system that uses Retrieval Augmented Generation (RAG) search to answer questions on IRM policies and procedures that are provided in natural language. This tool has a use case specific user interface (UI) that uses the Certara platform via Application Programming Interface (API) to perform the RAG search and generation.,"This system uses an embedding model to produce a vector representation of texts for contextual searching, and Large Language Model to generate a response to user inquiries. Outputs of the tool include the model generated response to a user's inquiry, as well as the text from relevant documents identified in the retrieval stage and used by the model in generating said response.",None of the above.,Developed with contracting resources.,Acquisition and/or Development,Mission-Enabling,continued
35152,TREAS,Internal Revenue Service,Tax Payer Notice Modernization,"The purpose of this AI project is to modernize and simplify tax notices for better taxpayer comprehension. The AI accomplishes this by transforming complex tax language into clear, accessible content. The model automates the generation of these revised notices, with human reviewers ensuring accuracy and relevance before dissemination. Anticipated benefits include reduced errors and inquiries, increased taxpayer satisfaction, and improved efficiency in tax administration. The direct impact is clearer communication with taxpayers, who are the primary population affected by this initiative, resulting in easier navigation of their tax obligations.","Rewritten taxpayer notices presented in clear, concise language.",Improving the quality of written communications using AI tools.,,Acquisition and/or Development,Mission-Enabling,retired_2024
35153,TREAS,Internal Revenue Service,Enable Face ID to unlock M365 apps on Government iPhone and iPad,Improve Ease of use for customer accessing Org Data in M365 apps and TEAMS on government iPhone and IPad.Customers would no longer need to continuously input Password into the M365 apps if Face ID is enabled. https://support.apple.com/en-us/102381,"The AI model unlocks government iPhones or iPads and Applications like Microsoft's Teams, Outlook and Other apps by comparing the customers face geometry. “Face ID analyzes thousands of invisible infrared dots to create a depth map of your face, which then captures an infrared image of your face.”",Unlocking smartphones or other devices without the need for passwords or PINs using AI-based facial recognition.,,Implementation and Assessment,Mission-Enabling,retired_2024
35154,TREAS,Internal Revenue Service,Data Integration using Informatica Data Management Cloud,"Informatica Intelligent Cloud Services Overview 

Informatica Intelligent Cloud Services (IICS) is a cloud-native data integration and management platform that enables organizations to connect, access, transform, and govern data across hybrid and multi-cloud environments. IICS leverages artificial intelligence and machine learning to automate and optimize data processes, enhance data quality, and accelerate data insights. IICS offers a range of services and features, such as: 

Data Integration: A service that enables users to design, develop, and deploy data integration workflows and tasks across cloud and on-premises sources and targets, using a graphical user interface or a code-based environment. Data Integration supports various data integration patterns, such as batch, real-time, streaming, and change data capture. 

The solution enables Integrated Production Model (IPM) to load data directly to the cloud from on-premises sources.  Without the solution, there's no native support to load data to Databricks, causing extra work and less-than-optimal solutions to maintain and develop.  Any custom needed IPM data is impacted by this solution.","The Informatica Artificial Intelligence (AI), named Claire, can make the following types of recommendations during mapping design:
- Recommend transformation types to include in the mapping.
- Recommend additional sources based on primary key and foreign key relationships.
- Recommend joining or unioning additional sources.
- Make recommendations for objects in a mapping inventory.
- Recommend mapplets or user-defined functions.
- Make recommendations to standardize your data
- Make recommendations to mask sensitive data.
- Recommend rule specifications.",None of the above.,Developed with contracting resources.,Acquisition and/or Development,Mission-Enabling,continued
35155,TREAS,Internal Revenue Service,Answering Employee Questions with Natural Language Processing in IRWorks,"The purpose of the Artificial Intelligence (AI) element of the IRWorks platform (a ServiceNow implementation for the IRS) is to utilize natural language to respond to common user questions about IRWorks knowledge base (KB) articles and service catalogue items in the IRWorks Employee Center. This AI element is interpretive.
At a high level, this is accomplished by using language models to train the Virtual Agent (a ServiceNow product) to respond to user questions.
The decision/judgement that this AI element uses is to search existing Knowledge Base (KBs)/service catalogue items, in conjunction with the user's defined access within IRWorks, to automate Tier 1 support by outputting (in natural language) answers and/or associated links that align to the customer's (natural language) query.
Yes, humans are involved in reviewing the output - the AI element does not produce actionable items but produces information or links that are provided to the querying user for them to review and/or take manual actions.
The anticipated benefits of this AI element of the IRWorks platform are to reduce costs of Tier 1 support and provide a better user experience. 
The direct/ultimate impact of this decision is to reduce costs of Tier 1 support and provide a better user experience.
The population impacted by this decision is all IRWorks users, about 90K+ IRS employees.",Improve efficiency and optimize outputs for end users requesting services/information from within ServiceNow.,None of the above.,Developed with contracting resources.,Operation and Maintenance,Mission-Enabling,continued
35156,TREAS,Internal Revenue Service,Compliance Data Warehouse Data Access Log Monitoring,"The purpose of this AI project is to provide insights into access and usage patterns improving understanding of Compliance Data Warehouse (CDW) data usage and Personally Identifiable Information (PII) exposure risks. It does so by comparing a user's activity to a distribution of similar users, based on access groups, and provides a score based on how far from expected normal behavior that user's activity performed. This model is only used to inform humans rather than automating a decision. This model automates the manual analysis of log data to identify and rank anomalous user activity for further investigation. Humans review the AI output prior to taking action on the result. They do so by reviewing AI outputs (i.e., model scores, feature ranking, user's historic log data) in a Tableau Dashboard and automated emailed reports. The benefits of this project are the automated multivariate analysis of CDW usage data in order to flag anomalous user activity that may otherwise go unnoticed via manual univariate analysis. The direct impact of this decision is the ability to routinely identify and evaluate high-risk events to avoid future security risks. No population is directly impacted by this AI as it is only used to inform the RAAS Infrastructure Security Team in order to conduct further outreach and investigation of anomalous user activity.","The AI model outputs a table of scored query activity per user per day where a higher score is interpreted as more anomalous activity, as well as feature ranking and score for each given output row where the score of a feature is the distance from the normal value for the population for that feature. The output of the broader system also includes supplemental score data such as flagging reoccurring anomalous behavior and the user's activity score percentile compared to the group they were modeled against. The model scores in addition to contextual information (i.e., discovery directory information and entitlement information) and supplemental statistics are displayed in a dashboard for the intended users.",None of the above.,Developed with contracting resources.,Acquisition and/or Development,Mission-Enabling,retired_2024
35157,TREAS,Internal Revenue Service,Volunteer Income Tax Assistance (VITA) Generative AI Chatbot Proof of Concept,"The objective of this AI project is to investigate the feasibility and applicability of using Large Learning Model, Retrieval-Augmented Generation AI technology to consolidate multiple sources of designated IRS publicly facing information into a simple question and answer tool.  It accomplishes this purpose by using a select data set to retrieve answers for questions asked by a small subset of Volunteer Income Tax Assistance (VITA) personnel during tax preparation (this is the Proof of Concept's use case). Currently, volunteers have to know where to go to find the information for which they are looking, across multiple, detailed documents.  This includes publications, forms, certification training guides, etc.   Once they determine which document to use, then they have to search for answer within that document.  This model uses the information provided (designated, publicly available IRS publications) to search for an answer and shows the user what document the information came from as well as the page.  This saves the user a lot of time and effort.  This model has been tested by two separate groups with a 99.5% accuracy rate for answers to questions asked.  Humans were very involved in the development and testing of this chatbot to ensure answers were correct, accurate and relevant to the questions asked. The chatbot was built with a survey-type feature whereby each answer is scored by the volunteer for the previously mentioned criteria.  The questions, answers, scores, and comments (feedback) from the volunteers is recorded within the chatbot for review and analysis to make further adjustments or fine tuning of the chatbot.  Chatbot input that resembles Personally Identifiable Information (PII) is blocked, so users cannot ask questions that include any form of PII.  The benefits of this proof-of-concept chatbot and this specific technology are to decrease the time and effort to prepare taxes (by using an IRS reference tool) and the volunteers will be able to provide more efficient service for taxpayers.  During initial Subject Matter Expert (SME) user testing, it was discovered some volunteers are already using publicly available Generative AI (GenAI) tools to find information.  This information is coming from all sources in the web-world, or wherever that GenAI tool is directed for information gathering.  The free Google Gemini tool is one of the examples a SME tester referenced.  If the IRS VITA GenAI chatbot tool is using information the IRS provides as the ONLY data source it uses as reference to provide an answer, the volunteer will know it is the correct answer, instead of the volunteer using a tool of their choice and assuming the answer is correct. This is a proof of concept and will expire at the end of the upcoming tax season (April 2025), The population impacted is a small number of VITA volunteers who have already been Certified under the VITA program and who Taxpayer Services and who agree to participate in the proof of concept to help determine its usefulness and applicability.  Stakeholder Partnerships, Education and Communication has vetted and asked to test while they are preparing taxes for those eligible under the VITA/Tax Counseling for the Elderly (TCE) Programs.  The number will not exceed 30 testers.",chatbot-generated answers (to user-entered prompts; aka questions),Searching for information using AI.,,Acquisition and/or Development,Mission-Enabling,continued
35158,TREAS,Internal Revenue Service,Ask-CFO Research Aide,"Ask-CFO is an extension of the Research Aide developed using the Certara Composer platform originally designed for the Joint Committee on Taxation Research Aide (JCR) and Internal Revenue Manual Research Aid (IRMA) use cases. It is a Retrieval Augmented Generation (RAG) search on a number of Chief Financial Officer (CFO) specific documents. In addition to the existing research aide capability and user interface (UI), extensions will be developed to incorporate AI Agents that can perform actions such as document summary comparison over fiscal year, or extract information from tables.","This system uses an embedding model to produce a vector representation of texts for contextual searching, and Large Language Model to generate a response to user inquiries. Outputs of the tool include the model generated response to a user's inquiry, as well as the text from relevant documents identified in the retrieval stage and used by the model in generating said response.",None of the above.,Developed with contracting resources.,Acquisition and/or Development,Mission-Enabling,continued
35159,TREAS,Internal Revenue Service,Redaction Studio - Redaction Assistant,"Redaction Studio is a Commercial Off The Shelf (COTS) application that allows Criminal Investigation (CI) Special Agents to efficiently and securely redact body worn camera footage. The application provides an ""AI masking"" feature called Redaction Assistant that will attempt to automatically identify and mask (i.e. redact) items like faces. The masks proposed by the feature can be reviewed, adjusted, or removed by the Special Agent using the application. IRS:CI is not training or tuning a model, we are just proposing that Agents be able to use an ""AI""/ML feature.

Efficient redaction of body worn camera footage is needed to comply with Executive Order 14047 which requires the expedited public release of body worn camera footage following incidents involving serious bodily injury or death.

Axon, the creator of Redaction Studio, describes the assistant like this:
""The Redaction Assistant is an advanced AI tool within Redaction Studio that significantly speeds up the redaction process. By scanning through footage, it finds and suggests areas that may need redaction, such as faces or personal information, saving time and enhancing accuracy. Redaction Assistant is an Axon Redaction studio add-on and might not be available in all agencies.""

Some details on using it can be reviewed here:
https://my.axon.com/s/article/Using-Redaction-Assistant?language=en_US","Axon, the creator of Redaction Studio describes the assistant like this:
""The Redaction Assistant is an advanced AI tool within Redaction Studio that significantly speeds up the redaction process. By scanning through footage, it finds and suggests areas that may need redaction, such as faces or personal information, saving time and enhancing accuracy.""",None of the above.,Developed with contracting resources.,Implementation and Assessment,Mission-Enabling,retired_2024
