id,agency_abbreviation,bureau,use_case_name,purpose_benefits,outputs,commercial_ai,dev_method,dev_stage,topic_area,lineage_status
36036,DOJ,FBOP,Gemini,"Purpose: This application was used to check for grammatical errors. The application can also generate content. 

Expected benefits: To help improve the clarity and grammar of written communications.",Recommendations on grammar and communication formats,None of the above.,,Retired,Mission-Enabling (internal agency support),retired_2024
36037,DOJ,FBOP,Google Translate,"Purpose: Staff have periodically used Google Translate to translate documents and notifications for the Spanish speaking population from English to Spanish.

Expected benefits: Translating documents from English to Spanish allows for the Spanish speaking population the opportunity to stay well informed with the events and details of the institution.",Google translate provides a word for word translation of the information entered.,None of the above.,,Operation and Maintenance,Mission-Enabling (internal agency support),continued
36038,DOJ,FBOP,Grammarly,"Purpose: This tool was used to improve the quality of written communication.

Expected benefits: Better written communications.",Recommendations on grammar and communication formats,None of the above.,,Retired,Mission-Enabling (internal agency support),retired_2024
36039,DOJ,FBOP,InterQual,"Purpose: Data entered is analyzed to determine if an inmate needs a medical procedure.

Expected benefits: To streamline and assist in medical procedure decisions.","Provides a decision option, however, a medical doctor can chose to use the decision provided or override it.",None of the above.,,Operation and Maintenance,Health & Medical,continued
36040,DOJ,FBOP,Medical Claims Adjudication,"Purpose: FBOP uses Quantum Choice to adjudicate medical claims and analyze system data.

Expected benefits: Cost savings and increased compliance with billing regulations and contract pricing terms.  It also provides data analysis to assist with the FBOP's mission.",Medical Billing Payment decisions are made utilizing the AI.,None of the above.,,Implementation and Assessment,Health & Medical,continued
36041,DOJ,FBOP,Medical Designations Calculator,"Purpose: Initial assessment of medical and mental health care levels.

Expected benefits: Reducing the time to determine a final medical and mental health care level.",A medical and mental health care level score (1-4),None of the above.,,Operation and Maintenance,Health & Medical,continued
36042,DOJ,FBOP,NLETs Arrest Classification,"Purpose: Uses statistical techniques to classify text descriptions of arrests.

Expected benefits: Accurate classification of arrests records and proper monitoring of recidivism.",Classifies arrests into offense types,None of the above.,,Operation and Maintenance,Law & Justice,continued
36043,DOJ,FBOP,Pathfinder,"Purpose: To assist FBOP employees with career pathways. The system generates assessments based on user input.  It scores the assessments taken to provide a user with options for career pathways.

Expected benefits: Improved understanding of career pathways.",Provides employees with career recommendations based on assessments.,None of the above.,,Implementation and Assessment,Education & Workforce,continued
36044,DOJ,FBOP,Prisoner Assessment Tool Targeting Estimated Risk and Needs (PATTERN),"Purpose: This tool, developed by OJP, uses pre-defined rules to score an inmate's recidivism risk level.

Expected benefits: PATTERN provides a standardized approach to calculating a recidivism risk level.",A recidivism risk score.,None of the above.,,Operation and Maintenance,Law & Justice,continued
36045,DOJ,FBOP,Psychological Test Interpretation - Pearson Assessments,"Purpose: Psychological test interpretation assistance.

Expected benefits: Assistance during psychological evaluations and treatment planning.",Interpretive reports.,None of the above.,,Operation and Maintenance,Health & Medical,continued
36046,DOJ,FBOP,reCAPTCHA,"Purpose: FBOP uses reCAPTCHA to distinguish between a human and bot request to determine whether to allow the request to be submitted via email to the FOIA office.

Expected benefits: It provides verification and security to  website.",Determination of whether the request is coming from a human or bot to allow the request to be submitted via email to the FOIA office.,None of the above.,,Operation and Maintenance,Law & Justice,continued
36047,DOJ,FBOP,Static-99 Sex Offender Data System (SODS),"Purpose: Static-99 is used as one data point in a 10 point manual process to evaluate FBOP sex offender's risk for recidivism. The tool uses pre-defined rules to score an inmate's recidivism risk level.

Expected benefits: To assist the evaluator in the recidivism risk review process by providing a key data point used in the overall evaluation.",A score indicating the inmate's risk for recidivism of a sexual offense.,None of the above.,,Operation and Maintenance,Law & Justice,continued
36048,DOJ,FBOP,The R Project for Statistical Computing,"Purpose: Software includes predictive procedures, modeling procedures, forecasting, text analytics, natural language processing, and other AI capabilities. FBOP uses this tool to analyze data and provide assessments that affect decisions made by FBOP.

Expected benefits: More efficient data analysis.",Recommendations from data analysis,None of the above.,,Operation and Maintenance,Law & Justice,continued
36049,DOJ,FBOP,Thomson Reuters Drafting Assistant Tool for MS Word,"Purpose: FBOP uses Thomson Reuters Drafting Assistant tool in MS Word to help with the drafting of legal documents. 

Expected benefits: Better written communications.",Prediction and recommendation,Improving the quality of written communications using AI tools.,,Operation and Maintenance,Law & Justice,continued
36050,DOJ,FBOP,"TruNarc, Smiths Detection","Purpose: Tests suspected incoming mail for narcotics. 

Expected benefits: Confirmation of staff visual identification of narcotic introduction through institution mail.",Reports,None of the above.,,Operation and Maintenance,Law & Justice,renamed
36051,DOJ,FBOP,Trunet Systems,"Purpose: Security feature that allows only a particular adult in custody (AIC) access to their individual account. Uses biometric (fingerprints and vocal) identification.

Expected benefits: Secure access","Decision: If their biometrics matches, the inmate can gain access to their information.",None of the above.,,Operation and Maintenance,Law & Justice,continued
36052,DOJ,FBOP,Truview,"Purpose: This tool uses AI functionality to search for relevant information within various FBOP systems.

Expected benefits: To assist with the FBOP's mission by completing assessments and analysis of FBOP systems for investigative purposes.",Provides users with actionable information for investigative purposes.,None of the above.,,Operation and Maintenance,Law & Justice,continued
36053,DOJ,FBOP,UAS Threat Detector,"Purpose: Detects and analyzes UAS near FBOP facilities to determine if the UAS is a threat to an institution. Provides reliable threat detection as part of FBOP’s overall mission to provide safe and secure facilities. 

Expected benefits: To maintain security of FBOP institutions. The benefits of such detections serve FBOP’s mission to protect society by confining offenders in the controlled environments of prisons and community-based facilities that are safe and appropriately secure.",Outputs provide UAS identification and location information.,None of the above.,,Operation and Maintenance,Law & Justice,continued
36054,DOJ,FBOP,UpToDate,"Purpose: This tool is used in research for clinical practice guidance.  The user can submit a condition and the tool compiles a list of treatments and information that is currently being recommended in the medical field.

Expected benefits: Improved patient outcomes","Information, summaries, links to published peer-reviewed research, and treatments.",None of the above.,,Operation and Maintenance,Health & Medical,continued
36055,DOJ,FBOP,Veritone,"Purpose: FBOP uses Veritone software to redact videos and phone call transcripts to respond to FOIA requests for such items. The software uses AI to redact facial images and other potentially sensitive information. After the AI tool completes its initial review, a FOIA employee must still review videos frame by frame and transcripts in their entirety to ensure all information requiring redaction was completed and redacts items the AI tool missed. 

Expected benefits: Using AI saves countless hours of employee time, places BOP in a better position to both respond to FOIA requests and meet court imposed litigation deadlines, and ultimately saves the government money.",Recommendation: what to redact. It is not a decision since an employee must still review each frame of video / a full transcript and make necessary modifications.,None of the above.,,Operation and Maintenance,Mission-Enabling (internal agency support),retired_2024
36056,DOJ,FBOP,Wellsaid,"Purpose: This AI tool converts text to speech audio that is used in social media, training videos, and audiobooks

Expected benefits: Audio to be used for communications and training purposes.","Output is an audio file (e.g., MP3)",None of the above.,,Initiated,Mission-Enabling (internal agency support),continued
36057,DOJ,FBOP,Perimeter Detection Fence,"Purpose: System can detect intruders while minimizing false alarms.

Expected benefits: Increased security FBOP institutions.",Alerts about movement for an employee to follow up with a live visual of the area.,None of the above.,,Operation and Maintenance,Law & Justice,renamed
36058,DOJ,JMD,Exiger Supply Chain Risk Management - DDIQ Research Engine,"Purpose: Exiger DDIQ leverages natural language processing (NLP), machine learning (ML), and AI-powered analytics to enhance due diligence processes by continuously ingesting and analyzing structured and unstructured data from thousands of global sources, such as news articles, legal filings, and public records. The AI sifts through this data to highlight relevant risk factors.

Expected benefits: Provides DOJ with data to make an informed decision on whether or not to move forward with the acquisition of a good/service based on the risks identified during research.","List of outputs from Exiger include:  Corporate records, beneficial owners, geopolitical risks, sanctions list, adverse media, litigation history, financial stability, supply chain relationships from a wide variety of sources",None of the above.,,Operation and Maintenance,Mission-Enabling (internal agency support),continued
36059,DOJ,JMD,Exiger Supply Chain Risk Management - DDIQ Due Diligence Analytics,"Purpose: Exiger DDIQ leverages natural language processing (NLP), machine learning (ML), and AI-powered analytics to enhance due diligence processes by continuously ingesting and analyzing structured and unstructured data from thousands of global sources, such as news articles, legal filings, and public records. The AI sifts through this data to highlight relevant risk factors.

Expected benefits: Provides DOJ with data to make an informed decision on whether or not to move forward with the acquisition of a good/service based on the risks identified during research.","List of outputs include additional data and risk scores such as Foreign Ownership Control or Influence (FOCI), Reputational Criminal Regulatory (RCR), Financial Health Risk",None of the above.,,Operation and Maintenance,Mission-Enabling (internal agency support),continued
36060,DOJ,JMD,AWS AI Testbed,"Purpose: Components test AWS AI tools in a test environment to assess utility. 

Expected benefits: Improves efficiencies, productivity, and data quality.",Outputs vary based on the use cases.,None of the above.,,Initiated,Mission-Enabling (internal agency support),retired_2024
36061,DOJ,JMD,CoPilot,"Purpose: Intelligent Recap feature within Microsoft Outlook is used for calendaring, meeting summaries, and email drafting.

Expected benefits: Reduces administrative time for user.",Meeting summaries and proposed email responses.,None of the above.,,Initiated,Mission-Enabling (internal agency support),continued
36062,DOJ,JMD,FOIA.gov Virtual Assistant,"Purpose: The FOIA.gov Virtual Assistant Tool implements a guided workflow or wizard assisting the public in navigating the National FOIA Portal (NFP).  The solution assists in directing the public to documents agencies have made available in the public domain, to the correct agency component to submit a FOIA request, and to other content on FOIA.gov, depending on the user’s desired goal.

Expected benefits: The solution helps requesters and agencies by enabling the public to find the records they are seeking without the need for a FOIA request, by lessening the number of misdirected requests, and by reducing the need for agencies to respond to unnecessary or misdirected requests.","The solution gives a recommendation to the user on which agency to submit a FOIA request to, or whether the desired information is already available. Users are free to ignore the recommendations and submit FOIA requests to any agency they choose.",None of the above.,,Operation and Maintenance,Mission-Enabling (internal agency support),retired_2024
36063,DOJ,JMD,Savan Group Intelligent Records Consolidation Tool,"Purpose: This AI and Natural Language Processing (NLP) tool is used to assess the similarity of records schedules across all Department records schedules.  The solution's technical approach has applicability with other domains that require text similarity analysis.

Expected benefits: The tool provides clusters of similar items to significantly reduce the time that the Records Manager spends manually reviewing schedules for possible consolidation.","An AI powered dashboard provides recommendations for schedule consolidation and review, while also providing the Records Manager with the ability to review by cluster or by individual record.",None of the above.,,Retired,Law & Justice,continued
36064,DOJ,NSD,Veritone,"Purpose: NSD uses Veritone to transcribe and translate written, audio, and video files.  A standard workflow is our office receiving the media from the case team, we load it to the gov cloud, use one of the available Veritone engines to perform the transcription and/or translation, download the results, and provide back to the case team.

Expected benefits: Veritone is used to translate and transcribe non-English language audio for attorney review. This machine translation does not constitute an official record, but is a tool to allow initial review of the audio by the attorney. Veritone is also used to provide English language translations of large sets of documents containing non-English text in order to get an initial idea of the document contents and do not replace official translation of evidence.",For text files that are transcribed into English the output contains the translated text. For Audio and video files a text file transcribing the translation is created as well as a closed captioning file.,None of the above.,,Operation and Maintenance,Law & Justice,retired_2024
36065,DOJ,NSD,Salesforce,"Purpose: CRM Analytics Plus provides contextual insights and AI-powered predictions and insights to drive engagement and focus directly in the flow of work in Salesforce. Drive outcomes at scale and get answers to inform your next best action with intelligent recommendations for every line of business or industry. This license also includes AI features, which are not in use at this time.

Expected benefits: NSD procured CRM Analytics Plus licenses for the use of Tableau for reporting.",No output. AI features not in use.,None of the above.,,Initiated,Law & Justice,retired_2024
36066,DOJ,OCDETF,Cyber Network Analysis for OCDETF MIS,"Purpose: Capture existing baseline network configuration and behavior with associated ports, protocols and services. Analyze the traffic and characterize normal ports, protocols and services. Identify any outliers and/or anomalous traffic. 

Expected benefits: Proactive monitoring, detection, and response to possible malicious activity which could disrupt OCDETF services. Also, this capability will allow OCDETF to protect the data from any malicious activity.","Recommendation
Summary of ports, protocols and services in use within the network compared to defined network traffic, ports, protocols and services. The comparison displays the difference and identifies outliers as a recommendation to investigate for possibly malicious or anomalous activities.",None of the above.,,Initiated,Mission-Enabling (internal agency support),retired_2024
36067,DOJ,OCDETF,Cyber Network Analysis for OCDETF Oak Island,"Purpose: Capture existing baseline network configuration and behavior with associated ports, protocols and services. 

Expected benefits: Proactive monitoring, detection and response to possible malicious activity which could disrupt OCDETF services. Also, this capability will allow OCDETF to protect the data from any malicious activity.","Recommendation
Summary of ports, protocols and services in use within the network compared to defined network traffic, ports, protocols and services. The comparison displays the difference and identifies outliers as a recommendation to investigate for possibly malicious or anomalous activities.",None of the above.,,Initiated,Mission-Enabling (internal agency support),retired_2024
36068,DOJ,OCDETF,Enhanced Proactive Financial Analysis Techniques for Fusion Desktop,"Purpose: Deploys predictive analytics to enhance recognition of, and highlighting of, fraudulent financial activity across OFC financial and criminal holdings. This is a “PATT 3.0” process that is similar to the work being done to analyze suspicious activity reports (SARs) across federal judicial districts, currently done 1 district at a time with a manual stand-up by the OFC Search team and review by the OFC FAS, but generalized and upscaled. 

Expected benefits: Improve efficiencies by identifying and prioritizing financial fraud activity tied to open criminal investigations by including a broader data set and across multiple judicial districts to develop a better whole-of-US picture of financial fraud.",List of subjects with open criminal investigations which would be worth additional manual review for financial ties.,None of the above.,,Initiated,Law & Justice,continued
36069,DOJ,OCDETF,FinCEN SAR Summarization,"Purpose: Analyze suspicious activity reports (SAR) using generative AI functionality.  

Expected benefits: Speed up production times for providing investigative support to the field. It also allows investigative analysts to have more bandwidth to do some deeper analysis.",Summarization of applicable FinCEN suspicious activity reports (SARs).,None of the above.,,Initiated,Law & Justice,renamed
36070,DOJ,OCDETF,Generation of Graphs and Charts for OCDETF applications,"Purpose: Create charts and graphs by describing the requested data to integrate.

Expected benefits: Charts and graphs aide in reporting of OCDETF investigations. Enabling this technology will  tremendously reduce the time which was used for formatting traditional Microsoft products.","Recommendation
Provide sample data to create charts and graphs to populate",None of the above.,,Initiated,Law & Justice,renamed
36071,DOJ,OCDETF,Generation of Large Test Data Sets for OCDETF applications,"Purpose: Using generative AI modeling, we will create large volumes of test data so that QA, external audits and penetration testing, system demos & integration, etc., can use that generated test data at scale.  

Expected benefits: OCDETF developing and operating with a test set of data will enable engagements with external groups (like penetration test team, or vendors who want to see what the system looks like so they can offer a tailored demo or proposal). But manual generation of test data at the scale needed is not feasible, so we would rely on generative AI.","Test Data
Sample and/or mockup of test data from the applications used within the environment",None of the above.,,Initiated,Law & Justice,renamed
36072,DOJ,OCDETF,Machine Learning for Decision Support for Fusion Desktop,"Purpose: To take into account various criteria such as analyst workloads, similarities in case narratives and targets, and regional factors to suggest the optimal routing and assignment for product requests.  

Expected benefits: Improve efficiencies in routing request for OFC Products to send to the analysts and/or analytic units most suitable for working the product. Reduce rework and streamline the approvals process by suggesting agency approvers based on automated review of the product's content and ensuring all appropriate agencies are consulted for manual review.",Suggested assignment / routing for OFC Product Requests (e.g. to an analytic unit or specific analyst). Suggested approver assignments based on referenced agency data.,None of the above.,,Initiated,Law & Justice,continued
36073,DOJ,OCDETF,Machine Learning for Decision Support for OCDETF MIS,"Purpose: Identify proposed OCDETF investigations for prioritized review, approval, and potential case designation based on success criteria trained from the entire OCDETF MIS corpus.  

Expected benefits: Improve efficiencies in routing OCDETF proposals through the workflow to receive OCDETF designation. Identify the best use of resources through ML trained on investigations matching emerging threats.",Lists of proposed OCDETF investigations in prioritized order.,None of the above.,,Initiated,Law & Justice,renamed
36074,DOJ,OCDETF,Narrative Analysis for OCDETF Fusion Desktop,"Purpose: Will create summaries or precis from large volumes of text narratives submitted on OCDETF forms, for both information triage and trend analysis / emerging threat detection purposes. Gen AI would also allow interactive queries (e.g. you ask it questions) about the data it has summarized, and would be transparent (with citations of underlying data as needed). 

Expected benefits: Provide rapid review of information submitted as data ingested into the Fusion Desktop database. This will reduce the time necessary during data entry and review and will provide guidance on emerging threat areas which OCDETF may use to determine resource allocation or areas for additional study.","Summary of long narrative text (on a per form basis). Summary of trends common across multiple forms' narrative texts; e.g. if ""liquid fentanyl"" is a topic identified in multiple narratives over a short period of time in a specific OCDETF Region, it could indicate an emerging threat to follow up on.",None of the above.,,Initiated,Law & Justice,renamed
36075,DOJ,OCDETF,Narrative Analysis for OCDETF MIS,"Purpose: Will create summaries or precis from large volumes of text narratives submitted on OCDETF forms, for both information triage and trend analysis / emerging threat detection purposes. Gen AI would also allow interactive queries (e.g. you ask it questions) about the data it has summarized, and would be transparent (with citations of underlying data as needed).

Expected benefits: Provide rapid review of information submitted on OCDETF forms, including Investigation Initiation Forms (IIFs) and interim and final updates on open investigations. This will reduce the time necessary during data entry and review for OCDETF forms and will provide guidance on emerging threat areas which OCDETF may use to determine resource allocation or areas for additional study.","Summary of long narrative text (on a per form basis). Summary of trends common across multiple forms' narrative texts; e.g. if ""liquid fentanyl"" is a topic identified in multiple narratives over a short period of time in a specific OCDETF Region, it could indicate an emerging threat to follow up on.",None of the above.,,Initiated,Law & Justice,renamed
36076,DOJ,OCDETF,Train ML on Intelligence Analyst Best Practices,"Purpose: Train AI on exemplary analyst work to suggest course of action to all analysts while they perform product research and development. 

Expected benefits: Improve efficiencies in developing OFC Products by providing decision support and limited automation by ML trained on exemplar analysts at the OFC. Provides guidance and suggestions particularly for resource-intensive actions, like conducting open source, commercial, or offline (swivel-chair) searches of data sets outside the OFC.",Suggested actions at each phase of OFC Product development workflow.,None of the above.,,Initiated,Law & Justice,continued
36077,DOJ,OIG,Azure AI Speech to Text Managed Service - Voice Transcription to Text,"Purpose: Transcribe an audio file recordings to output a text transcript of the multiple speakers in the recording. A human validates the accuracy of transcriptions, and this tool is not used in investigations.

Expected benefits: Efficiency and cost savings. Individuals will spend less time and materials to fully process a recording and will deliver transcriptions sooner.",Text file with transcription of speakers within the recording.,None of the above.,,Implementation and Assessment,Mission-Enabling (internal agency support),renamed
36078,DOJ,OIG,Azure OpenAI Services - Analysis of audit reports,"Purpose: Analyze draft reports and provide content recommendations in compliance with published standards, guidance, and rule books.  The published standards, guidance, and rule books may define formatting, characteristics of a good report, quality guidelines, requirements, internal controls, and generally accepted principles for an area of work.  Reports and all substantive content are authored by humans, not by AI.

Expected benefits: Quicker turn around for creating reports, analysis of reports to ensure consistency in content and removal of redundancy, and to assist in the management of report length.","Suggested phrases to reword a paragraph and/or identification of errors in statements as they align towards defined standards, guidance, or rule books.",None of the above.,,Acquisition and/or Development,Mission-Enabling (internal agency support),renamed
36079,DOJ,OIG,Azure OpenAI Services - Component-specific chatbot service,"Purpose: Provide human-like conversational responses to conduct general information searches and suggestions towards improving text using generative artificial intelligence.

Expected benefits: Improve work efficiencies and curve user generative AI usage to an environment that is controlled and contained within GCCH and the DOJ OIG subscription instead of a commercial service.  The information and models generated within the GCCH environment stays within GCCH and do not further the model of commercial products or services.","The AI provides generative AI human-like responses/answers to questions and/or statements from a user.  In addition, the output can be a generated summary of an inputted excerpt or publicly available information.",None of the above.,,Initiated,Mission-Enabling (internal agency support),renamed
36080,DOJ,OIG,Dragon,"Purpose: The application is speech recognition software that initiates commands on a device or takes dictation into a word processing application.  The application is used for individuals with reasonable accommodations related to and/or difficulty typing, seeing, or navigating a Windows operating system environment.

Expected benefits: Increased accessibility.",Dictation of spoken words into a word processing document or initiation of macro commands in the Windows operating system environment.,None of the above.,,Operation and Maintenance,Mission-Enabling (internal agency support),retired_2024
36081,DOJ,OIG,Informatica - CLAIRE,"Purpose: The Informatica Enterprise Data Catalog with CLAIRE is an AI-powered data catalog that provides a machine-learning-based discovery engine to scan and catalog data assets across OIG. CLAIRE will be used to categorize, classify, and organize OIG data. It will also automate the data curation and connect data across OIG from disparate sources, and will track data movement from system views to column-level lineage. 

Expected benefits: Increases the efficiency and effectiveness by which OIG can locate and analyze our data.",Recommendations about OIG data,None of the above.,,Implementation and Assessment,Mission-Enabling (internal agency support),continued
36082,DOJ,OIG,Nlets Nationwide License Plate Reader Pointer Index,"Purpose: Law enforcement usage of Optical Character Recognition (OCR) to assist with license plate reading under DOJ Policy.  LPR data is managed and maintained by other entities for law enforcement purposes.

Expected benefits: Law enforcement usage of Optical Character Recognition (OCR) to assist with license plate reading under DOJ Policy.","DOJ's National Crime Information Center (JWIN) facilitates access to the Nlets Nationwide License Plate Reader Pointer Index, which provides access to states and/or federal agencies that maintain their own LPR repositories. LPR data is managed and maintained by other entities for law enforcement purposes.",None of the above.,,Operation and Maintenance,Law & Justice,continued
36083,DOJ,OIG,Axon,"Purpose: Archival capture of raw video and audio footage that are accessed only to the extent needed for prosecution or investigation purposes.  AI functionalities for analysis, voice transcription, and redaction are not utilized or relevant for our use.

Expected benefits: This use case does not utilize AI functions.  AI features are included in the product, but have not been installed and not relevant for our use.",N/A; AI features not in use,None of the above.,,Acquisition and/or Development,Law & Justice,continued
36084,DOJ,OIG,SAS Enterprise Miner - Grant risk assessment model,"Purpose: To estimate a financial assistance award’s questioned costs during an audit.

Expected benefits: Provide auditors with an additional resource in performing risk assessments that assist in the audit selection process. Allowing auditors to focus work on higher-risk grants can allow for the recovery or redirection of misused government funds and improve auditor effectiveness and efficiency.",Estimated questioned costs resulting from an OIG audit.,None of the above.,,Operation and Maintenance,Mission-Enabling (internal agency support),continued
36085,DOJ,OJP,MACO Project: Law Enforcement CAD Data Autocoder,"Purpose: The purpose of this AI use case is to develop a standardized approach to analyzing computer-aided dispatch (CAD) data from various law enforcement agencies. Due to the current lack of standardization in how these data are collected, the aggregation of police activity across agencies is limited and not scalable. By leveraging machine learning and large language models, the project aims to create a text classifier that standardizes raw CAD data, enabling comprehensive comparisons of police activities and community needs across jurisdictions with the goal of providing national estimates of calls for service. 

Expected benefits: The ability to standardize and better leverage agency CAD data has implications for the individual agencies, state and federal government, and the research community. From an operational perspective, use of this tool will allow for the more efficient organization of data within the agency as well as the ability to compare across agencies regionally or at the state level to compare police activity and community needs. The standardization schema and the tool's translation of data into this format serves as a shared language that can allow for jurisdictional comparisons not before possible at scale. From the DOJ's perspective, a nationally representative police CAD dataset supplements NIBRS to provide an understanding of patterns in activity not captured by NIBRS and includes police activity beyond the scope of traditional crime measures. Likewise, for the public and research community, previous understandings of police activity, how they spend their time, and issues across communities have been limited within jurisdictions. This project, supported by the AI tool, will provide an opportunity for a broader understanding of the work law enforcement does in communities.","The output of the autocoder is a classification prediction. In the context of event type, it takes raw text like 'shoplifting' runs the raw code through an LLM and predicts which of our established categories that event belongs in, in this case ""Property Crime: Theft"". The output of the packaged tool is a dataset with these classifications appended to the raw CAD file.",None of the above.,,Acquisition and/or Development,Law & Justice,continued
36086,DOJ,OJP,"MS Streams Transcription ML Service - Meeting the Basic Needs of Crime Victims in Underserved Communities:
Piloting New Approaches to Support Victim Services","Purpose: A pilot OJP Office for Victims of Crime Notice of Funding Opportunity allowed video submissions of grant applications. MS Streams transcribed videos into scripts.

Expected benefits: MS Streams transcribed videos into scripts. Transcriptions helped reviewers speed up the review process.",The system outputs video transcriptions. These transcriptions informed recommendations for grant awards.,Transcribing and summarizing a recorded meeting or interview using AI.,,Operation and Maintenance,Mission-Enabling (internal agency support),renamed
36087,DOJ,OJP,Offense Text Auto-Coder (OTAC) - Automated offense coder from offense charge text strings used for the BJS National Pretrial Reporting Program,"Purpose: The purpose of this tool is to improve description and comparability of offense charges across jurisdictions. When using justice administrative data from various jurisdictions (localities, states, and federal), the way offenses are described (i.e., the exact text strings used) vary greatly. For example, assault and battery may be spelled out, or abbreviated in novel ways such as A&B, A & B, A+B, A?B, battery & aslt, etc. This tool is used to facilitate grouping identical concepts under one common set of offense codes. The data that BJS makes available will be aggregated or deidentified.

Expected benefits: Improved comparisons of criminal justice data",The output of this autocoder is common definitions for offense charge classification. It has been trained on an offense crosswalk for the BJS National Corrections Reporting Program (NCRP) (https://www.icpsr.umich.edu/files/NACJD/ncrp/Offense_Code_Crosswalk.xlsx) to convert plain-text offense descriptions into classifications routinely used by the NCRP.,None of the above.,,Operation and Maintenance,Law & Justice,continued
36088,DOJ,OJP,Prisoner Assessment Tool Targeting Estimated Risk and Needs (PATTERN),"Purpose: This tool was developed in response to Section 3632 of the First Step Act of 2018 which required the Attorney General to develop and release a risk and needs assessment system. PATTERN predicts the likelihood of recidivism for individuals three years after release from FBOP custody.

Expected benefits: The tool provides critical information to FBOP about the risk of recidivism and possible programming needs for their population.",Prediction of the risk of recidivism,None of the above.,,Operation and Maintenance,Law & Justice,retired_2024
36089,DOJ,OJP,Rapid Offense Text Autocoder (ROTA) - Automated offense coder from offense charge text strings used for the BJS Criminal Cases in State Courts,"Purpose: The purpose of this tool is to improve description and comparability of offense charges across jurisdictions. When using justice administrative data from various jurisdictions (localities, states, and federal), the way offenses are described (i.e., the exact text strings used) vary greatly. For example, assault and battery may be spelled out, or abbreviated in novel ways such as A&B, A & B, A+B, A?B, battery & aslt, etc. This tool is used to facilitate grouping identical concepts under one common set of offense codes. The data that BJS makes available will be aggregated. 

Expected benefits: Improved comparisons of criminal justice data.",The output of this autocoder is common definitions for offense charge classification. It has been trained on an offense crosswalk for the BJS National Corrections Reporting Program (NCRP) (https://www.icpsr.umich.edu/files/NACJD/ncrp/Offense_Code_Crosswalk.xlsx) to convert plain-text offense descriptions into classifications routinely used by the NCRP.,None of the above.,,Operation and Maintenance,Law & Justice,continued
36090,DOJ,OJP,Research Abstract Screening for CrimeSolutions,"Purpose: Use natural language processing, machine learning, and artificial intelligence processes developed by a contractor to aid in screening abstracts of newly identified evaluation research for consideration in future program ratings. 

Expected benefits: This provides a more efficient method for screening large numbers of research/program evaluation study abstracts to help identify those that are appropriate for further review and analysis in producing CrimeSolutions profiles and evidence ratings.",The output is a classification prediction indicating that individual abstracts pertain to studies that meet basic parameters for inclusion and further human review.,None of the above.,,Operation and Maintenance,Law & Justice,continued
36091,DOJ,OPR,Veritone Illuminate,"Purpose: The purpose of the AI software (Veritone) is to transcribe or translate recordings into speaker separated conversations.

Expected benefits: Using Veritone’s AI transcription is expected to save OPR substantial amounts of money compared to our prior, routine use of court reporters to transcribe audio recordings of investigative interviews.  In addition, human transcription of OPR’s audio recorded interviews typically has a two to three week turnaround to receive the transcripts back from the court reporters.  The Veritone Illuminate AI software generates transcripts within a matter of hours.  The quicker turnaround on transcription allows OPR to more efficiently and promptly complete its investigations.",The output are written transcriptions of  recorded interviews which is used as an aid in the decision making of a investigation.,None of the above.,,Operation and Maintenance,Law & Justice,continued
36092,DOJ,PAO,Adobe,"Purpose: Adobe has function that enables the generation of images. PAO does not use this function/feature.

Expected benefits: PAO does not use this feature/function.","Images, if feature were in use",None of the above.,,Operation and Maintenance,Mission-Enabling (internal agency support),continued
36093,DOJ,PAO,EEG - Live Captioning,"Purpose: EEG provides real-time captioning of live events that PAO broadcasts.

Expected benefits: Greater accessibility. Compliance with law; Section 508 requires live captioning of live events, and this provides it.",Captions,None of the above.,,Operation and Maintenance,Mission-Enabling (internal agency support),retired_2024
36094,DOJ,PAO,Hootsuite,"Purpose: PAO uses Hootsuite to schedule and manage social media products. Hootsuite also includes AI-powered social listening features, but PAO does not use those features.

Expected benefits: It can advise on when the best time to post would be for maximum engagement, which will help promote our message.",Recommendations about date and time to publish content,Scheduling and managing social media posts using AI.,,Operation and Maintenance,Mission-Enabling (internal agency support),continued
36095,DOJ,PAO,Social Media Products,"Purpose: Social media platforms used by PAO, such as Instagram and YouTube, can automatically create video captions or alt text for images/graphics when multimedia is uploaded.

Expected benefits: Greater accessibility.",It generates captions or alt text automatically in the social media platform.,None of the above.,,Operation and Maintenance,Mission-Enabling (internal agency support),retired_2024
36096,DOJ,PAO,Veritone Digital Media Hub,"Purpose: The Veritone Digital Media Hub includes AI features that allow PAO to search our event photo databases and identify objects in those photo catalogs.

Expected benefits: Increased efficiency of searches of archival images so that PAO can find and continue using assets.",Recommendations of images that match the terms searched for,None of the above.,,Operation and Maintenance,Mission-Enabling (internal agency support),continued
36097,DOJ,PARDON,Lexis Nexis (People Search),"Purpose: Allows the retrieval of personal data for an individual such as historical addresses.

Expected benefits: Improve the accuracy and comprehensiveness of a clemency applicant's personal data.",Summary,Searching for information using AI.,,Operation and Maintenance,Law & Justice,continued
36098,DOJ,PARDON,LexisNexis (AI assisted legal research),"Purpose: Allows the retrieval of court cases and briefings.

Expected benefits: Improve accuracy and understanding of the legal issues associated with a clemency application.",Summary,Searching for information using AI.,,Operation and Maintenance,Law & Justice,retired_2024
