kind,old_id,agency,name
uc,10210,SSA,Duplicate Identification Process
uc,10211,SSA,Handwriting Recognition of Forms; Intelligent Document Processing Platform - Forms Classification and Data Extraction
uc,10212,SSA,Modernized Development Worksheet (MDW)
uc,10213,SSA,Pre-Effectuation Review (PER) / Targeted Denial Review (TDR) Models
uc,10214,SSA,Continuing Disability Review Model
uc,10215,SSA,Social Security Income (SSI) Redetermination Model
uc,10216,SSA,Proactive Triage and Analysis of Hearings (PATH)
uc,10217,SSA,Quick Disability Determinations Model
uc,10218,SSA,Mobile Wage Reporting
uc,10219,SSA,"SSA 800# Public Question & Answer Bot and OIG Hotline recording of fraud, waste and abuse."
uc,10220,SSA,Generative Artificial Intelligence (AI) for Analytic Insights
uc,10221,SSA,PolicyNet Plain Language Search Engine
uc,10222,SSA,Speech to Text Video Transcription
uc,10223,SSA,Customer Insight Tool
uc,10224,SSA,Benefit and Earnings Public Use File
uc,10225,SSA,Therapy Chatbot - Text-Based Mental Health Support for SSA Employees
uc,10226,SSA,Agency Support Companion (ASC) chatbot
uc,10227,SSA,Data Governance Product (DGP) -  Data cataloging and predictive analysis of data assets.
uc,10228,SSA,Intelligent generation of modernized code.
uc,10229,SSA,Policy Assistance Tool (PAT)
uc,10230,SSA,Application Observability Support
uc,10231,SSA,Coding Assistance
uc,10232,SSA,Mainframe code modernization assistant
uc,10233,SSA,Training Interaction Simulator
uc,10234,SSA,Vocational Assessment Assistant Tool  (VAAT)
uc,10235,SSA,Digital Identity Verification Services
uc,10236,SSA,Enterprise Ticketing System (ETS)
uc,10237,SSA,Human Resource Chatbot
uc,10238,SSA,General Use Chatbot
uc,10239,SSA,Training Audio and Video Generation
uc,10240,SSA,AI Comment Analysis
uc,10241,State,AI Input in Translation
uc,10242,State,FOIA Web ML Document Indexer
uc,10243,State,AI-Augmented Declassification Review
uc,10244,State,BudgetChat AI Tool
uc,10245,State,Evaluating Customer Feedback and Sentiments with AI
uc,10246,State,Consular Affairs FaceVACS
uc,10247,State,Travel.State.Gov (TSG) Enhanced Search and Chatbot
uc,10248,State,Travel.state.gov (TSG) Content Refinement with AI Text Editor
uc,10249,State,Predictive Analytics Platform
uc,10250,State,Innovation and Transformation Measurement and Prediction
uc,10251,State,CodeGen - AI-assisted IT Application Development
uc,10252,State,Within Grade Increase Data Extraction Automation
uc,10253,State,DS-5528 Promissory Note Automation
uc,10254,State,StateInsight
uc,10255,State,Violence Against Civilians Model
uc,10256,State,User and Entity Behavior Analytics (UEBA)
uc,10257,State,Data.State Analytics and AI Funhouse
uc,10258,State,FOIA 360 AI Matching Tool
uc,10259,State,Property and Procurement Analytics
uc,10260,State,AI Accelerator
uc,10261,State,AI Research Engine (AIRE)
uc,10262,State,PFCS Proving Ground
uc,10263,State,DT Data Analytics and Assessment (DAA) AI Use Case ITCP Data Harvest
uc,10264,State,POA&M Orchestration
uc,10265,State,StateChat
uc,10266,State,J Reports Data Collection & Management Tool (DCT)
uc,10267,State,Natural Language Processing (NLP) for Foreign Assistance Appropriations Analysis
uc,10268,State,ForeignAssistance.gov Processing for Mismatched Data
uc,10269,State,FA.gov PII Picker
uc,10270,State,Integrated Country Strategy (ICS) Turbo
uc,10271,State,FA.gov RedactAid
uc,10272,State,Automatic Detection of Authentic Material
uc,10273,State,Office of the Historian (OH) Historical Analysis for Negotiations
uc,10274,State,FSI Enterprise Operations - Gaming and Simulations
uc,10275,State,Enhancing Training Effectiveness in FSILearn Using AI
uc,10276,State,FSI Continuous Learning Solutions
uc,10277,State,Digital Media Analytics Platform
uc,10278,State,Electronic Health Record AI Enhancements
uc,10279,State,Rosie Chat Bot
uc,10280,State,Utility Invoices Data Extraction
uc,10281,State,Database for Arrivals
uc,10282,State,AI SharePoint Chatbot
uc,10283,State,Databricks Code Assistant
uc,10284,State,Natural Language Processing (NLP) to pull key information from unstructured texts
uc,10285,State,Walter:  Generative AI Support Bot
uc,10286,State,ECA Program Management and Outreach - Summarization
uc,10287,State,Storyzy
uc,10288,State,AI Tools to Enhance PD Workflows
uc,10289,State,Mass Mobilization Model
uc,10290,State,Senturion Alpha
uc,10291,State,WHA/EX Information Management
uc,10292,State,Creating Persistent Virtual Reality Personas for Dynamic Training
uc,10293,State,Translation of Consular Content using AI
uc,10294,State,TIP Report Research Translation
uc,10295,State,Diplomatic Security - Legal Instruction Unit
uc,10296,State,NIV Adjudication Review Recommendation Engine (ARRE)
uc,10297,State,Live Consular AI Language Augmentation (LCALA) - Visa Interview Pilot
uc,10298,State,AI Programmatic Insights
uc,10299,State,RegScale
uc,10300,State,Live Consular AI Language Augmentation (LCALA) - OCS/ACS Pilot
uc,10301,TVA,Extreme Load Analysis
uc,10302,TVA,Materials Intelligent Catalog Assistant
uc,10303,TVA,Vegetation Management
uc,10304,TVA,CAP Automation
uc,10305,TVA,CR intelligent search
uc,10306,TVA,Materials tracking
uc,10307,TVA,Heliviewer
uc,10308,TVA,ICI camera
uc,10309,TVA,GET
uc,10310,TVA,GMET
uc,10311,TVA,Optiwatt EV Load Model
uc,10312,TVA,Cold-Weather Heat Pump Model
uc,10313,TVA,EE/DR Smart Thermostat Impact Model
uc,10314,TVA,Standard EE/BE Measure Impact Models
uc,10315,TVA,EnergyRightPSPImpactsForecasting
uc,10316,TVA,CESASolarModel
uc,10317,TVA,CESAFCAAllocator
uc,10318,TVA,EnergyRightDERPortfolioEvaluation
uc,10319,TVA,Prism Models for MDM
uc,10320,TVA,Load Forecasting
uc,10321,TVA,ArcGIS
uc,10322,TVA,Advanced Network Anomaly Detection
uc,10323,TVA,Natural Reader
uc,10324,TVA,River Forecast
uc,10325,TVA,Perimeter Defense
uc,10326,TVA,AI-Enhanced Search
uc,10327,TVA,Network Anomaly Detection
uc,10328,TVA,Westlaw
uc,10329,TVA,Copilot
uc,10330,TVA,Github Copilot
uc,10331,TVA,ESRI GIS AI
uc,10332,TVA,SEEQ AI
uc,10333,TVA,Data Services Business Context Definition
uc,10334,TVA,Cisco ML
uc,10335,TVA,Datum
uc,10336,TVA,Transmission analytics
uc,10337,TVA,AWS Q
uc,10338,TVA,ChatSPP
uc,10339,TVA,GET Enhancement
uc,10340,TVA,GMET Enhancement
uc,10341,TVA,GMET Multivariate analysis
uc,10342,TVA,CAP Enhancement
uc,10343,TVA,COBIT and ATAD Prediction
uc,10344,TVA,Generation Project Funding Estimates
uc,10345,TVA,Land Management Records
uc,10346,TVA,Environmental Documentation
uc,10347,TVA,Bill of Material
uc,10348,TVA,TVA Today AI
uc,10349,TVA,Non-NPG CAP
uc,10350,TVA,Azure FEWS CUA
uc,10351,TVA,Azure Nuclear Permitting Solution
uc,10352,TVA,AWS Transcribe
uc,10353,TVA,Thinklabs
uc,10354,TVA,Specification Intelligence
uc,10355,TVA,Trade Chat
uc,10356,TVA,Amazon Connect
uc,10357,TVA,Enscape
uc,10358,TVA,Arkio
uc,10359,TVA,Talkwalker
uc,10360,Treasury,OCC.Chat
uc,10361,Treasury,OCC.InfoAssist
uc,10362,Treasury,Rulemaking Comment Analytics
uc,10363,Treasury,OCC Guidance Summarization
uc,10364,Treasury,Employee Task Organization
uc,10365,Treasury,Regulation Summarization
uc,10366,Treasury,Regulation Statutory and Common Name Indexing
uc,10367,Treasury,Newsletter Content Support
uc,10368,Treasury,Meeting Minute Summarization
uc,10369,Treasury,Visualization Alt-Text Generation
uc,10370,Treasury,Handbook Highlights
uc,10371,Treasury,Training Content Generation
uc,10372,Treasury,Reporting Requirement Analysis
uc,10373,Treasury,Software Code Generation
uc,10374,Treasury,OCC Writing Style Adherence
uc,10375,Treasury,Policy Development Editorial Assistant
uc,10376,Treasury,Regulatory Rule Analysis
uc,10377,Treasury,Public Information Analysis
uc,10378,Treasury,Narrative Summary and Thematic Analysis
uc,10379,Treasury,Requirements Elaboration Tool
uc,10380,Treasury,AI Use Case Review and Evaluation Workflow
uc,10381,Treasury,Framework Analysis
uc,10382,Treasury,Survey Analysis
uc,10383,Treasury,Research Suitability
uc,10384,Treasury,OCC.DocChat
uc,10385,Treasury,Resource Assignment Optimization
uc,10386,Treasury,AskBEP AI ChatBot
uc,10387,Treasury,Sub-Asset Maintenance Model
uc,10388,Treasury,Ink and Paper Consumption Forecast (IPCF)
uc,10389,Treasury,Inventory Replenishment Forecast
uc,10390,Treasury,IDV Model
uc,10391,Treasury,GenAI for Data Platform Operations
uc,10392,Treasury,AI-Enabled Automated Visual Inspection for Mint Product Quality Assurance in Production Lines
uc,10393,Treasury,AI-Driven Predictive Maintenance for Mint Manufacturing Equipment and Production Assets
uc,10394,Treasury,eDiscovery Software
uc,10395,Treasury,Large Language Model (LLM) Chatbot for Proof of Concept
uc,10396,Treasury,Large Language Model (LLM) Coding for Proof of Concept
uc,10397,Treasury,USAspending Natural Language Search Initiative
uc,10398,Treasury,GenAI Productivity Tool Pilot
uc,10399,Treasury,FRB AI Code Translation POC
uc,10400,Treasury,CoCounsel tool used in the legal office
uc,10401,Treasury,Knowledge Retrieval Chatbot POC
uc,10402,Treasury,Open source Python library and models for NLP
uc,10403,Treasury,AI-assisted Procurement POC
uc,10404,Treasury,FORMS AI
uc,10405,Treasury,Pilot a suite of Fiscal Service Gen AI solutions
uc,10406,Treasury,Application to AI services integration POC
uc,10407,Treasury,AI Application and Agent Management POC
uc,10408,Treasury,Research / Discovery on GenAI Product for IT
uc,10409,Treasury,Research / Discovery on GenAI Product for IT
uc,10410,Treasury,Research / Discovery on GenAI Product for IT
uc,10411,Treasury,Research / Discovery on GenAI Product for IT
uc,10412,Treasury,Research / Discovery on GenAI Product for HR
uc,10413,Treasury,Research / Discovery on GenAI Product for IT
uc,10414,Treasury,Local LLMs Evaluation
uc,10415,Treasury,GenAI Productivity Tool with Web Grounding Pilot
uc,10416,Treasury,Establish localized Large Language Model (LLM)
uc,10417,Treasury,Regulatory Reform Tool
uc,10418,Treasury,Public Chatbot
uc,10419,Treasury,SBSE - Payments Topics Chatbot
uc,10420,Treasury,Joint Committee on Taxation Review Research Aide
uc,10421,Treasury,Local GenAI Pilot
uc,10422,Treasury,Internal Revenue Manual Research Aid (IRMA)
uc,10423,Treasury,Answering Employee Questions with Natural Language Processing in IRWorks
uc,10424,Treasury,Form 990N Machine Learning Model
uc,10425,Treasury,Volunteer Income Tax Assistance (VITA) Generative AI Chatbot Proof of Concept
uc,10426,Treasury,Ask-CFO Research Aide
uc,10427,Treasury,Sandbox for Large Language Model Research
uc,10428,Treasury,Digital Forensics Chatbot for IRS Employees
uc,10429,Treasury,Generative AI for Form 1040X: Support Tool for Amended Returns (STAR)
uc,10430,Treasury,DATA Act Bot for Procurement Data Matching
uc,10431,Treasury,Taxpayer Services Chatbot
uc,10432,Treasury,Machine Translation
uc,10433,Treasury,Employee Resource Center (ERC) Chatbot
uc,10434,Treasury,Winnie Chatbot for Employee IT FAQs
uc,10435,Treasury,Synthetic Data Engine
uc,10436,Treasury,AI Contract Document Toolbox
uc,10437,Treasury,Tax Disclosure Text Clustering
uc,10438,Treasury,Employee Retention Credit Text Clustering
uc,10439,Treasury,Safeguards
uc,10440,Treasury,IRS IaaP Accelerator ( AI-Powered Infrastructure as a Product Accelerator)
uc,10441,Treasury,Qualitative Text Classification for Analysis
uc,10442,Treasury,Forms Conversion
uc,10443,Treasury,Zero Paper AI Routing for Digitalization
uc,10444,Treasury,Modular Code Assistant (Explain & Refactor Small Methods) for Automation Test Application Development
uc,10445,Treasury,Digitalization AI Agent
uc,10446,Treasury,Integrated Financial Management Information System (IFMIS)
uc,10447,Treasury,Integrated Data Retrieval System Modernization
uc,10448,Treasury,Treasury Readability
uc,10449,Treasury,Modernization Accelerator - Legacy Applications Chatbot & Code Conversion
uc,10450,Treasury,Modernization Accelerator
uc,10451,Treasury,Data Integration using Informatica Data Management Cloud
uc,10452,Treasury,Resume Scanner
uc,10453,Treasury,Line-Item Consolidation for Form 1120
uc,10454,Treasury,Taxpayer 90
uc,10455,Treasury,Ticket Management Generative AI Pilot
uc,10456,Treasury,GenAI for Low Code Platform
uc,10457,Treasury,Statistical Information Services Customer Correspondence Analytics
uc,10458,Treasury,1040X AI Transcription
uc,10459,Treasury,Accounts Management “Balance Due” Call Transcript Classification
uc,10460,Treasury,Identity Verification
uc,10461,Treasury,Robotic Process Automation for Form 941-X Extraction
uc,10462,Treasury,"Procurement Data Transparency, Reporting, & Decision Tracking"
uc,10463,Treasury,Legislative Analysis Tool
uc,10464,Treasury,F1023 Hybrid NLP and ML Pipeline
uc,10465,Treasury,Integrate Word Processor AI for Digitalization
uc,10466,Treasury,AI Voiceover Generation for eLearning Development
uc,10467,Treasury,Enterprise Systems Testing Generative Pre-Trained Transformer (EST Knowledge Source and Documentation AI Tool)
uc,10468,Treasury,Using Text Summarization for Open-Ended Survey Responses
uc,10469,Treasury,A6020(b) Combined Annual Wage Reporting Automation
uc,10470,Treasury,TP360 IRM Research Companion
uc,10471,Treasury,Procurement Research
uc,10472,Treasury,AI-Augmented Software Modernization and Insight
uc,10473,Treasury,Resume Ranking Engine
uc,10474,Treasury,AI-Powered Enterprise Standard Portfolio (ESP) for End-to-End Technology Lifecycle
uc,10475,Treasury,Form 4546 IDR Question-Answering Automation
uc,10476,Treasury,Vendor Risk Analytics
uc,10477,Treasury,AI for Schema Development - Online Adaptive Forms
uc,10478,Treasury,Using AI to analyze Taxpayer Burden Survey open-ended responses
uc,10479,Treasury,AI Assisted Business Process Mapping
uc,10480,Treasury,GenAI Productivity Tool
uc,10481,Treasury,GenAI Procurement Tool
uc,10482,Treasury,ChatOFR AI Chatbot
uc,10483,Treasury,Programmatic Access to LLMs via API
uc,10484,Treasury,NCCBR Data Validation Pilot
uc,10485,Treasury,Automated Document Processing
uc,10486,Treasury,Advanced Anomaly & Changepoint Detection
uc,10487,Treasury,Procurement Intelligence
uc,10488,Treasury,Operational Support Bots
uc,10489,USDA,Repair Spend
uc,10490,USDA,ARS Project Mapping
uc,10491,USDA,NAL Automated Indexing
uc,10492,USDA,Predictive Modeling of Invasive Pest Species
uc,10493,USDA,Democratizing Data
uc,10494,USDA,LCAT - Land Change Analysis Technique
uc,10495,USDA,Retailer Receipt Analysis
uc,10496,USDA,Ecosystem Management Decision Support System (EMDS)
uc,10497,USDA,Cross-Laminated Timber (CLT) Knowledge Database
uc,10498,USDA,Raster Tools
uc,10499,USDA,TreeMap and FuelMap (all versions)
uc,10500,USDA,Landscape Change Monitoring System (LCMS)
uc,10501,USDA,Forest Health Detection Monitoring
uc,10502,USDA,Cropland Data Layer
uc,10503,USDA,List Frame Deadwood Identification
uc,10504,USDA,Climate Change Classification NLP
uc,10505,USDA,Video Surveillance System
uc,10506,USDA,Aquisition Approval Request Compliance Tool
uc,10507,USDA,Operational Water Supply Forecasting for Western US Rivers
uc,10508,USDA,Standardization of Cut Flower Business Names for Message Set Data
uc,10509,USDA,Intelligent Ticket Routing
uc,10510,USDA,Predictive Maintenance Impacts
uc,10511,USDA,Approximate String Matching (aka fuzzy matching) to Standardize Data
uc,10512,USDA,Automated PDF Document Processing and Information Extraction
uc,10513,USDA,Census of Agriculture Propensity Scores via Machne Learning
uc,10514,USDA,Conservation Effects Assessment Project
uc,10515,USDA,Digital Imagery (no-change) for NRI Program
uc,10516,USDA,Nutrition Education & Local Access Dashboard
uc,10517,USDA,Survey Text Remarks Value Scoring
uc,10518,USDA,Survey Outlier Detection Model
uc,10519,USDA,Multilingual Translation of Recalls and Public Health Alerts
uc,10520,USDA,Genomic Analyses of Pathogen Subtypes
uc,10521,USDA,Foodborne Illness Source Attribution
uc,10522,USDA,Rangeland Analysis Platform
uc,10523,USDA,Predictive Cropland Data Layer
uc,10524,USDA,Dam Inspection Report Document Processing
uc,10525,USDA,Portfolio Approval and Management (PAM) Bot
uc,10526,USDA,GIS Invasive Tree Extraction for Field Level Users
uc,10527,USDA,DISTRIB-II: Habitat Suitability of Eastern United States Tree
uc,10528,USDA,FSA FLP Chatbot
uc,10529,USDA,ROE Document Recognition - RoeDR
uc,10530,USDA,IRIS
uc,10531,USDA,Ticket Resolution Categorization (Incident/Change)
uc,10532,USDA,Ticket Templatization
uc,10533,USDA,File Rename
uc,10534,USDA,Rapid Drafting of ARS Research Summaries
uc,10535,USDA,DS Hub Geo-metadata generation
uc,10536,USDA,Dynamic Soils Hub
uc,10537,USDA,Cover Crop Mapping
uc,10538,USDA,Planting Date Detection
uc,10539,USDA,Acreage and Crop Type Validation
uc,10540,USDA,US Poultry and Operations Dataset
uc,10541,USDA,Equine Operations and Populations Dataset for the U.S.
uc,10542,USDA,NASS Automated Editing Tool
uc,10543,USDA,County-Level Remotely-Sensed Corn and Soybean Yield Estimation
uc,10544,USDA,NASSportal Intranet Agent
uc,10545,USDA,XyloTron/XyloPhone Wood Identification System
uc,10546,USDA,Incident Invoice Document Understanding
uc,10547,USDA,Forest disease detection and screening
uc,10548,USDA,Use of LLMs for data extraction
uc,10549,USDA,IPWG Application Survey Analysis
uc,10550,USDA,Fire Resilient Landscapes
uc,10551,USDA,PC Rasterize
uc,10552,USDA,Spread and Balance Sample Design
uc,10553,USDA,"Regression, Classification, Clustering with Hilbert Curves"
uc,10554,USDA,"The Big Data, Mapping, and Analytics Platform (BIGMAP) Project"
uc,10555,USDA,BirdNET to detect bird vocalizations for research and species monitoring
uc,10556,USDA,Predictive flood modeling
uc,10557,USDA,FuelCast
uc,10558,USDA,R1 Forest Vegetation Modeling
uc,10559,USDA,ESRI Support Chat Bot
uc,10560,USDA,Wildlife Deterrent System
uc,10561,USDA,The Lost Meadows Model
uc,10562,USDA,Markov random fields for mixed forests
uc,10563,USDA,AI for regional forest mapping and monitoring
uc,10564,USDA,IOL Focus Group and Survey Sensemaking
uc,10565,USDA,Esri ArcGIS Pro Deep Learning Modules
uc,10566,USDA,QUIC-Fire processing and analysis
uc,10567,USDA,Analysis of prescribed fire turbulence data
uc,10568,USDA,Zen AI Image Analysis
uc,10569,USDA,Conservation Management Benefits Navigator (CMBN)
uc,10570,USDA,ProcureSight
uc,10571,USDA,Axon+ Copilot Studio Chatbot
uc,10572,USDA,Plum Island handwriting and text extraction from scanned pdfs
uc,10573,USDA,NWRC ND Field Station Birds and Agriculture Project
uc,10574,USDA,NWRC LSS Bioinformatic Coding
uc,10575,USDA,NWRC Rabies ML A.D.
uc,10576,USDA,NWRC Rabies ML M.H.
uc,10577,USDA,NWRC Pepin ML & AI
uc,10578,USDA,NWRC Genetics Metadata
uc,10579,USDA,ARGUS AI Supply Chain Interference
uc,10580,USDA,GovChat
uc,10581,USDA,HR Chatbot
uc,10582,USDA,AR-Enabled Mobile App for Policy and Regulation Review
uc,10583,USDA,LLM-Powered Drafting Assistant for NRs and MOIs
uc,10584,USDA,Chatbot for Meat and Poultry Hotline & OPACE Efficiency
uc,10585,USDA,AI-Enhanced Qlik Reporting for FSIS Data
uc,10586,USDA,Consumer Mobile App for Identifying Recalled Products
uc,10587,USDA,AI Camera Technology to identify Product Safety Concerns
uc,10588,USDA,Automating ATO/POAM documentation
uc,10589,USDA,Incident Detection and Response Acceleration
uc,10590,USDA,Vegetation Specifications Suite (VegSpec)
uc,10591,USDA,NETS automated waterway design
uc,10592,USDA,DamWatch automated leadership reporting
uc,10593,USDA,Digital Soil Mapping
uc,10594,USDA,Annual Soil Refresh Data Staging Server Automation
uc,10595,USDA,Image generator for presentation support
uc,10596,USDA,Forest based and boosted classification and regression methods
uc,10597,USDA,MaxEnt/ENMeval models of habitat suitability
uc,10598,USDA,ASKTERRA
uc,10599,USDA,Species Distribution Data analysis
uc,10600,USDA,A wetland-based habitat suitability model for Spotted Turtles in West Virginia
uc,10601,USDA,Projected contemporary habitat distribution and quality for wood turtles in the midwestern United States
uc,10602,USDA,Amphibians reveal unexpectedly large differences in potential environmental change responses among ecologically similar habitat specialists
uc,10603,USDA,Projected future changes in the geographic distributions of the threatened Plethodon nettingi and a potential competitor
uc,10604,USDA,Random Forest with Aquatic Effectiveness Monitoring
uc,10605,USDA,Forest fire effects remote sensing models
uc,10606,USDA,GIS Help Desk Chat Bot
uc,10607,USDA,Select Tree Mapping
uc,10608,USDA,Yearly Incident Procurement Classification Report
uc,10609,USDA,American Recovery Act Classification Tool
uc,10610,USDA,Automated Road Mapping
uc,10611,USDA,Policy Analysis
uc,10612,USDA,Turbo plan
uc,10613,USDA,Forest Plan review and planning support
uc,10614,USDA,TreeSearch
uc,10615,USDA,Infosec Chatbot
uc,10616,USDA,Bugnet
uc,10617,USDA,Recreation site chatbot
uc,10618,USDA,UAS FS Nursery Seedling Inventory
uc,10619,USDA,Forest Mapping using G-LiHT airborne data in interior Alaska
uc,10620,USDA,Late seral forest complexity
uc,10621,USDA,Forest Health Protection: Survey and mapping of forest damage from insects and diseases using machine learning
uc,10622,USDA,FS UAS Classification - Fire & Natural Resources
uc,10623,USDA,Cone Survey123 AI Image Cone Counts
uc,10624,USDA,Predicting fire severity potential in future wildfires in California
uc,10625,USDA,Forest Inventory and Cruising using GAIA AI
uc,10626,USDA,Forest demographic modelling
uc,10627,USDA,App for predicting soil temperature during prescribed burns
uc,10628,USDA,Wildfire effects and postfire forest dynamics
uc,10629,USDA,Flight Aviation Safety system 2.0
uc,10630,USDA,Forest habitat mapping for marbled murrelets
uc,10631,USDA,Washington state forest inventory maps
uc,10632,USDA,Forest Vegetation Simulator (FVS) Helpdesk Chatbot RAG
uc,10633,USDA,Long-term monitoring of northern spotted owl habitat and populations
uc,10634,USDA,Feral Ungulate Mitigation
uc,10635,USDA,Fire Containment Suitability (FireCON)
uc,10636,USDA,Potential Control Location Suitability
uc,10637,USDA,Alisha OCR Reader
uc,10638,USDA,Recreation One Stop use of AI
uc,10639,USDA,Timber products output Sample Design Evaluation and Enhancement
uc,10640,USDA,LANDFIRE
uc,10641,USDA,NRE FS Customer Relationship Manager New Hire Experience (NRE FS CRM NHE) CSAM ID 2639
uc,10642,USDA,NASS Data Dissemination Agent
uc,10643,USDA,Preseason Corn and Soybeans Forecasts
uc,10644,USDA,Farm Services Agency (FSA) Acreage Coverage Evaluation
uc,10645,USDA,VegScape/CropCASMA Data Portals
uc,10646,USDA,Public Comments Analysis
uc,10647,USDA,Voiceover App
uc,10648,USDA,AI for Environmental Permitting Review
uc,10649,USDA,PHIS Export Library Assistant
uc,10650,USDA,Chatbot for IT Customer Help Desk
uc,10651,VA,Employee Transactions for HR Decision-Making
uc,10652,VA,Cyber Authorization Memo Generation
uc,10653,VA,Clinical AI Agent
uc,10654,VA,Lexis+
uc,10655,VA,VA VoiceBot for Call Center Modernization
uc,10656,VA,Forescout: AI Behavioral Anomaly Detection w/ Automated Enforcement
uc,10657,VA,VA AI Assist
uc,10658,VA,Service Period Validator (SPV) POC
uc,10659,VA,Claims Processing Automation Quality Auditor POC
uc,10660,VA,CSOC AI Analyst Accelerator (Andesite AI)
uc,10661,VA,Exam Verification Agent
uc,10662,VA,Benefits Contention Classification Model
uc,10663,VA,Limited Payability Letter Automation
uc,10664,VA,Disability Benefits Document Classifier
uc,10665,VA,Paid & Due Auto Calculation
uc,10666,VA,Summarization of Clinical Data
uc,10667,VA,CCN Provider Directory
uc,10668,VA,Verkada Camera - OSLE
uc,10669,VA,Xtract WDS - OSLE
uc,10670,VA,Automated Ratings Summarization
uc,10671,VA,Smart Pension Automation
uc,10672,VA,Predictive Claims Processing Capability POC
uc,10673,VA,AICES
uc,10674,VA,Smart Ratings Recommendation
uc,10675,VA,Roche Digital Pathology
uc,10676,VA,Pangaea
uc,10677,VA,Cogitativo
uc,10678,VA,Pharmacy AI Managed Inventory System (PHAIMIS)
uc,10679,VA,Silverberry Surgery Planning AI
uc,10680,VA,Teledermatology Clinical Outcome Classification
uc,10681,VA,Summarize Progress Notes
uc,10682,VA,Parable 3D Wound Care Management System
uc,10683,VA,Coronary Artery Calcium Model
uc,10684,VA,Reportability of Cancer Diagnosis Information
uc,10685,VA,Predict Patient Suicide
uc,10686,VA,Extract patients’ diagnosis information and map the diagnosis to oncotree
uc,10687,VA,Cancer Patients Symptom Burden
uc,10688,VA,Billing Claims Prediction
uc,10689,VA,Koios
uc,10690,VA,Fall Prediction Tool
uc,10691,VA,Healthcare Text Anonymizer
uc,10692,VA,EEO Consultation and Guidance
uc,10693,VA,Deduplication in Record Management
uc,10694,VA,AI in Digital Pathology
uc,10695,VA,Lambient
uc,10696,VA,Community Care Records Retrieval
uc,10697,VA,CPT Worksheet Helper
uc,10698,VA,AI-Assisted View Alert Management
uc,10699,VA,Ephesoft Fax Automation
uc,10700,VA,Natural Language Online Workflow (NOW)
uc,10701,VA,Ambient Scribing with Patient Chart Exploration
uc,10702,VA,JLV Booster
uc,10703,VA,Veterans Life Tailored
uc,10704,VA,Claims Adjudication and Financial Decision-Making
uc,10705,VA,Mindray TE X
uc,10706,VA,Modeling to Learn (MTL)
uc,10707,VA,Nursing Career Path Tool
uc,10708,VA,Veteran Rehabilitation Services
uc,10709,VA,Freed AI Medical Scribe
uc,10710,VA,Improve Care for Opioid Use Disorder
uc,10711,VA,Venous Care Pathway Improvement
uc,10712,VA,Clinical Trial Matching
uc,10713,VA,ML Model for medication prediction
uc,10714,VA,Leveraging Acoustic-Linguistic Analytics and Social Determinants to Enhance Suicide Prevention Efforts in Veterans Crisis Line Interventions
uc,10715,VA,VAHC CRM- Veteran Self-Service
uc,10716,VA,"Evidence, Policy, and Implementation Center (EPIC) QUERI"
uc,10717,VA,PowerScribe One
uc,10718,VA,Community Care Clinical Documents
uc,10719,VA,Medsafely
uc,10720,VA,Predict Septic Shock in ICU Patients
uc,10721,VA,Romexis Dental Imaging Software
uc,10722,VA,EEV/OHI Document Types
uc,10723,VA,Electronic Mammogram Reporting (eMAMR)
uc,10724,VA,Artificial Intelligence Assisted Procurement Tools (AIAPT)
uc,10725,VA,SAC AI tools to automate application processing and data reporting
uc,10726,VA,Augmented Reality and Virtual Museum
uc,10727,VA,AI + Digital Process Automation (DPA) Business Process Flow Improvement Solution for Contract Closeout Modernization – Pilot Project
uc,10728,VA,Federal EHR End User Peer Support Chatbot
uc,10729,VA,Policy Knowledge Base
uc,10730,VA,E2 HelpBot
uc,10731,VA,Compliance Made Easy
uc,10732,VA,ESD-Predictive Intelligence
uc,10733,VA,Enterprise Precision Scanning and Indexing (EPSI) NEXT
uc,10734,VA,Automated Incident Analysis
uc,10735,VA,OpenAI Embedding Generation for Future Vector Search of Banking Data
uc,10736,VA,Ask VA Inquiry Automated Category Classification System
uc,10737,VA,Report Anomalous VIEWS CCM User Behavior
uc,10738,VA,Power Platform Solutioning Chatbot
uc,10739,VA,Tachyon AI
uc,10740,VA,Redseal AI Usage
uc,10741,VA,Ingestion of TRM and VASI
uc,10742,VA,Ansible Lightspeed
uc,10743,VA,VetsEZ Middleware Development
uc,10744,VA,EDU Synthetic Test Data POC
uc,10745,VA,Pyramid Analytics Generative AI Options
uc,10746,VA,MetricSage
uc,10747,VA,Integration of Provar Manager with VA GPT
uc,10748,VA,BillieGPT POC
uc,10749,VA,ECC Automated Knowledge Management
uc,10750,VA,Custom GPT for Network Operations and Automation (Wide Area Network)
uc,10751,VA,Potential Fraud or Waste
uc,10752,VA,iFAMS CSR Assistant
uc,10753,VA,Smart Claim Check
uc,10754,VA,Loan Guaranty Lender’s Handbook Chatbot
uc,10755,VA,Education Call Center (ECC) Next Gen POC
uc,10756,VA,AI Personal Assistance POC
uc,10757,VA,Generative Annotations
uc,10758,VA,ASKA: Automated Support and Knowledge Assistance
uc,10759,VA,VBA Mail Management Services (MMS) - Modification
uc,10760,VA,GenAI for KM
uc,10761,VA,PINGOO.AI
uc,10762,VA,Digizens
uc,10763,VA,Sentiment analysis for app feedback
uc,10764,VA,BlueTeam AI
uc,10765,VA,BessISSTANT
