action,agency_abbreviation,uc_2024_slugs,uc_2025_slugs,confidence,reasoning
reject_rename,TVA,tva-vulnerability-tracking,tva-tva-today-ai,high,2024 is a cybersecurity vulnerability-prioritization tool; 2025 'TVA Today AI' is a generic information-access productivity tool. Unrelated; matcher noise.
confirm_rename,Treasury,treas-integrate-google-doc-ai-for-digitalization,treasury-integrate-word-processor-ai-for-digitalization,high,"Both describe the IRS Digital Enablement/Digitalization Platform (DEP) integrating an AI extraction engine to eliminate transcription of paper taxpayer documents. Same system, vendor name generalized."
recover_match,Treasury,treas-generative-ai-for-form-1040x-tax-examiner-assistant,treasury-generative-ai-for-form-1040x-support-tool-for-amended-returns-star,high,Both are the IRS generative-AI tool that assists tax examiners processing Form 1040X amended returns; the 2025 filing renamed it to STAR (Support Tool for Amended Returns). The deterministic matcher missed the link because the rename dropped the 'Tax Examiner Assistant' phrasing.
reject_rename,Treasury,treas-advance-child-tax-credit-advctc-voicebot,treasury-advanced-anomaly-changepoint-detection,high,2024 AdvCTC voicebot answers tax-credit questions; 2025 detects anomalies/changepoints in market attention. Unrelated.
reject_rename,Treasury,treas-auto-tech-debt-remedy-individual-master-file-modernization,treasury-ai-augmented-software-modernization-and-insight,medium,"Both use AI to remediate technical debt in IRS code, but 2024 targets SonarQube-driven source-code fixes in IMF modernization while 2025 targets Java/Spring Boot dependency/vulnerability research. Different codebases and scope; not a confident 1:1 link."
reject_rename,Treasury,treas-automated-collection-system-acs-voicebot,treasury-ink-and-paper-consumption-forecast-ipcf,high,2024 ACS voicebot handles collection/payment issues; 2025 IPCF forecasts ink/paper consumption for the Mint/BEP. Unrelated.
reject_rename,Treasury,treas-automated-underreporter-aur-voicebot,treasury-automated-document-processing,high,2024 AUR Voicebot authenticates taxpayers and answers account questions; 2025 converts legacy PDFs/charts into structured datasets. Unrelated.
reject_rename,Treasury,treas-check-fraud-pipeline,treasury-f1023-hybrid-nlp-and-ml-pipeline,high,2024 detects altered Treasury-check fraud; 2025 F1023 pipeline predicts non-compliance among tax-exempt entities. 'Pipeline' is the only overlap.
reject_rename,Treasury,treas-circular-dependencies-individual-master-file-modernization,treasury-usaspending-natural-language-search-initiative,high,2024 resolves code circular dependencies in IMF modernization; 2025 pilots natural-language search on USAspending.gov. Unrelated.
reject_rename,Treasury,treas-compliance-data-warehouse-data-access-log-monitoring,treasury-integrated-data-retrieval-system-modernization,high,2024 scores anomalous CDW data-access behavior for PII risk; 2025 IDRS modernization converts legacy COBOL to Java. Unrelated.
reject_rename,Treasury,treas-copilot-for-m365-criminal-investigation-unit,treasury-nccbr-data-validation-pilot,high,2024 is M365 Copilot for the Criminal Investigation Unit; 2025 NCCBR validates data-ingestion pipelines. Unrelated.
reject_rename,Treasury,treas-copilot-for-power-platform,treasury-genai-for-low-code-platform,medium,Both concern AI assisting low-code/Power Platform app development; the 2025 row generalizes the vendor and targets the HCO-WPA environment. Plausibly related but the 2024 entry is a broad multi-business-area Copilot pilot and 2025 a specific HR app-building use case. Rejected to avoid an over-broad link.
reject_rename,Treasury,treas-customer-experience-analytics,treasury-statistical-information-services-customer-correspondence-analytics,medium,2024 extracts insights from IRS customer-service call transcripts; 2025 SOI analyzes years of customer correspondence to realign resources. Both 'customer analytics' but different data (calls vs correspondence) and offices.
reject_rename,Treasury,treas-digitization-of-microfilm,treasury-digitalization-ai-agent,medium,2024 uses AI/ML in Iron Mountain microfilm digitization to identify savings-bond owners; 2025 is a general digitalization AI agent for document organization/recall. Different scope; name overlap on 'digitalization'.
reject_rename,Treasury,treas-economic-impact-payment-eip-faq-voicebot,treasury-policy-development-editorial-assistant,high,2024 EIP FAQ voicebot answers stimulus-payment inquiries; 2025 is a policy-manual editorial assistant. Unrelated.
reject_rename,Treasury,treas-eftps-fraud-monitoring,treasury-resume-ranking-engine,high,2024 EFTPS scores suspicious payment transactions; 2025 ranks resumes against job descriptions. Unrelated.
reject_rename,Treasury,treas-expanded-systran-translation-software,treasury-ediscovery-software,high,2024 expands Systran translation for IRS-CI seized foreign-language data; 2025 explores eDiscovery software for OCC legal requests. Unrelated.
reject_rename,Treasury,treas-faqs-notice-clarifications-voicebot,treasury-identity-verification,high,2024 notice-clarifications voicebot; 2025 detects forged identity documents for IRS online registration. Unrelated.
reject_rename,Treasury,treas-financial-relief-voicebot,treasury-operational-support-bots,high,2024 Financial Relief voicebot answers taxpayer inquiries; 2025 Operational Support Bots handle IT service-desk tasks. Different systems despite both being 'bots'.
reject_rename,Treasury,treas-generative-ai-for-form-1040x-tax-examiner-assistant,treasury-genai-for-data-platform-operations,high,2024 is a 1040X examiner workflow assistant; 2025 provides scalable LLM access for data-platform operations. Different systems.
reject_rename,Treasury,treas-incident-coordination-and-reporting-support,treasury-line-item-consolidation-for-form-1120,high,2024 summarizes incident information into draft products; 2025 structures free-text labels on Form 1120 partnership filings. Unrelated.
reject_rename,Treasury,treas-insolvency-and-offer-in-compromise-voicebot,treasury-inventory-replenishment-forecast,high,2024 OIC/insolvency voicebot; 2025 forecasts vendor performance and item stockouts. Unrelated.
reject_rename,Treasury,treas-intelligent-document-management-system-idms,treasury-integrated-financial-management-information-system-ifmis,high,2024 IDMS is a document-management platform with AI extraction; 2025 IFMIS supports budget forecasting/planning. Different systems despite both being acronymed Treasury platforms.
reject_rename,Treasury,treas-m365-copilot,treasury-forms-conversion,high,2024 tests M365 Copilot features; 2025 AFCS drafts form conversions. Unrelated.
reject_rename,Treasury,treas-one-time-payment-voicebot,treasury-genai-procurement-tool,high,2024 OTP voicebot handles one-time-payment inquiries; 2025 is a generative-AI procurement/contract compliance tool. Unrelated.
reject_rename,Treasury,treas-redaction-studio-redaction-assistant,treasury-regulation-summarization,high,2024 Redaction Studio masks faces in body-cam footage; 2025 summarizes regulatory text. Unrelated.
reject_rename,Treasury,treas-synthetic-test-data-generation-individual-master-file-modernization,treasury-enterprise-systems-testing-generative-pre-trained-transformer-est-knowledge-sour,high,2024 generates synthetic test data from schemas; 2025 EST GPT is an AI knowledge repository for documentation. Different tools despite both touching enterprise testing.
reject_rename,Treasury,treas-systran-translation-software,treasury-frb-ai-code-translation-poc,high,2024 Systran is COTS natural-language translation for IRS staff; 2025 FRB POC is generative-AI code/language translation for legacy-code migration. 'Translation' is the only overlap.
reject_rename,Treasury,treas-tax-payer-notice-modernization,treasury-zero-paper-ai-routing-for-digitalization,high,2024 simplifies tax-notice language for taxpayers; 2025 ZPI routes scanned mail submissions to business units. Different problems.
reject_rename,Treasury,treas-taxpayer-services-form-1040-voicebot,treasury-application-to-ai-services-integration-poc,high,2024 is a 1040 IVR voicebot; 2025 builds an enterprise API endpoint to integrate COTS apps with AI services. Different systems.
reject_rename,Treasury,treas-technical-demo-of-large-language-models-for-code-development,treasury-establish-localized-large-language-model-llm,medium,2024 demos LLM code-assistance IDE plugins for developers; 2025 consolidates research into an enterprise LLM trained on internal docs for employee Q&A. Different objectives despite both being LLM efforts.
reject_rename,Treasury,treas-transcription-evidence-com,treasury-1040x-ai-transcription,high,2024 Evidence.com transcribes law-enforcement audio recordings; 2025 extracts data from scanned 1040X form images. 'Transcription' is the only overlap.
reject_rename,Treasury,treas-where-s-my-refund-and-where-s-my-amended-return-voicebot,treasury-generative-ai-for-form-1040x-support-tool-for-amended-returns-star,medium,2024 WMR/WMAR voicebot gives refund/amended-return status; 2025 STAR is a generative-AI examiner support tool for 1040X. Both touch amended returns but are a status IVR vs an examiner assistant — different systems. (2025 narrative is 'N/A'.)
reject_rename,USDA,usda-artificial-intelligence-spam-mitigation-project,usda-feral-ungulate-mitigation,high,An OASCR email-spam classifier and a Forest Service feral-ungulate camera-trap computer-vision program are unrelated; shared word 'mitigation' only.
reject_rename,USDA,usda-automated-detection-mapping-of-host-plants-from-ground-level-imagery,usda-automated-road-mapping,high,APHIS host-plant mapping from streetview imagery and a Forest Service road/trail mapping system are different use cases; matched on 'automated...mapping' token overlap.
reject_rename,USDA,usda-detection-of-aquatic-weeds,usda-incident-detection-and-response-acceleration,high,Drone-based aquatic-weed identification and a Food Safety cybersecurity incident-detection tool share only the word 'detection'.
reject_rename,USDA,usda-detection-of-pre-symptomatic-hlb-infected-citrus,usda-random-forest-with-aquatic-effectiveness-monitoring,high,"APHIS citrus-disease drone detection vs. a Forest Service random-forest model predicting post-wildfire stream sediment — unrelated bureaus, problems, and outputs."
reject_rename,USDA,usda-ecological-site-descriptions-machine-learning,usda-forest-health-protection-survey-and-mapping-of-forest-damage-from-insects-and-di,medium,NRCS soil/ecological-site classification and Forest Service insect/disease damage survey-and-mapping are distinct programs in different bureaus despite both producing GIS predictions.
reject_rename,USDA,usda-emc-comment-parsing-and-analysis,usda-nwrc-pepin-ml-ai,high,"Forest Service public-comment parsing and the NWRC Pepin wildlife camera-trap/simulation analysis are unrelated; different bureaus, inputs, and outputs."
reject_rename,USDA,usda-hurricane-impact-descriptions,usda-american-recovery-act-classification-tool,medium,Generating narrative cyclone-impact reports and classifying American Relief Act contracts by disaster theme are different Forest Service use cases; matched on disaster-response keywords.
reject_rename,USDA,usda-ocio-cdo-council-comment-analysis-tool,usda-policy-analysis,medium,The 2024 row clusters public comments by topic; the 2025 Policy Analysis reviews ~1500 handbooks/policies for duplication and extraction. Different inputs (comments vs. policy documents) and bureaus.
confirm_rename,VA,va-avicenna-ich,va-avicenna-cina,high,Both are the Avicenna.AI head-CT triage device flagging intracranial hemorrhage (the 2025 CINA product adds LVO detection); same vendor and core ICH-detection function.
confirm_rename,VA,va-genesys-cloud-contact-center,va-ai-enhanced-call-center,medium,"2024 Genesys Cloud Contact Center describes AI knowledge recommendations, conversation summarization and QA automation for call-center staff; the 2025 'AI-Enhanced Call Center' is the same contact-center AI program renamed (2025 narrative is empty but name and platform context align)."
confirm_rename,VA,va-linq-and-linq-ii-loop-recorder,va-linq-ii-insertable-cardiac-monitor,high,Both are the Medtronic LINQ II implantable cardiac/loop recorder that automatically detects and records arrhythmias; only the marketing name changed.
confirm_rename,VA,va-nursing-proficiency-coach-nurse-proficiency-evaluator-and-beyond,va-nurse-proficiency-writer-npw,high,Both describe the custom GPT(s) that evaluate a nurse's self-input against the 600+ functional statements/standards and produce performance feedback; 2025 narrows the title to the Nurse Proficiency Writer component but the system and problem are identical.
confirm_rename,VA,va-patient-care-systems-integration-program-pcsip,va-patient-care-services-integration-platform-pcsip,high,Same PCSIP program with the identical headline benefit (20% more Veterans cared for with existing staff at VAMCs); only 'Program' became 'Platform' in the name.
confirm_rename,VA,va-philips-epiq-diagnostic-ultrasound-system-philips-affiniti-diagnostic-ultrasound,va-epiq-series-diagnostic-ultrasound-system-affiniti-series-diagnostic-ultrasound-s,high,Both are the Philips EPIQ and Affiniti diagnostic ultrasound systems; 2025 expands detail on the R-Trigger/AutoStrain algorithms but it is the same device pair.
confirm_rename,VA,va-qv-cad,va-qvcad-system,high,Both are the QView Medical QVCAD automated breast ultrasound CAD system using neural networks to flag suspicious breast-tissue areas; only spacing in the name changed.
confirm_rename,VA,va-ultrasound-ge-logic-e10,va-ge-logiq-e10,high,"Both are the GE Logiq E10 ultrasound device with AI assistant tools (auto-preset, kidney detection/measurement); only a typo correction in the name ('Logic' to 'Logiq')."
confirm_rename,VA,va-using-ai-to-enhance-augment-classification-of-reported-patient-safety-events-and,va-ai-for-classifying-safety-events,high,2024 describes AI classification of reported patient safety events to identify trends/anomalies; the 2025 'AI for Classifying Safety Events' is the same use case with a shortened name (2025 narrative empty).
confirm_rename,VA,va-vet-home-contact-center-ai,va-va-voicebot-for-call-center-modernization,medium,Both describe AI for VA contact-center modernization to handle Veteran queries and free agents for complex issues; 2025 reframes as a telephone VoiceBot with NLU but the same call-center modernization goal.
confirm_rename,VA,va-volpara-imaging-patient-hub,va-volpara-imaging-software,high,Both are the Volpara breast-imaging product; 2025 expands the narrative to describe the volumetric breast-density measurements but it is the same vendor system.
recover_match,VA,va-flexline-detect-patterns-and-make-corrective-action-recommendations-in-applicati,va-actions-for-application-vulnerabilities,medium,"Both describe detecting patterns in application/dependency vulnerability data and recommending corrective actions to reduce time-to-mitigation; the 2025 filing renamed it 'Actions for Application Vulnerabilities'. The 2025 row is a bare stub with no narrative, so the match rests on name and the shared application-vulnerability remediation domain."
reject_rename,VA,va-agfa-dose-monitor-system,va-preventice-bodyguardian-remote-monitoring-system,high,"The AGFA Dose Monitor is a radiation-dose monitoring device; the Preventice BodyGuardian is a cardiac-arrhythmia remote monitor. Different vendors, different devices, different clinical functions."
reject_rename,VA,va-caller-intent-classification-using-google-dialogflow-voicebot,va-benefits-contention-classification-model,high,2024 is caller-intent classification for call-center VoiceBot triage; 2025 classifies benefits claim contentions to select disability questionnaires. Different domains and outputs.
reject_rename,VA,va-chatbot-within-esms,va-champva-automation,high,2024 is an internal policy-question chatbot within ESMS; 2025 CHAMPVA Automation extracts data from VA Form 10-10d PDFs to clear an applications backlog. Different systems and problems.
reject_rename,VA,va-clinical-outcomes-for-asynchronous-teledermatology,va-clinical-ai-agent,high,2024 classifies teledermatology progress notes into 6 outcome classes; 2025 Clinical AI Agent is an ambient documentation agent generating draft clinical notes from clinician-patient conversations. The teledermatology use case continues separately in 2025 as va-teledermatology-clinical-outcome-classification.
reject_rename,VA,va-enterprise-command-center-generative-ai,va-pyramid-analytics-generative-ai-options,high,2024 uses an LLM to rewrite operations-center alerts into plain English; 2025 Pyramid Analytics is a BI platform with generative-AI dashboard/report tools. Different systems and purposes.
reject_rename,VA,va-esd-speech-sentiment-and-analytics,va-heuristic-behavior-analytics,high,2024 ESD Speech Sentiment analyzes service-desk call sentiment for quality of service; 2025 Heuristic Behavior Analytics is a cybersecurity tool producing account/host risk scores for the CSOC. Unrelated.
reject_rename,VA,va-evaluation-of-autonomous-assistive-feeding-system-in-spinal-cord-injury-patients,va-program-evaluation-for-commission-on-collegiate-nursing-education-ccne,high,2024 is a robotic assistive-feeding system for spinal-cord-injury patients; 2025 is text analytics for nursing-education program evaluation against CCNE standards. Only the word 'evaluation' overlaps.
reject_rename,VA,va-github-copilot,va-image-quality-control-tool,high,GitHub Copilot is a developer code-completion tool; the Image Quality Control Tool flags low-quality patient-submitted dermatology images. Unrelated.
reject_rename,VA,va-ivc-access-transformation-transformative-care-modalities-va-health-connect-using,va-va-ai-assist,high,2024 uses ML to classify clinical triage calls as resolved/not for First Contact Resolution metrics; 2025 VA AI Assist is AI search/summarization of EHR data to prep clinicians before encounters. Different problem and outputs.
reject_rename,VA,va-transcription-services,va-veteran-rehabilitation-services,high,2024 Transcription Services transcribes meetings/interviews; 2025 Veteran Rehabilitation Services aggregates rehab-service data across platforms to build a care timeline. Different functions; matched only on the word 'Services'.
reject_rename,VA,va-va-tryopenai,va-tachyon-ai,high,TryOpenAI is a general GenAI assistant for drafting/summarizing employee work; Tachyon AI ('1E Intelligence') is a digital-employee-experience and endpoint/software-asset-management platform. Unrelated products.
reject_rename,VA,va-vitrea-ct-brain-perfusion,va-therapytrainer,high,Vitrea CT Brain Perfusion is an imaging device; TherapyTrainer is a psychotherapy training simulator with simulated-patient agents. Completely unrelated.
reject_rename,VA,va-zio-patch-heart-monitor,va-continuous-glucose-monitoring-summary,high,"Zio Patch is a 14-day cardiac arrhythmia monitor; Continuous Glucose Monitoring Summary is a Power BI dashboard summarizing Ambulatory Glucose Profile metrics. Different devices, different conditions."
