use_case_id,agency,use_case_name,vendor_name,system_name,development_type,ai_classification,problem_statement,expected_benefits,pre_classification
78714,VA,"CARTO 3 EP Navigation System Software V8.0 (FG-5400-00, FG-5400-00U)",,,a) Purchased from a vendor,Classical/Predictive Machine Learning: Models trained on data to make predictions or classifications based on identified patterns or relationships.,"The CARTO 3 EP Navigation System V8.0, is a catheter-based atrial and ventricular mapping system designed to acquire and analyze navigation catheter’s location and intracardiac ECG signals and use this information to display 3D anatomical and electroanatomical maps of the human heart. The intended use of the CARTO 3 System is catheter-based cardiac electrophysiological (EP) procedures.",Supports identification of and viewing heart activity patterns.,va_dark
78715,VA,Care Assessment Needs (CAN) Score,,,b) Developed in-house,Classical/Predictive Machine Learning: Models trained on data to make predictions or classifications based on identified patterns or relationships.,Identify patients at potential risk for 90 day hospitalization and 90 day mortality: CAN 3.0 is a pair of logistic regression models that risk stratify Veterans by their likelihood of 90-day mortality and 90-day hospitalization,Help providers care for patients - the outputs of the AI systems is an additional resource for care providers,va_dark
78716,VA,Cartesion Prime (PCD-1000A/3) V10.15,,,a) Purchased from a vendor,"Computer Vision: AI that processes and interprets visual data (e.g., images and videos).",The system is intended to acquire PET images of any desired region in the whole body and CT images of the same region (used for attenuation correction or image fusion) to detect the location of positron emitting radiopharmaceuticals in the body with the obtained images.,"This information can assist with the research, detection, localization, evaluation, diagnosis, staging, restaging, and follow-up of diseases and disorders as well as their therapeutic planning and therapeutic outcome assessment.",va_dark
78717,VA,VA CART SYNTAX Risk Model,,,b) Developed in-house,Classical/Predictive Machine Learning: Models trained on data to make predictions or classifications based on identified patterns or relationships.,"The VA CART SYNTAX risk model predicts 30-day post-Percutaneous Coronary Intervention (PCI) mortality, using a combination of clinical and anatomic variables. The model is available to facilitate personalized informed consent discussions and appropriate preparation for high-risk PCI cases.",More informed personalized discussions with patients: The model is available to facilitate personalized informed consent discussions and appropriate preparation for high-risk PCI cases,va_dark
78718,VA,VA CART Mortality Model,,,b) Developed in-house,Classical/Predictive Machine Learning: Models trained on data to make predictions or classifications based on identified patterns or relationships.,The VA CART mortality risk model is based on logistic regression using baseline clinical and procedural variables to predict post-PCI 30-day mortality. The model is available to facilitate risk stratification at the point of care.,More informed personalized discussion with the patient - the outputs of the AI system is an additional resource for care providers,va_dark
78719,VA,VA CART Nephropathy Risk Model,,,b) Developed in-house,Classical/Predictive Machine Learning: Models trained on data to make predictions or classifications based on identified patterns or relationships.,The VA CART nephropathy risk model is based on logistic regression using baseline clinical and procedural variables to predict Post-Percutaneous Coronary Intervention (PCI) acute kidney injury (AKI). The model is available to facilitate risk stratification at the point of care. In operations and maintenance.,More informed personalized discussions with patients,va_dark
78720,VA,"Brainlab Elements Image Fusion, Contouring (4.5);Image Fusion (4.5);Fibertracking (2.0);BOLD MRI Mapping (1.0);Image Fusion Angio (1.0)",,,a) Purchased from a vendor,"Computer Vision: AI that processes and interprets visual data (e.g., images and videos).","Brainlab Elements are software applications indicated for the processing of medical image data to support the intended user group to perform image guided surgery and radiation treatment planning. The Brainlab Elements 6.0 are applications that transfer Digital Imaging and Communications in Medicine (DICOM) data to and from picture archiving and communication systems (PACS) and other storage media devices. They include modules for 2D & 3D image viewing, image processing, image co-registration, image segmentation and a 3D visualization of medical image data for treatment planning procedures.",Accelerate imaging workflows.,va_dark
78721,VA,BioPlex 2200 ANA Screen with Medical Decision Support Software for Use with BioPlex 2200 Multi-Analyte Detection System,,,a) Purchased from a vendor,Classical/Predictive Machine Learning: Models trained on data to make predictions or classifications based on identified patterns or relationships.,"The BioPlex 2200 Medical Decision Support Software (MDSS) is a pattern recognition algorithm that can enhance the performance of the Antinuclear Antibody (ANA) Screening associated diagnostic patterns, among its multiple assay results.",Support antibody screening procedures.,va_dark
78722,VA,VA CART Bleeding Risk Model,,,b) Developed in-house,Classical/Predictive Machine Learning: Models trained on data to make predictions or classifications based on identified patterns or relationships.,"The VA CART bleeding risk model is based on logistic regression, using baseline clinical and procedural variables to predict post-Percutaneous Coronary Intervention (PCI) in-hospital bleeding events. The model is available to facilitate risk stratification at the point of care. It is in operations and maintenance.",The model is available to facilitate risk stratification at the point of care. The outputs of the AI systems is an additional resource for care providers.,va_dark
78723,VA,"Biograph Vision, Biograph MCT Family Of PET/CTs",,,a) Purchased from a vendor,"Computer Vision: AI that processes and interprets visual data (e.g., images and videos).","The Biograph Vision and Biograph mCT systems provide registration and fusion of high-resolution metabolic and anatomic information from the two major components of each system (Positron emission tomography (PET) and computed tomography (CT)). These systems are designed for whole body oncology, neurology and cardiology examinations.",Accelerate imaging workflows.,va_dark
78724,VA,AutoContour Model RADAC V3,,,a) Purchased from a vendor,"Computer Vision: AI that processes and interprets visual data (e.g., images and videos).",AutoContour is intended to assist radiation treatment planners in contouring and reviewing structures within medical images in preparation for radiation therapy treatment planning.,Accelerate radiation therapy treatment planning workflows.,va_dark
78725,VA,"Aplio i900, Aplio i800 and Aplio i700 Software V8.1 Diagnostic Ultrasound System",,,a) Purchased from a vendor,"Computer Vision: AI that processes and interprets visual data (e.g., images and videos).","The Diagnostic Ultrasound System Aplio i900 Model TUS-AI900, Aplio i800 Model TUS-AI800, Aplio i700 Model TUS-AI700 are indicated for the visualization of structures and dynamic processes within the human body, using ultrasound, and to provide image information for diagnosis in the following clinical applications: fetal, abdominal, intra-operative (abdominal), pediatric, small organs (thyroid, breast and testicle), trans-vaginal, trans-rectal, neonatal cephalic, adult cephalic, cardiac (both adult and pediatric), peripheral vascular, transesophageal, musculo-skeletal (both conventional and superficial), laparoscopic and Thoracic/Pleural. This system provides high-quality ultrasound images in the following modes: B mode, M mode, Continuous Wave, Color Doppler, Pulsed Wave Doppler , Power Doppler and Combination Doppler, as well as Speckle-tracking, Tissue Harmonic Imaging, Combined Modes, Shear wave, Elastography, and Acoustic attenuation mapping. This system is suitable for use in hospital and clinical settings by physicians or legally qualified persons who have received the appropriate training. In addition to the aforementioned indications for use, when the Endoscopic Ultrasound (EUS) transducer GF-UCT180 is connected, Aplio i800 Model TUS-AI800/E3 provides image information for the diagnosis of the upper gastrointestinal tract and surrounding organs.",Accelerate ultrasound workflows.,va_dark
78726,VA,"Alignment System Cranial, Alignment Software Cranial, Cirq Alignment Software Cranial Biopsy, Cirq Alignment Software Cranial sEEG, Varioguide Alignment Software Cranial",,,a) Purchased from a vendor,"Computer Vision: AI that processes and interprets visual data (e.g., images and videos).",Alignment System Cranial is intended to support the surgeon in planning and achieving a trajectory with surgical instruments during cranial stereotactic procedures. The indications for use are biopsy of intracranial lesions and placement of stereoelectroencephalography (SEEG) electrodes.,Accelerate surgery planning workflows.,va_dark
78727,VA,"Acumen Hypotension Prediction Index - EV1000 Clinical Platform, Acumen Hypotension Prediction Index - Hemosphere Advanced Monitoring Platform, Acumen Hypotension Prediction Index, Hemosphere Advanced Monitoring Platform - Pressure",,,a) Purchased from a vendor,Classical/Predictive Machine Learning: Models trained on data to make predictions or classifications based on identified patterns or relationships.,The Edwards Lifesciences Acumen Hypotension Prediction Index feature provides the clinician with physiological insight into a patient’s likelihood of future hypotensive events (defined as mean arterial pressure < 65 mmHg for at least one minute in duration) and the associated hemodynamics. The Acumen HPI feature is intended for use in surgical or non-surgical patients receiving advanced hemodynamic monitoring. The Acumen HPI feature is considered to be additional quantitative information regarding the patient’s physiological condition for reference only and no therapeutic decisions should be made based solely on the Hypotension Prediction Index (HPI) parameter.,Support hypotension monitoring.,va_dark
78728,VA,Continuous Glucose Monitoring Summary,,,b) Developed in-house,"Generative AI: AI that generates new or synthetic content (e.g., images, videos, audio, text, code).",Reduce work hours associated with manually scouring Ambulatory Glucose Profile metrics and reduce transcription errors while copying and pasta data between medical tools and platforms.,Provide a holistic view of patient data and improve medical providers' efficiency in caring for patients.,va_dark
78729,VA,CarestreamCS 9600,,,a) Purchased from a vendor,"Computer Vision: AI that processes and interprets visual data (e.g., images and videos).","CS 9600 is an extraoral system intended to produce two-dimensional and three-dimensional digital X-ray images of the dento-maxilofacial, ENT (Ear, Nose and Throat), cervical spine and wrist regions at the direction of healthcare professionals, as diagnostic support for pediatric and adult patients.",Accelerate dental imaging workflows.,va_dark
78730,VA,No Missed Malignancy (NMM),,,a) Purchased from a vendor,Classical/Predictive Machine Learning: Models trained on data to make predictions or classifications based on identified patterns or relationships.,Enhance clinical decision support capabilities and provide information not easily obtained through existing systems so that abnormal radiology findings are acted upon promptly—reducing risk of delayed cancer diagnoses and aligning with federal standards for patient safety and clinical accountability. The model has been successfully deployed to production.,"By summarizing pending and processed alerts and expanding support to additional stations, this solution can increase efficiency and provide clinicians with critical information not easily accessible through existing CPRS/VistA systems",va_dark
78731,VA,Sleep Apnea,,,a) Purchased from a vendor,"Natural Language Processing: AI that processes, interprets, and shares information in human language.","Improve Veteran care by increasing access to diagnosis and treatment of Veterans at high risk for sleep apnea, a condition that is not recognized in an estimated 80-90% of people who have it but poses significant negative impact on quality of life, productivity, sleep satisfaction, daytime fatigue, motor vehicle accidents, hypertension, and possibly other comorbidities(associations via observational trials of sleep apnea and cardiovascular morbidity and mortality)  The AI solution predicts a patient's risk of Sleep Apnea. Clinicians use this information to increase access to diagnosis and treatment of patients at high risk for sleep apnea.  A data pipeline, not a person, gathers the data and a LLM summarizes the information.  Outputs are graded by humans to determine accuracy.",Increased efficiency in delivering healthcare.,va_dark
78732,VA,Coordinated Care Tracking System (CCTS) Generative AI Support,,,a) Purchased from a vendor,"Natural Language Processing: AI that processes, interprets, and shares information in human language.","To support the CCTS application we have created a generative AI pipeline that goes through all of the radiology and pathology notes for a day and extracts all references to all cancer related findings (tumors, nodules, masses, etc) and extracts all of the characteristics and comments of the findings.  These extracts will then be integrated in the CCTS application to ensure that proper diagnostic codes have been added to the scans so that a dangerous tumor is not missed.  There is no fine-tuning with this system.  Extracts from the notes are graded by humans to assess accuracy. This will provide insights to inform case follow up, scalable computing power for the CCTS clinical application​.",Increased efficiency in healthcare delivery.,va_dark
78733,VA,Siemens Sequoia Crown,,,a) Purchased from a vendor,"Computer Vision: AI that processes and interprets visual data (e.g., images and videos).","The ACUSON Sequoia and Sequoia Select ultrasound imaging systems are intended to provide images of, or signals from, inside the body by an appropriately trained healthcare professional in a clinical setting for the following applications: Fetal, Abdominal, Pediatric, Neonatal Cephalic, Small Parts ,Obstetrics & Gynecology (OB/GYN) (useful for visualization of the ovaries, follicles, uterus and other pelvic structures), Cardiac, Pelvic, Vascular, Adult Cephalic, Musculoskeletal and Peripheral Vascular applications.",Accelerate ultrasound workflows.,va_dark
78734,VA,Philips 7300 C,,,a) Purchased from a vendor,"Computer Vision: AI that processes and interprets visual data (e.g., images and videos).","AI-assisted Smart Collimation Thorax algorithm, developed by Philips, adjusts detector height and proposes collimation for each chest upright patient individually, based upon data from a 3D Camera.","Smart Collimation Thorax reduces exam time by up to 35 seconds, resulting in potential daily time savings of 20 minutes for the medical team.",va_dark
78735,VA,ARANZ Medical Silhouette Wound Management System,,,a) Purchased from a vendor,"Computer Vision: AI that processes and interprets visual data (e.g., images and videos).","Evaluate parameter, depth, and area of a wound (image): The ARANZ Medical Silhouette system is employed in the VA for monitoring and tracking wounds.",Enhance patient outcome by providing non-biased wound metrics and healing data. Automatically detecting wounds in this manner can save the user time and improve the consistency of wound detection and the measurements that result.,va_dark
78736,VA,VASQIP Mortality Calculator,,,b) Developed in-house,Classical/Predictive Machine Learning: Models trained on data to make predictions or classifications based on identified patterns or relationships.,"Tracking Surgical Outcomes: Collecting data on surgical procedures and outcomes, such as complications, morbidity, and mortality rates.  Benchmarking Performance: Comparing surgical outcomes at VA facilities against national standards and best practices to identify areas where performance can be improved.  Quality Improvement Initiatives: Implementing targeted interventions and quality improvement projects based on the analysis of collected data to enhance patient care.  Reporting and Accountability: Providing regular reports on surgical outcomes and quality metrics to promote transparency and accountability within the VA healthcare system.","Increase Veteran safety for surgical procedures. Enhance patient outcomes by rigorously collecting and analyzing surgical data, identifying areas for improvement, and implementing evidence-based practices.",va_dark
78737,VA,Frailty Risk Analysis,,,b) Developed in-house,Classical/Predictive Machine Learning: Models trained on data to make predictions or classifications based on identified patterns or relationships.,Define frailty in surgical patients: screen for potential frailty in pre-surgical patients,Alignment of recommended therapies with patient goals. There is a single threshold for a Risk Analysis Index (RAI) score over which severe frailty is considered to exist and that prompts clinicians to have additional discussions of goals of care with Veterans. There is no required action or mandated restriction of care.,va_dark
78738,VA,Butterfly iQ3 Ultrasound System,,,a) Purchased from a vendor,"Computer Vision: AI that processes and interprets visual data (e.g., images and videos).","The Butterfly iQ3 Ultrasound System is indicated for use by qualified and trained healthcare professionals to enable diagnostic ultrasound imaging and measurement of anatomical structures and fluids of adult and pediatric patients for the following clinical applications: Peripheral Vessel (including carotid, deep vein thrombosis and arterial studies), Small Organs (including thyroid, scrotum and breast), Cardiac, Abdominal, Lung, Procedural Guidance, Urology, Fetal/Obstetric, Gynecological, Musculoskeletal (conventional), Musculoskeletal (superficial) and Ophthalmic.",Accelerates ultrasound workflows.,va_dark
78739,VA,CareView Patient Safety System,,,a) Purchased from a vendor,"Computer Vision: AI that processes and interprets visual data (e.g., images and videos).",It monitors patient movement to watch out for fall risks.,Enhance patient outcomes and safety,va_dark
78740,VA,GE Omni Legend,,,a) Purchased from a vendor,"Computer Vision: AI that processes and interprets visual data (e.g., images and videos).","The Omni Legend positron emission tomography (PET)/computed tomography scan (CT) system is intended for CT attenuation corrected, anatomically localized PET imaging of the distribution of positron-emitting radiopharmaceuticals. It is intended to develop an image of the whole body, head, heart, brain, lung, breast, bone, gastrointestinal and lymphatic systems, and other organs. The system is also intended for stand-alone, diagnostic CT imaging.",Accelerates imaging workflows.,va_dark
78741,VA,"Analytics, Data, and Decision Support Unified Platform (ADDSUP)",,,c) Developed with both contracting and in-house resources,Classical/Predictive Machine Learning: Models trained on data to make predictions or classifications based on identified patterns or relationships.,Reduce unmanaged and inefficient spend and duplicative contracts. Provide proper analytics of VA spend and Data Sharing across the agency.,- Increased Spend Under Management and improved cost avoidance ($20B realized so far). - Improved acquisition time and quality of acquisition packages.,va_dark
78743,VA,VA Section 508 Office URL Ownership Prediction Model,,,b) Developed in-house,Classical/Predictive Machine Learning: Models trained on data to make predictions or classifications based on identified patterns or relationships.,"Inaccurate identification of URL ownership for webpages and documents leads to inefficiencies in remediation processes, delays in addressing issues, and gaps in monitoring and reporting. These issues ultimately undermine effective management and compromise the quality of electronic products for Veterans and their beneficiaries.","The AI system reduces the level of effort and turnaround time for the OIT 508 Office to curate URLs and coordinate with VA Administrations to review and, as necessary, remediate URLs for accessibility compliance.  In the absence of the AI system both the 508 Office and VA Administrations would be required to undertake a lengthy and iterative process to identify the VA Administration that is the formal owner of a URL.",va_dark
78745,VA,Fusion 2024,,,a) Purchased from a vendor,"Computer Vision: AI that processes and interprets visual data (e.g., images and videos).",Assist users with low or no vision with interpreting graphs that were not properly provided alternative text descriptions.,Increased efficiency and cost savings as sighted assistance is not required to describe what is being displayed.,va_dark
78748,VA,Veteran Experience Office Retention/Trust Models in Customer Experience Insights,,,c) Developed with both contracting and in-house resources,Classical/Predictive Machine Learning: Models trained on data to make predictions or classifications based on identified patterns or relationships.,The models reside in Customer Experience Insights. The inputs are CDW VISTA data and CX Insights data. The outputs are predictions of veteran trust and retention given veteran experience inputs. The purpose of the models is to predict whether a veteran would say they trust the VA (Trust) and whether they would continue to receive care with VA (Retention) based on their experiences with VA. The intended use is to understand drivers of these important metrics. The problem to be solved is to programmatically identify drivers of veteran experience to inform methods of improving experience metrics such as retention and trust.,"Improved veteran experience, improved veteran trust, improved veteran retention.",va_dark
78749,VA,CHAMPVA Automation,,,b) Developed in-house,Natural Language Processing (NLP),"The AI solution is designed to eliminate the manual data entry burden associated with processing CHAMPVA applications. Each application previously required up to 61 administrative steps, contributing to a backlog of over 70,000 unprocessed applications and delays of up to 162 days. The AI automates data extraction from VA Form 10-10d PDFs and streamlines ingestion into the Claims Processing and Eligibility (CP&E) system, significantly reducing processing time and administrative workload.","Increased Efficiency: Automating data extraction and processing reduces time spent on manual tasks. Cost Savings: Reduces labor costs associated with manual data entry and backlog management. Improved Service Delivery: Accelerates application processing, allowing Veterans and their families to receive benefits faster. Enhanced Staff Productivity: Frees up staff to focus on eligibility determinations and higher-value tasks. Supports VA’s Mission: Strengthens the VA’s commitment to serving Veterans and their families with timely and effective healthcare benefits.",va_dark
78750,VA,Privacy Act Automation,,,a) Purchased from a vendor,"Generative AI: AI that generates new or synthetic content (e.g., images, videos, audio, text, code).","VBA receives over 160,000 Privacy Act requests each year requiring personnel to retrieve, review, and release these records to the Veteran. Prior to the D.AI solution, this process was highly manual, requiring significant labor resources that led to an ever-increasing backlog. AI is used by the contractor to create a preliminary set of recommended redactions that accelerates the review for VBA staff.","Since D.AI deployed, VA has processed over 25,000 cases through the system, using a smaller team of VA FTE to review and release these cases and reducing response time for lower complexity cases from over a month to less than 4 days. Overall, this solution increases the efficiency of CSD personnel, allowing them to release over a hundred cases a day instead of 3.5, reduces the cost to the government by allowing for eDelivery, and improving the Veteran experience by delivery of quicker and more accessible records.",va_dark
78752,VA,Customer Sentiment,,,b) Developed in-house,"Natural Language Processing: AI that processes, interprets, and shares information in human language.",Proactively identify drops in customer service as perceived by the customer.,Data assists in the proactive identification of ways to change customer service that can positively impact customer experience with teams.,va_dark
78753,VA,Auto Doc ID,,,a) Purchased from a vendor,Classical/Predictive Machine Learning: Models trained on data to make predictions or classifications based on identified patterns or relationships.,The purpose of the tool is to convert inbound images into a standard format that is required for downstream processing for auto document classification and OCR/Data Extraction.  After all document processing is completed and we are preparing the final output the images are converted back into a searchable PDF. Auto Doc ID provides suggestions to operators to decrease turn around time and increase quality.,"- Time savings and higher quality - Improved OCR/Data Extraction Accuracy - clearer, properly aligned images increase recognition success for auto classification of Document ID. - Standardization for Automation - converting all documents into TIF IV ensures reliable document classification and processing. - Reduced Manual Corrections - automated alignment, noise removal, and skew correction minimize human intervention. - Preservation of Original Document Integrity - annotations are applied without altering original text, supporting compliance and readability. •	Overall, the impacts are limited to operational efficiency and data accuracy. Correct extraction reduces manual data entry for document classification. The AI has no role in determining eligibility, adjudicating claims, or making benefit decisions""",va_dark
78755,VA,Volpara Imaging Software,,,a) Purchased from a vendor,"Computer Vision: AI that processes and interprets visual data (e.g., images and videos).",Generates volumetric measurements of breast x-ray scans.,Accelerate volumetric measurements of breast x-ray scans.,va_dark
78758,VA,GE Logiq E10,,,a) Purchased from a vendor,"Computer Vision: AI that processes and interprets visual data (e.g., images and videos).",Accelerate ultrasound workflow with AI assistant tools.,Reduce ultrasound procedure times.,va_dark
78759,VA,ReflexAI,,,c) Developed with both contracting and in-house resources,"Natural Language Processing: AI that processes, interprets, and shares information in human language.",Crisis Responders gain more practice.,Saves thousands of hours of man power and provides consistent supportive feedback.,va_dark
78760,VA,App feedback model for NLP tasks,,,b) Developed in-house,"Natural Language Processing: AI that processes, interprets, and shares information in human language.","The objective is to utilize Natural Language Processing (NLP) with comment reviews for Appfeedback, specifically to identify named entities (NER), profanity, and stop words, and provide an automated approach to pre-processing and cleaning text for downstream analytics tools. The system uses spaCy's en_core_web_sm model, an open-source software and model, to analyze text reviews from various sources, including external sources (Google and Apple stores) and internal sources (FeedbackUI and VA Mobile). The model provides an out-of-the-box approach for NLP tasks, including NER, profanity detection, and stop word removal. The data sources include: Text reviews from the VA's mobile applications on the Google and Apple stores (external sources) Reviews from FeedbackUI (internal source, available in the OIA_MobileHealth database) Reviews from VA Mobile (internal source, available via CSV files on the Mobile VA's internal website) Users: The users of this system are likely the OCC Data Science Team, who are responsible for developing and maintaining the pipeline. Target Audience: The target audience mobile application developers and other internal stakeholders who may be interested in analyzing and understanding the sentiment and feedback from these reviews. Problem to be solved: Consolidating feedback provided by patients and providers for VA Mobile Apps. Simple aggregation of data that provides a dashboard for clients to view and monitor trends.",Decrease working hours in manual review of feedback.,va_dark
78762,VA,App Feedback categorization model,,,b) Developed in-house,"Natural Language Processing: AI that processes, interprets, and shares information in human language.",Consolidating feedback provided by patients and providers for VA Mobile Apps. Simple aggregation of data that provides a dashboard for clients to view and monitor trends.,Reducing hours spent manually reviewing app feedback.,va_dark
78763,VA,LINQ II Insertable Cardiac Monitor,,,a) Purchased from a vendor,Classical/Predictive Machine Learning: Models trained on data to make predictions or classifications based on identified patterns or relationships.,The device records cardiac information in response to automatically detected arrhythmias and patient-initiated activation or markings. The device is designed to automatically record the occurrence of an episode of arrhythmia in a patient.,Improve detection and recording of arrythmias.,va_dark
78764,VA,VA Supply Chain Knowledge Management Dashboard,,,b) Developed in-house,"Natural Language Processing: AI that processes, interprets, and shares information in human language.","Identify indictments of the VA’s enterprise supply chain in OIG, GAO and other public reports",Informed decision making to enhance the VA enterprise supply chain,va_dark
78766,VA,Vivid E80/ Vivid E90/ Vivid E95,,,a) Purchased from a vendor,"Computer Vision: AI that processes and interprets visual data (e.g., images and videos).","Vivid E80 / Vivid E90 / Vivid E95 is a Track 3, diagnostic ultrasound system for use by  qualified and trained healthcare professionals. It is primarily intended for cardiac imaging  and analysis but also includes vascular and general radiology applications. It is a full featured  diagnostic ultrasound system that provides digital acquisition, processing, analysis and display  capabilities.",Improve ultrasound workflows.,va_dark
78767,VA,Avicenna CINA,,,a) Purchased from a vendor,"Computer Vision: AI that processes and interprets visual data (e.g., images and videos).",The device is intended to assist hospital networks and trained radiologists in workflow triage by flagging and communicating suspected positive findings of (1) head CT images for Intracranial Hemorrhage (ICH) and (2) CT angiographies of the head for large vessel occlusion (LVO).,Accelerate detection of ICH and LVO.,va_dark
78768,VA,CLARUS,,,a) Purchased from a vendor,"Computer Vision: AI that processes and interprets visual data (e.g., images and videos).",The CLARUS 700 angiography imaging aids in the visualization of the vascular structures of the retina and the choroid.,"With a single capture, CLARUS 700 produces a 90º high definition widefield image. Widefield images are automatically merged to achieve a 135º ultra-widefield of view. The CLARUS 700 makes use of a deep learning algorithm for Optic Nerve Head (ONH) detection. The ultra-widefield montage on CLARUS 700 is no longer dependent just on the patient accurately fixating their gaze on the internal fixation. With the ONH detection, the software will find the optic nerve and determine based on the image(s) captured where the patient was gazing at the point of capture. The CLARUS 700 device allows clinicians to easily review and compare high-quality images captured during a single exam while providing annotation and caliper measurement tools that allow in-depth analysis of eye health. CLARUS 700 is designed to optimize each patient’s experience by providing a simple head and chin rest that allows the patient to maintain a stable, neutral position while the operator brings the optics to the patient, facilitating a more comfortable imaging experience. The ability to swivel the device between the right and left eye helps technicians capture an image without realigning the patient. Live Infrared (IR) Preview allows the technician to confirm image quality and screen for lid and lash obstructions, prior to imaging, ensuring fewer image recaptures.",va_dark
78772,VA,Identify access to genetic testing in Veterans with breast cancer.,,,b) Developed in-house,"Natural Language Processing: AI that processes, interprets, and shares information in human language.",Try to identify which Veteran with breast cancer has or does not have access to germline genetic testing from unstructured medical notes.,"Providers are more aware of if a Veteran has access to germline genetic testing, this helps improve the quality of care VA delivers, since it is recommended to have germline genetic testing for everyone with breast cancer.",va_dark
78773,VA,Cardiac CT Function Software Application,,,a) Purchased from a vendor,"Computer Vision: AI that processes and interprets visual data (e.g., images and videos).","It is designed to support physicians in the visualization, evaluation, and analysis of the heart function through the calculation of parameters, such as volume and mass. The device is intended to be used as an aid to the existing standard of care and does not replace existing software applications that physicians use.","Automate volume and mass calculations to support physicians in the visualization, evaluation, and analysis of the heart function.",va_dark
78774,VA,Purchase Order Filing,,,a) Purchased from a vendor,"Computer Vision: AI that processes and interprets visual data (e.g., images and videos).",Filing purchase orders and documents related to them is time consuming for pharmacy staff and the paper files take up floor space.,Having the AI file the documents online saves staff time and makes it easier to find the documents we need in the event of an audit.,va_dark
78775,VA,VA CART Myocardial Ischemia NLP,,,b) Developed in-house,"Natural Language Processing: AI that processes, interprets, and shares information in human language.",Extracts myocardial ischemia information in VistA using Natural Language Processing (NLP) of Radiology report.,Helps providers to care for patients,va_dark
78776,VA,VA CART Ejection Fraction NLP,,,b) Developed in-house,"Natural Language Processing: AI that processes, interprets, and shares information in human language.",The model is available to facilitate risk stratification at the point of care. It extracts ejection fraction (EF) information in VistA using Natural Language Processing (NLP) of Echocardiogram TIU report text.,This use case will enable a more informed personalized discussion with patients,va_dark
78778,VA,Hospital Acquired Infections,,,a) Purchased from a vendor,"Natural Language Processing: AI that processes, interprets, and shares information in human language.",Automate the identification of hospital acquired infections to meet VA reporting requirements to reduce the reporting burden on health care provider staff.  We are creating a generative AI pipeline that will read through structured and unstructured data to identify the patients with central lines who got an infection during an in-patient stay at a VA facility.  There is no fine-tuning with this system. The patients identified are graded by humans and compared to known cases to assess accuracy.,Increased efficiency in healthcare outcomes,va_dark
78780,VA,Executive Spend Analysis,,,c) Developed with both contracting and in-house resources,"Generative AI: AI that generates new or synthetic content (e.g., images, videos, audio, text, code).","AI is used to enrich Integrated Funds Control, Accounting, and Procurement (IFCAP) purchase order data by categorizing line item purchases into pre-defined spend categories that are more analytically useful. It offers insights into spending patterns and helps executives monitor and manage procurement expenditures effectively.",Enhanced visibility into spending patterns and trends which allow VISN- and VHA-level leadership to make informed and strategic decisions about areas to drive spending efficiencies.,va_dark
78781,VA,Scriptpro Ticket Report,,,b) Developed in-house,Agentic AI: AI systems that perform tasks or make decisions autonomously with minimal human intervention.,Tabulating the scriptpro report is time consuming. It is a report they use to track pharmacy traffic volume and it was previously tabulated manually. They now use AI to automate for efficiency.,Having the AI tabulate the report saves staff time,va_dark
78782,VA,HTM112 Tutor,,,c) Developed with both contracting and in-house resources,"Generative AI: AI that generates new or synthetic content (e.g., images, videos, audio, text, code).","While current VA and Healthcare Technology Management (HTM) courses offer tailored content, the HTM112 Tutor elevates the learning experience by providing individualized and personal support that adapts to each learner's unique pace, style and specific knowledge gaps. It serves as a learning enhancement tool, not a replacement for instruction, by increasing accessibility to information and fostering an individualized learning journey. This ultimately boosts course efficiency and overall training effectiveness.","The HTM112 AI Tutor delivers measurable benefits across training effectiveness, operational efficiency, and patient safety outcomes: • Accelerated Learning: Reduces time spent searching course materials by over 80% • Personalized Support: Provides individualized assistance tailored to each learner • Improved Retention: Offers immediate clarification and reinforcement, Adds ability to create learning aids to improve recall and retention back on the job • 24/7 Accessibility: Ensures continuous learning support • Instructor Resource Optimization: Frees instructors from repetitive questions • Reduced Training Administration: Streamlines content delivery and reduces manual support requests • Scalable Knowledge Management: Provides consistent, verified information access across HTM staff  • Cost-Effective Continuous Education: Reduces need for refresher training • Improved Technical Competency: Better-trained HTM professionals enhance the reliability and safety  • Faster Issue Resolution: On-demand access to networking knowledge reduces equipment downtime and improves patient care continuity • Standardized Best Practices: Ensures consistent application of networking procedures • Risk Mitigation: Reduces potential for networking-related equipment failures  • Knowledge Preservation: Maintains institutional knowledge for future HTM professionals • Continuous Professional Development: Supports career advancement • Enhanced Workforce Readiness: Ensures HTM staff remain current with VA standards",va_dark
78783,VA,ValidateNow,,,c) Developed with both contracting and in-house resources,"Generative AI: AI that generates new or synthetic content (e.g., images, videos, audio, text, code).",AI is used to help inventory managers and purchasing agents locate the right products from the  Medical/Surgical Prime Vendor (MSPV) catalog that can be substituted for recent Government Purchase Card (GPC) purchases. It enables efficient management of expenses and ensures purchase correctness by surfacing untriaged items and comparing them to MSPV contracted items.,"Reduced GPC spend, increased MSPV utilization, and overall increased compliance with Executive Order mandates to curb GPC spend.",va_dark
78784,VA,PII in Foreign Medical Program (FMP) Faxes,,,c) Developed with both contracting and in-house resources,Classical/Predictive Machine Learning: Models trained on data to make predictions or classifications based on identified patterns or relationships.,Improve processing speed in identifying and processing multiple language claim forms and improve the speed and accuracy of such claims.,Improves processing speed to ensure the Veteran receives a completed claim in a more timely manner. AI is more cost effective than Optical Character Recognition (OCR).,va_dark
78785,VA,XtractOne,,,,,,,va_dark
